t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1775467699454,7384,2184,-15376,-756,-95,156,double_click,day3_me
1775467699462,7680,2468,-15408,-668,-602,53,double_click,day3_me
1775467699512,7564,2656,-15592,-531,-1187,60,double_click,day3_me
1775467699692,7432,2864,-15656,-302,-1674,139,double_click,day3_me
1775467699693,7208,2732,-15656,535,-2464,177,double_click,day3_me
1775467699693,7196,2672,-15484,980,-2933,222,double_click,day3_me
1775467699752,7116,2456,-15400,1214,-3238,409,double_click,day3_me
1775467699812,7056,2180,-15740,1171,-3133,592,double_click,day3_me
1775467699933,6732,1896,-15964,317,-1397,560,double_click,day3_me
1775467699933,6824,2024,-15672,-107,-366,469,double_click,day3_me
1775467699933,7168,2008,-15264,-282,-336,404,double_click,day3_me
1775467699992,7300,2216,-15384,-535,-768,356,double_click,day3_me
1775467700052,6940,2492,-15560,-129,-779,350,double_click,day3_me
1775467700112,6664,2404,-15808,186,-345,299,double_click,day3_me
1775467700172,6332,2256,-15828,470,358,204,double_click,day3_me
1775467700232,6672,2092,-15484,946,398,32,double_click,day3_me
1775467718297,5472,3080,-16080,145,353,10,double_click,day3_me
1775467718307,5476,2840,-15780,626,398,87,double_click,day3_me
1775467718309,5736,2492,-15776,909,281,128,double_click,day3_me
1775467718309,5908,2048,-15948,367,48,328,double_click,day3_me
1775467718310,5844,2012,-15976,130,-159,318,double_click,day3_me
1775467718310,5484,2152,-16380,96,63,340,double_click,day3_me
1775467718310,4916,2376,-16708,356,826,227,double_click,day3_me
1775467718310,5028,2372,-16792,1012,1142,114,double_click,day3_me
1775467718310,5340,1812,-16668,967,1018,249,double_click,day3_me
1775467718310,5292,1716,-16524,686,1021,251,double_click,day3_me
1775467718352,5384,1912,-16280,597,1221,451,double_click,day3_me
1775467718415,5556,1644,-16012,1154,598,68,double_click,day3_me
1775467718415,5356,2328,-16132,-796,83,-327,double_click,day3_me
1775467718415,5284,2512,-16028,-533,231,-167,double_click,day3_me
1775467718415,5404,2488,-15932,-188,-122,-106,double_click,day3_me
1775467718416,5300,2476,-15968,-107,-170,-110,double_click,day3_me
1775467718416,5428,2432,-15840,158,-191,-146,double_click,day3_me
1775467718416,5496,2344,-15816,468,-328,-149,double_click,day3_me
1775467718416,5452,1628,-16056,187,-522,-100,double_click,day3_me
1775467718417,5440,1760,-16064,-161,-365,-132,double_click,day3_me
1775467718417,5256,1832,-16148,-183,-514,-86,double_click,day3_me
1775467718472,5292,1968,-16208,-340,-461,-51,double_click,day3_me
1775467718473,4968,2152,-16532,-211,-254,-56,double_click,day3_me
1775467718473,5212,2048,-16180,334,-12,-193,double_click,day3_me
1775467718473,5452,1892,-16148,394,-44,-261,double_click,day3_me
1775467718474,5540,1860,-16104,55,-260,-234,double_click,day3_me
1775467718532,5444,1936,-16124,-181,-375,-223,double_click,day3_me
1775467718593,5284,2096,-16240,-81,-273,-272,double_click,day3_me
1775467718593,5284,2000,-16144,-153,-312,-288,double_click,day3_me
1775467718594,5364,1984,-16196,-310,-282,-258,double_click,day3_me
1775467718594,5440,2012,-16256,-644,-387,-242,double_click,day3_me
1775467718594,5456,2540,-16324,-690,-330,-259,double_click,day3_me
1775467718594,5388,2624,-16256,-538,-288,-108,double_click,day3_me
1775467718595,5460,2700,-16248,-364,-293,13,double_click,day3_me
