t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778669818567,-2800,2808,-16748,726,87,-593,click,day6_me
1778669818567,-2744,2868,-16496,172,-481,-474,click,day6_me
1778669818568,-2708,2828,-16524,-127,-709,-298,click,day6_me
1778669818568,-2676,2860,-16300,-441,-817,-86,click,day6_me
1778669818627,-2408,3080,-16260,-436,-1689,-485,click,day6_me
1778669818627,-2704,3212,-16600,-107,-2169,-577,click,day6_me
1778669818628,-2880,3324,-17076,137,-2360,-777,click,day6_me
1778669818628,-4072,3516,-17856,124,-746,-395,click,day6_me
1778669818629,-3036,3516,-17044,169,1216,221,click,day6_me
1778669818687,-2700,3424,-16660,322,485,243,click,day6_me
1778669818688,-2924,3440,-16604,520,134,271,click,day6_me
1778669818688,-3028,3156,-16636,635,233,500,click,day6_me
1778669818688,-3048,2884,-16736,456,270,540,click,day6_me
1778669818688,-2976,2844,-16828,-163,3,15,click,day6_me
1778669818747,-3132,2992,-16856,-218,100,-126,click,day6_me
1778669818750,-3072,3272,-16840,16,267,-146,click,day6_me
1778669823682,-2132,1468,-16808,-100,312,-104,click,day6_me
1778669823697,-2116,1472,-16888,-116,118,-19,click,day6_me
1778669823698,-2336,1472,-17076,-35,182,-90,click,day6_me
1778669823712,-2060,1480,-17128,-140,110,-102,click,day6_me
1778669823727,-2180,1540,-17008,-139,-166,-73,click,day6_me
1778669823743,-2368,1556,-17124,-11,-158,-157,click,day6_me
1778669823760,-2332,1508,-17320,93,-41,-202,click,day6_me
1778669823772,-2600,1584,-17048,192,815,99,click,day6_me
1778669823773,-1980,1384,-17044,428,349,-63,click,day6_me
1778669823787,-2140,1148,-17092,174,-127,-125,click,day6_me
1778669823802,-2340,1252,-17048,-228,26,-127,click,day6_me
1778669823817,-2084,1440,-16980,-411,-73,-143,click,day6_me
1778669823832,-2148,1712,-16992,140,-334,-242,click,day6_me
1778669823833,-2204,1560,-16896,129,-328,-216,click,day6_me
1778669823847,-2216,1488,-17076,62,-376,-203,click,day6_me
1778669823862,-2244,1524,-17176,-114,-462,-223,click,day6_me
1778669823877,-2428,1588,-17216,-160,-305,-90,click,day6_me
1778669823892,-2476,1684,-17308,-69,-18,-107,click,day6_me
1778669823907,-2656,1640,-17204,137,333,27,click,day6_me
1778669823908,-2428,1620,-17200,460,479,20,click,day6_me
1778669823922,-2228,1428,-16952,662,242,-82,click,day6_me
1778669823937,-2144,1180,-17204,205,-161,-107,click,day6_me
1778669823952,-2308,1208,-17308,-100,-293,-187,click,day6_me
1778669823967,-2368,1304,-17532,-250,-282,-130,click,day6_me
1778669823968,-2612,1516,-17816,-188,-47,-126,click,day6_me
1778669823982,-2740,1480,-17936,78,534,-61,click,day6_me
1778669823997,-2880,1560,-17964,56,941,50,click,day6_me
1778669824012,-3124,1572,-18420,27,2125,128,click,day6_me
1778669824027,-3248,1644,-18096,31,3421,514,click,day6_me
1778669824028,-2344,1660,-17724,282,3710,333,click,day6_me
1778669824042,-1880,1404,-17200,394,3300,242,click,day6_me
1778669824057,-1792,1292,-17308,399,3667,-79,click,day6_me
1778669824072,-3324,1436,-18588,-118,7035,203,click,day6_me
1778669824087,-4000,1416,-18324,-190,11580,895,click,day6_me
1778669824102,-1924,1828,-18200,-477,16205,1244,click,day6_me
1778669824103,-2672,1888,-17900,142,19150,2069,click,day6_me
1778669824117,-948,1352,-17040,711,20456,2381,click,day6_me
1778669824132,112,976,-16632,169,20313,2197,click,day6_me
1778669824147,1348,1164,-17028,-1073,20031,1962,click,day6_me
1778669824162,760,1280,-16372,-1388,20108,2107,click,day6_me
1778669824178,3560,1164,-15412,-1690,17397,1732,click,day6_me
1778669824178,4832,1300,-15240,-2250,12726,352,click,day6_me
1778669824192,3576,1680,-16500,-2030,5952,-1530,click,day6_me
1778669824207,2556,1616,-16980,-1772,4147,-1688,click,day6_me
1778669824222,2568,1212,-16868,-1567,2336,-2661,click,day6_me
1778669824237,4392,368,-15772,-1811,-3242,-5941,click,day6_me
1778669824252,8948,-304,-8468,-5368,-32768,-17476,click,day6_me
1778669824252,10180,548,-4908,-3757,-32768,-21639,click,day6_me
1778669824267,5316,2476,-5676,1042,-32768,-24893,click,day6_me
1778669824282,-2264,1352,-6528,5732,-32768,-26162,click,day6_me
1778669824297,-15808,-44,-15624,-2750,-32768,-13772,click,day6_me
1778669824312,-32768,18568,-32768,-2358,8364,31954,click,day6_me
1778669824327,-20572,-1044,-3568,20076,30048,3681,click,day6_me
