t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778654966817,14408,300,-8836,-460,-646,-607,swipe_up,day1_me
1778654966831,14516,384,-8464,-434,-1152,-807,swipe_up,day1_me
1778654966845,14604,388,-8080,-452,-1825,-1176,swipe_up,day1_me
1778654966860,14736,456,-7628,-619,-2866,-1372,swipe_up,day1_me
1778654966860,13532,1628,-8964,-312,-1894,-1137,swipe_up,day1_me
1778654966876,13856,1728,-8752,459,-1671,-721,swipe_up,day1_me
1778654966890,14208,1312,-8372,427,-1722,-338,swipe_up,day1_me
1778654966951,14412,1176,-8256,503,-2530,-234,swipe_up,day1_me
1778654966953,14760,856,-6412,504,-4338,-979,swipe_up,day1_me
1778654966953,13176,1220,-8964,690,-4677,-711,swipe_up,day1_me
1778654966954,12928,1068,-9988,837,-2428,-643,swipe_up,day1_me
1778654966954,13672,1180,-9624,1021,-2442,-699,swipe_up,day1_me
1778654967010,13900,948,-8732,683,-3736,-1520,swipe_up,day1_me
1778654967071,14424,912,-8436,668,-4960,-1740,swipe_up,day1_me
1778654967071,14632,664,-7908,402,-6972,-2036,swipe_up,day1_me
1778654972125,-4740,2928,-16724,22,313,-6,swipe_up,day1_me
1778654972140,-4704,3004,-16576,211,525,-35,swipe_up,day1_me
1778654972140,-4480,2688,-16336,-97,59,6,swipe_up,day1_me
1778654972155,-4488,2732,-16380,-200,-103,-45,swipe_up,day1_me
1778654972170,-4536,2876,-16468,-181,-221,-3,swipe_up,day1_me
1778654972185,-4632,2896,-16640,-137,-355,-18,swipe_up,day1_me
1778654972201,-4608,2948,-16880,-103,-203,-88,swipe_up,day1_me
1778654972215,-4704,2940,-16564,21,-153,-96,swipe_up,day1_me
1778654972216,-4692,2792,-16676,-22,-46,-37,swipe_up,day1_me
1778654972230,-4816,2896,-16844,-194,68,29,swipe_up,day1_me
1778654972245,-4772,2904,-16676,-200,163,6,swipe_up,day1_me
1778654972260,-4668,3020,-16720,-67,57,73,swipe_up,day1_me
1778654972277,-4704,2964,-16676,229,88,-5,swipe_up,day1_me
1778654972291,-4612,2828,-16692,469,218,-58,swipe_up,day1_me
1778654972291,-4448,2708,-16364,72,-20,93,swipe_up,day1_me
1778654972305,-4520,2712,-16416,-195,-140,65,swipe_up,day1_me
1778654972321,-4556,2796,-16552,-318,-167,123,swipe_up,day1_me
1778654972336,-4616,2892,-16752,-170,-153,41,swipe_up,day1_me
1778654972350,-4584,2744,-16916,-4,110,-116,swipe_up,day1_me
1778654972366,-4692,2740,-16824,-147,-63,-93,swipe_up,day1_me
1778654972366,-4680,2860,-16716,-252,-118,-84,swipe_up,day1_me
1778654972380,-4736,3004,-16888,-264,-201,-3,swipe_up,day1_me
1778654972395,-4672,2920,-16916,-124,55,-53,swipe_up,day1_me
1778654972410,-4660,2988,-16816,-27,49,-46,swipe_up,day1_me
1778654972426,-4608,2952,-16676,27,85,-55,swipe_up,day1_me
