t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778654941695,15088,304,-6612,-343,-1849,-1202,swipe_up,day1_me
1778654941696,14988,692,-6344,-1088,-2732,-949,swipe_up,day1_me
1778654941696,15252,1444,-6936,-1572,-3509,170,swipe_up,day1_me
1778654941696,14232,1528,-7816,-891,-2544,286,swipe_up,day1_me
1778654941697,14896,1152,-7596,-241,-2383,224,swipe_up,day1_me
1778654941751,14096,1268,-8260,851,-1182,-148,swipe_up,day1_me
1778654941751,14792,1068,-8052,1268,-625,-176,swipe_up,day1_me
1778654941752,14752,752,-7532,1287,-758,-160,swipe_up,day1_me
1778654941752,15040,100,-6924,1099,-1384,-348,swipe_up,day1_me
1778654941752,14952,-336,-6204,-421,-2970,-1291,swipe_up,day1_me
1778654941810,14744,208,-6888,-989,-3854,-1534,swipe_up,day1_me
1778654941810,13244,900,-8260,-760,-2134,-1642,swipe_up,day1_me
1778654941811,14120,1396,-8372,-37,-1347,-1833,swipe_up,day1_me
1778654941811,13524,1636,-8612,2472,1795,-2509,swipe_up,day1_me
1778654941870,14632,796,-8328,2937,1663,-3107,swipe_up,day1_me
1778654941871,15088,-8,-7132,1814,800,-2625,swipe_up,day1_me
1778654941871,15960,428,-6792,23,-1749,-472,swipe_up,day1_me
1778654941871,14624,-4,-6744,-267,-3285,-2948,swipe_up,day1_me
1778654941872,15736,60,-6256,-188,-4992,-3487,swipe_up,day1_me
1778654941931,15128,-20,-6256,-1228,-6712,-3621,swipe_up,day1_me
1778654941931,15592,632,-6500,-1673,-9117,-3945,swipe_up,day1_me
1778654941931,15752,872,-5828,-299,-16011,-6006,swipe_up,day1_me
1778654941931,15624,1044,-5028,-996,-19836,-7002,swipe_up,day1_me
1778654941933,16788,1332,-4648,-3455,-26162,-4835,swipe_up,day1_me
1778654947165,-3824,2764,-16888,-78,-366,20,swipe_up,day1_me
1778654947180,-4156,2672,-17080,-233,-128,-119,swipe_up,day1_me
1778654947196,-4048,2832,-17020,-274,5,-123,swipe_up,day1_me
1778654947196,-4000,2892,-17036,-209,-37,-153,swipe_up,day1_me
1778654947210,-4108,2892,-16900,-249,-21,-104,swipe_up,day1_me
1778654947226,-4048,3072,-17108,71,447,-5,swipe_up,day1_me
1778654947240,-3944,2868,-16872,59,389,-9,swipe_up,day1_me
1778654947255,-3852,2952,-16704,-128,205,113,swipe_up,day1_me
1778654947271,-3812,2976,-16736,-140,-30,110,swipe_up,day1_me
1778654947271,-3916,2828,-16792,86,-32,-38,swipe_up,day1_me
1778654947285,-4016,2676,-16816,44,1,-88,swipe_up,day1_me
1778654947301,-3956,2768,-16764,-59,21,-104,swipe_up,day1_me
1778654947315,-3852,2788,-16640,-162,-88,-113,swipe_up,day1_me
1778654947331,-3896,3048,-16852,-150,-96,-139,swipe_up,day1_me
1778654947345,-3952,3032,-16880,-169,74,-93,swipe_up,day1_me
1778654947345,-3832,2980,-16868,-224,52,54,swipe_up,day1_me
1778654947361,-3816,3008,-16748,-427,-47,132,swipe_up,day1_me
1778654947376,-3868,3100,-16760,-284,-155,140,swipe_up,day1_me
1778654947390,-4012,2960,-16784,-81,-185,123,swipe_up,day1_me
1778654947405,-4092,2828,-16860,11,-105,77,swipe_up,day1_me
1778654947420,-3968,2744,-16408,202,-586,62,swipe_up,day1_me
1778654947435,-4672,2956,-17080,-278,429,-261,swipe_up,day1_me
1778654947436,-3788,3032,-16844,440,616,-342,swipe_up,day1_me
1778654947450,-3692,2720,-16388,186,99,-326,swipe_up,day1_me
1778654947466,-3712,2808,-16436,-159,-364,-203,swipe_up,day1_me
1778654947481,-3896,3308,-16692,-160,19,-23,swipe_up,day1_me
1778654947495,-3980,3044,-16764,-73,-15,68,swipe_up,day1_me
1778654947496,-3972,2960,-16752,-209,-130,157,swipe_up,day1_me
1778654947511,-4080,2824,-16740,-111,-248,74,swipe_up,day1_me
1778654947525,-4124,2984,-16932,-188,-188,-169,swipe_up,day1_me
1778654947541,-4024,3012,-16960,-132,-260,-206,swipe_up,day1_me
1778654947556,-4032,3120,-17044,-117,-211,-198,swipe_up,day1_me
1778654947571,-4112,3228,-16920,-39,-39,-126,swipe_up,day1_me
1778654947571,-4052,3016,-16980,-215,32,-71,swipe_up,day1_me
1778654947585,-4124,2936,-16940,-150,139,-4,swipe_up,day1_me
1778654947601,-3956,2904,-16996,-52,45,-91,swipe_up,day1_me
1778654947616,-4136,2928,-16960,-212,-31,-182,swipe_up,day1_me
1778654947630,-4032,3016,-16952,-6,-162,-219,swipe_up,day1_me
1778654947645,-4096,3020,-16892,-111,-120,-250,swipe_up,day1_me
1778654947646,-4024,2972,-16848,-98,-29,-240,swipe_up,day1_me
1778654947660,-4020,3000,-16824,-113,-42,-272,swipe_up,day1_me
1778654947675,-3928,2932,-16812,-446,-237,-191,swipe_up,day1_me
1778654947691,-3952,3116,-16776,-434,-331,-163,swipe_up,day1_me
1778654947706,-3944,3128,-16800,-558,-431,-23,swipe_up,day1_me
1778654947720,-3732,3092,-16836,-248,-856,-169,swipe_up,day1_me
1778654947735,-4244,3508,-16948,-733,-1231,79,swipe_up,day1_me
1778654947737,-4168,3520,-17024,-58,-1304,-8,swipe_up,day1_me
1778654947751,-4228,3548,-17188,-237,-1337,527,swipe_up,day1_me
1778654947765,-4320,3852,-17256,-936,-975,1412,swipe_up,day1_me
1778654947780,-7792,5024,-23996,2203,8003,3100,swipe_up,day1_me
1778654947795,-12424,6624,-25364,4108,26933,4776,swipe_up,day1_me
1778654947811,-12744,6976,-27316,4048,32767,9763,swipe_up,day1_me
1778654947834,-19592,6976,-32768,4694,32767,16027,swipe_up,day1_me
1778654947835,6176,3160,-32768,-27547,32767,31868,swipe_up,day1_me
1778654947840,-1036,12408,-32768,-22052,32767,32767,swipe_up,day1_me
1778654947855,-7348,12484,-32768,-13056,32767,32767,swipe_up,day1_me
1778654947870,-13108,5848,-19776,578,32767,32767,swipe_up,day1_me
1778654947885,-6988,3728,-9496,10730,32767,32767,swipe_up,day1_me
1778654947900,-2088,-1084,1288,22589,32767,20976,swipe_up,day1_me
1778654947901,6812,-8608,9088,18114,32767,12640,swipe_up,day1_me
1778654947916,19820,-3720,11372,-1731,32767,8541,swipe_up,day1_me
1778654947931,17804,712,7216,-2473,32002,10758,swipe_up,day1_me
1778654947945,13892,2656,4584,2971,24885,11081,swipe_up,day1_me
1778654947960,11836,1188,3404,8722,20963,9739,swipe_up,day1_me
1778654948005,11784,-5108,3680,5830,12585,6997,swipe_up,day1_me
1778654948020,11408,-5504,2564,2652,10013,4319,swipe_up,day1_me
1778654948020,12204,-5080,1392,-404,7263,2207,swipe_up,day1_me
1778654948021,11920,-3444,-604,-1706,5941,-205,swipe_up,day1_me
1778654948021,13320,-1380,-1760,-2781,3866,-3292,swipe_up,day1_me
1778654948035,14972,-52,-2740,-3876,2197,-2364,swipe_up,day1_me
1778654948050,15176,300,-2408,-2532,626,-2469,swipe_up,day1_me
1778654948066,16060,-40,-3244,-1939,-1022,-2435,swipe_up,day1_me
1778654948066,15964,180,-6012,-730,-3032,-441,swipe_up,day1_me
1778654948080,15964,-832,-6680,900,-4607,-1144,swipe_up,day1_me
1778654948111,15236,-1424,-7920,810,-4627,-1802,swipe_up,day1_me
1778654948111,15468,-944,-8376,438,-4744,-1142,swipe_up,day1_me
1778654948111,15556,136,-8428,-995,-2541,-1229,swipe_up,day1_me
1778654948126,15452,56,-7820,-637,-1219,-1639,swipe_up,day1_me
1778654948140,16404,576,-6628,-87,-1118,-1814,swipe_up,day1_me
1778654948155,16968,484,-5128,122,-2206,-1753,swipe_up,day1_me
1778654948170,15364,812,-5960,619,-3646,-1830,swipe_up,day1_me
1778654948200,15536,1020,-6964,351,-2412,-1269,swipe_up,day1_me
1778654948201,15028,1060,-7344,1322,-1792,-1095,swipe_up,day1_me
1778654948201,15524,664,-7076,1408,-925,-1084,swipe_up,day1_me
1778654948231,15676,480,-6156,1700,-1101,-979,swipe_up,day1_me
1778654948231,15840,204,-5868,2008,-1911,-1198,swipe_up,day1_me
1778654948245,15832,-172,-5652,2154,-2873,-1618,swipe_up,day1_me
1778654948261,16004,-332,-5280,1494,-4261,-1553,swipe_up,day1_me
1778654948276,14676,260,-7472,806,-2873,-1212,swipe_up,day1_me
1778654948278,14900,516,-7376,922,-3147,-985,swipe_up,day1_me
1778654948291,15348,112,-6824,687,-3491,-1230,swipe_up,day1_me
1778654948305,16084,16,-5720,409,-5224,-1616,swipe_up,day1_me
1778654948320,14688,652,-7164,-682,-6538,-1491,swipe_up,day1_me
1778654948351,14240,1140,-8188,-430,-5339,-1525,swipe_up,day1_me
1778654948351,14376,1464,-8384,273,-4313,-1668,swipe_up,day1_me
1778654948351,15532,1080,-7536,784,-5223,-1595,swipe_up,day1_me
