t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778654929618,15412,-1184,-5332,-287,-644,-1921,swipe_up,day1_me
1778654929624,15464,-712,-5384,-1256,-1067,-2282,swipe_up,day1_me
1778654929630,15548,-32,-5364,-1381,-1900,-2551,swipe_up,day1_me
1778654929645,14824,980,-6504,-1090,-1355,-1631,swipe_up,day1_me
1778654929645,15104,1184,-6068,-715,-1124,-1035,swipe_up,day1_me
1778654929660,15012,1064,-5792,-71,-636,-1156,swipe_up,day1_me
1778654929675,15720,740,-5492,254,-893,-1180,swipe_up,day1_me
1778654929705,15596,368,-5696,-464,-1416,-967,swipe_up,day1_me
1778654929706,15676,296,-5464,-725,-2017,-1028,swipe_up,day1_me
1778654929720,15556,456,-5984,-707,-2596,-1207,swipe_up,day1_me
1778654929735,15208,672,-6652,-479,-1651,-470,swipe_up,day1_me
1778654929736,14872,560,-6428,-311,-1202,-328,swipe_up,day1_me
1778654929751,15384,440,-6200,-487,-1547,-72,swipe_up,day1_me
1778654929765,14848,696,-6416,-309,-1409,-156,swipe_up,day1_me
1778654929780,15352,680,-6124,368,-1114,-648,swipe_up,day1_me
1778654929796,15472,688,-5668,222,-1576,-714,swipe_up,day1_me
1778654929797,15544,588,-5420,125,-2562,-597,swipe_up,day1_me
1778654934550,-3436,2952,-17020,-299,78,-227,swipe_up,day1_me
1778654934566,-3364,3056,-17264,-275,-47,-6,swipe_up,day1_me
1778654934580,-3520,3052,-17332,-187,-252,191,swipe_up,day1_me
1778654934595,-3500,2824,-17012,-94,-30,201,swipe_up,day1_me
1778654934596,-3496,2756,-16844,-112,-224,193,swipe_up,day1_me
1778654934610,-3460,2712,-16784,69,-278,-3,swipe_up,day1_me
1778654934625,-3556,2692,-17020,178,-140,-196,swipe_up,day1_me
1778654934640,-3380,2836,-17092,147,-76,-272,swipe_up,day1_me
1778654934656,-3456,3024,-17056,242,100,-170,swipe_up,day1_me
1778654934656,-3520,2948,-16836,232,402,-44,swipe_up,day1_me
1778654934670,-3264,2856,-16704,58,352,-75,swipe_up,day1_me
1778654934686,-3260,2788,-16892,-401,-388,232,swipe_up,day1_me
1778654934700,-3564,2988,-16920,-519,-396,213,swipe_up,day1_me
1778654934715,-3568,3008,-17140,-318,-201,42,swipe_up,day1_me
1778654934730,-3572,3012,-17224,-28,-118,-37,swipe_up,day1_me
1778654934745,-3788,2940,-17188,190,337,-308,swipe_up,day1_me
1778654934746,-3864,2892,-17060,366,1335,-491,swipe_up,day1_me
1778654934760,-3276,2784,-16668,315,1172,-367,swipe_up,day1_me
1778654934775,-3240,2696,-16596,-65,484,-151,swipe_up,day1_me
1778654934790,-3388,3220,-17004,-379,-789,338,swipe_up,day1_me
1778654934805,-3440,3200,-17296,-228,-582,263,swipe_up,day1_me
1778654934820,-3312,3108,-17064,-294,-517,337,swipe_up,day1_me
1778654934820,-3276,3104,-16680,-302,-734,364,swipe_up,day1_me
1778654934836,-3464,2900,-16780,-316,-615,10,swipe_up,day1_me
1778654934850,-3296,2908,-16804,-387,-668,-134,swipe_up,day1_me
1778654934866,-3520,2980,-16864,-339,-658,-253,swipe_up,day1_me
1778654934880,-3372,3252,-17040,-313,-835,31,swipe_up,day1_me
1778654934895,-3616,3272,-16800,-227,-1027,174,swipe_up,day1_me
1778654934895,-3440,3412,-17028,-177,-1223,247,swipe_up,day1_me
1778654934910,-3736,3372,-17188,228,-1029,297,swipe_up,day1_me
1778654934925,-3684,3256,-17188,374,-863,199,swipe_up,day1_me
1778654934940,-3528,3132,-16884,438,-1119,478,swipe_up,day1_me
1778654934955,-3608,3124,-16456,752,-1653,450,swipe_up,day1_me
1778654934970,-3704,2900,-15884,227,-1791,201,swipe_up,day1_me
1778654934970,-4068,3192,-16584,841,-1241,-222,swipe_up,day1_me
1778654934985,-4180,3328,-17992,1455,899,156,swipe_up,day1_me
1778654935000,-7784,4244,-21928,1948,10022,1149,swipe_up,day1_me
1778654935015,-11580,6652,-26404,3732,30285,2500,swipe_up,day1_me
1778654935030,-13612,8200,-29368,8624,32767,6328,swipe_up,day1_me
1778654935045,-6252,-3216,-27160,-1866,32767,17101,swipe_up,day1_me
1778654935046,9456,-2960,-21816,-13924,32767,18895,swipe_up,day1_me
1778654935060,6408,3320,-26520,-14872,32767,13049,swipe_up,day1_me
1778654935075,-1156,5132,-32364,-15628,32767,15254,swipe_up,day1_me
1778654935090,-3376,2996,-31140,-16454,32767,24050,swipe_up,day1_me
1778654935105,-5236,3800,-26352,-16817,32767,23580,swipe_up,day1_me
1778654935120,-6876,3908,-18692,-16749,32767,23336,swipe_up,day1_me
1778654935135,824,1388,3328,-1349,32767,20048,swipe_up,day1_me
1778654935135,11252,-2724,7148,314,32767,18030,swipe_up,day1_me
1778654935150,15184,-2972,7936,493,32767,14077,swipe_up,day1_me
1778654935165,18288,-2128,7360,-1788,32767,12852,swipe_up,day1_me
1778654935181,15628,2336,5148,-225,21387,13344,swipe_up,day1_me
1778654935195,14656,912,3388,3008,16374,13118,swipe_up,day1_me
1778654935211,12572,-2984,1800,2553,14361,10885,swipe_up,day1_me
1778654935211,13048,-4256,536,1054,11356,9145,swipe_up,day1_me
1778654935225,11888,-4788,-2392,-4463,8718,1702,swipe_up,day1_me
1778654935240,12476,-2676,-3780,-4612,8610,-1720,swipe_up,day1_me
1778654935255,12880,-1460,-2704,-6120,9197,-2802,swipe_up,day1_me
1778654935270,14944,332,-1788,-5607,8314,-3826,swipe_up,day1_me
1778654935286,17332,2328,-1096,-2335,3004,-2931,swipe_up,day1_me
1778654935286,17804,2928,-1380,-772,-1000,-880,swipe_up,day1_me
