t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778751174449,-4888,-2684,-16788,-222,390,-3136,swipe_right,day3_me
1778751174465,-5028,-2788,-16820,-389,510,-3030,swipe_right,day3_me
1778751174480,-5120,-2860,-16912,-652,588,-3159,swipe_right,day3_me
1778751174480,-5068,-2944,-16804,-726,892,-3550,swipe_right,day3_me
1778751174495,-4960,-2816,-16536,-728,1002,-3867,swipe_right,day3_me
1778751174509,-4924,-2736,-16456,-437,732,-4122,swipe_right,day3_me
1778751174524,-5224,-2944,-16544,-309,757,-4346,swipe_right,day3_me
1778751174539,-5120,-3236,-16568,-315,889,-4450,swipe_right,day3_me
1778751174540,-5152,-3616,-16540,-508,1019,-4467,swipe_right,day3_me
1778751174566,-4980,-4280,-16396,-1306,1006,-4758,swipe_right,day3_me
1778751174569,-4964,-4376,-16308,-1482,885,-5090,swipe_right,day3_me
1778751174584,-5028,-4504,-16404,-1264,586,-5463,swipe_right,day3_me
1778751174649,-5232,-4560,-16844,-1010,434,-6014,swipe_right,day3_me
1778751174649,-5768,-4744,-17132,-79,793,-7047,swipe_right,day3_me
1778751174649,-5872,-5208,-16972,241,1203,-7243,swipe_right,day3_me
1778751174650,-5948,-5944,-17072,893,1394,-8182,swipe_right,day3_me
1778751174650,-6100,-6648,-16632,644,2293,-8827,swipe_right,day3_me
1778751174708,-5340,-7524,-15912,61,1294,-9826,swipe_right,day3_me
1778751174708,-5756,-7992,-15772,-593,1056,-10344,swipe_right,day3_me
1778751174709,-6072,-8300,-15884,-1099,1049,-11316,swipe_right,day3_me
1778751174709,-6104,-8584,-15952,-1433,964,-12552,swipe_right,day3_me
1778751174709,-6352,-7328,-16224,-2247,973,-15228,swipe_right,day3_me
1778751179265,-4568,-700,-16776,-52,27,-26,swipe_right,day3_me
1778751179279,-4560,-716,-16692,-158,2,60,swipe_right,day3_me
1778751179295,-4500,-540,-16516,-101,167,-2,swipe_right,day3_me
1778751179296,-4588,-596,-16648,42,48,28,swipe_right,day3_me
1778751179310,-4504,-716,-16564,45,98,-35,swipe_right,day3_me
1778751179325,-4492,-756,-16524,-12,72,-111,swipe_right,day3_me
1778751179340,-4536,-772,-16628,-50,-83,-50,swipe_right,day3_me
1778751179355,-4756,-688,-16792,31,113,-151,swipe_right,day3_me
1778751179355,-4696,-772,-16724,-36,216,-188,swipe_right,day3_me
1778751179370,-4572,-568,-16616,-82,302,-154,swipe_right,day3_me
1778751179385,-4572,-580,-16424,9,244,6,swipe_right,day3_me
1778751179399,-4584,-736,-16596,19,50,7,swipe_right,day3_me
1778751179415,-4552,-808,-16592,-266,213,-119,swipe_right,day3_me
1778751179415,-4408,-660,-16480,-107,143,-150,swipe_right,day3_me
1778751179430,-4396,-720,-16476,-19,-73,-163,swipe_right,day3_me
1778751179445,-4452,-768,-16564,-94,-216,-184,swipe_right,day3_me
1778751179460,-4796,-548,-16792,-95,-60,-227,swipe_right,day3_me
