t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778751199365,-4804,-5280,-16968,605,-78,2194,swipe_right,day3_me
1778751199365,-4848,-4820,-16892,915,34,1678,swipe_right,day3_me
1778751199425,-4856,-4684,-16688,1147,7,1186,swipe_right,day3_me
1778751199425,-4816,-4524,-16732,1267,29,787,swipe_right,day3_me
1778751199425,-4816,-4160,-16592,519,62,169,swipe_right,day3_me
1778751199426,-4696,-3600,-16700,-162,228,44,swipe_right,day3_me
1778751199426,-4532,-2984,-16652,-290,295,-98,swipe_right,day3_me
1778751199427,-4444,-2340,-16604,-98,200,-291,swipe_right,day3_me
1778751199427,-4412,-1976,-16520,364,264,-338,swipe_right,day3_me
1778751199428,-4000,-2536,-16140,1093,-100,-713,swipe_right,day3_me
1778751199485,-4132,-2852,-15996,610,-240,-811,swipe_right,day3_me
1778751199485,-4388,-2820,-16156,-33,-528,-818,swipe_right,day3_me
1778751199486,-4504,-2516,-16444,-666,-736,-994,swipe_right,day3_me
1778751199486,-5000,-1360,-16740,-640,-476,-1306,swipe_right,day3_me
1778751199486,-5020,-856,-16664,-721,-502,-1134,swipe_right,day3_me
1778751199545,-5096,-560,-16780,-571,-455,-946,swipe_right,day3_me
1778751199545,-5232,-636,-16832,-215,-570,-740,swipe_right,day3_me
1778751199546,-5668,-1192,-17032,-51,5,-619,swipe_right,day3_me
1778751199546,-5560,-1436,-16904,-92,228,-736,swipe_right,day3_me
1778751199547,-5460,-1492,-16888,-154,278,-931,swipe_right,day3_me
1778751204345,-5448,-1420,-16352,39,192,-147,swipe_right,day3_me
1778751204345,-5304,-1424,-16172,9,217,-157,swipe_right,day3_me
1778751204345,-5216,-1388,-16232,29,143,-140,swipe_right,day3_me
1778751204346,-5156,-1412,-16116,-11,81,-126,swipe_right,day3_me
1778751204346,-5200,-1500,-16180,-61,15,-27,swipe_right,day3_me
1778751204404,-5176,-1532,-16200,-164,-181,-55,swipe_right,day3_me
1778751204405,-5400,-1428,-16352,-200,-103,-38,swipe_right,day3_me
1778751204406,-5472,-1548,-16376,-69,-149,-110,swipe_right,day3_me
1778751204406,-5528,-1528,-16556,-27,-29,-118,swipe_right,day3_me
1778751204406,-5532,-1468,-16544,24,114,-250,swipe_right,day3_me
1778751204465,-5364,-1560,-16436,-18,199,-237,swipe_right,day3_me
1778751204525,-5364,-1444,-16244,-40,-81,-163,swipe_right,day3_me
1778751204525,-5456,-1456,-16356,-127,-89,-113,swipe_right,day3_me
1778751204525,-5428,-1376,-16368,-90,81,-107,swipe_right,day3_me
1778751204526,-5272,-1384,-16424,-66,30,-93,swipe_right,day3_me
1778751204526,-5300,-1408,-16332,-64,-162,23,swipe_right,day3_me
1778751204527,-5464,-1352,-16404,-124,58,-29,swipe_right,day3_me
1778751204527,-5412,-1268,-16360,44,145,-83,swipe_right,day3_me
1778751204528,-5272,-1384,-16324,188,119,-79,swipe_right,day3_me
1778751204528,-5300,-1476,-16172,181,11,-60,swipe_right,day3_me
1778751204529,-5420,-1440,-16272,147,11,-7,swipe_right,day3_me
1778751204585,-5368,-1496,-16232,36,10,-56,swipe_right,day3_me
1778751204585,-5284,-1384,-16140,-48,5,-76,swipe_right,day3_me
1778751204585,-5308,-1176,-16220,-48,-109,-32,swipe_right,day3_me
1778751204586,-5344,-1144,-16284,-55,-161,-25,swipe_right,day3_me
1778751204645,-5532,-756,-16496,-49,-6,-20,swipe_right,day3_me
1778751204645,-5508,-100,-16496,228,169,209,swipe_right,day3_me
1778751204645,-5540,80,-16536,196,266,419,swipe_right,day3_me
1778751204646,-5584,504,-16668,198,357,656,swipe_right,day3_me
1778751204646,-5600,908,-16680,260,331,966,swipe_right,day3_me
1778751204705,-5712,1344,-16780,385,194,1366,swipe_right,day3_me
1778751204705,-6228,2360,-17372,702,516,1971,swipe_right,day3_me
1778751204706,-6508,3144,-17720,786,650,2579,swipe_right,day3_me
1778751204706,-6952,4128,-17880,774,838,3330,swipe_right,day3_me
1778751204706,-7308,4920,-18224,1094,1021,4156,swipe_right,day3_me
1778751204765,-7652,5324,-18444,1530,1348,4955,swipe_right,day3_me
1778751204765,-8440,5792,-18568,1170,2679,6129,swipe_right,day3_me
1778751204766,-8176,6580,-18204,1831,3348,7662,swipe_right,day3_me
1778751204766,-8152,6892,-17528,2870,3441,8337,swipe_right,day3_me
1778751204766,-8056,6340,-16820,3880,3708,9419,swipe_right,day3_me
1778751204780,-7912,5868,-16332,4029,3529,9983,swipe_right,day3_me
1778751204795,-8508,6096,-15500,3346,2911,12411,swipe_right,day3_me
1778751204796,-8864,5924,-15176,3357,2556,13545,swipe_right,day3_me
1778751204810,-9432,5384,-15264,3006,2047,14776,swipe_right,day3_me
1778751204825,-10036,5124,-15088,2527,2147,15233,swipe_right,day3_me
