t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778751248925,-5948,-924,-16276,-433,-598,-1221,swipe_right,day4_me
1778751249105,-5840,-732,-16432,-723,-506,-1236,swipe_right,day4_me
1778751249105,-5952,-380,-16516,-659,-544,-1275,swipe_right,day4_me
1778751249107,-6196,-40,-16908,-527,-337,-1057,swipe_right,day4_me
1778751249107,-6240,-32,-16924,-420,-272,-613,swipe_right,day4_me
1778751249108,-6356,-296,-16928,-168,-329,-495,swipe_right,day4_me
1778751249109,-6360,-608,-17048,-209,-228,-569,swipe_right,day4_me
1778751249109,-6436,-372,-16940,-435,-37,-664,swipe_right,day4_me
1778751249109,-6640,-132,-16972,-199,-70,-647,swipe_right,day4_me
1778751249110,-6692,12,-17032,74,175,-689,swipe_right,day4_me
1778751249164,-6684,-240,-16864,282,470,-608,swipe_right,day4_me
1778751249165,-6528,-424,-16692,268,540,-553,swipe_right,day4_me
1778751249225,-6228,-744,-16560,-238,605,-506,swipe_right,day4_me
1778751249225,-6236,-552,-16432,-470,550,-456,swipe_right,day4_me
1778751249226,-6208,-272,-16460,-265,564,-426,swipe_right,day4_me
1778751249226,-6184,-292,-16416,87,492,-418,swipe_right,day4_me
1778751249227,-6308,-368,-16288,200,572,-356,swipe_right,day4_me
1778751249287,-6128,-812,-16216,-28,887,-410,swipe_right,day4_me
1778751249289,-5864,-784,-16144,-310,704,-325,swipe_right,day4_me
1778751249289,-5232,-10380,-14196,-3659,-1396,-3158,swipe_right,day4_me
1778751249289,-5512,-10828,-14012,-5554,-1346,-3916,swipe_right,day4_me
1778751249289,-5580,-11188,-14180,-6986,-1623,-5840,swipe_right,day4_me
1778751254849,-5896,-632,-15980,178,81,26,swipe_right,day4_me
1778751254864,-5936,-764,-16064,-35,-66,-15,swipe_right,day4_me
1778751254879,-5932,-776,-16032,-299,-283,10,swipe_right,day4_me
1778751254894,-6132,-552,-16176,-97,-133,-106,swipe_right,day4_me
1778751254895,-6000,-632,-16336,-134,-271,-123,swipe_right,day4_me
1778751254910,-6164,-632,-16280,-229,-317,-81,swipe_right,day4_me
1778751254925,-6224,-544,-16380,-356,-232,-79,swipe_right,day4_me
1778751254939,-6344,-532,-16376,-103,145,-65,swipe_right,day4_me
1778751254954,-6324,-648,-16228,-21,316,-124,swipe_right,day4_me
1778751254955,-6128,-676,-16244,-85,195,-165,swipe_right,day4_me
1778751254970,-6140,-600,-16000,15,199,-256,swipe_right,day4_me
1778751254985,-5960,-644,-15900,82,198,-276,swipe_right,day4_me
1778751255000,-5936,-592,-15804,-191,-204,-158,swipe_right,day4_me
1778751255015,-6084,-384,-16012,-290,-263,-63,swipe_right,day4_me
1778751255015,-6148,-312,-16060,-298,-235,17,swipe_right,day4_me
1778751255030,-6292,-264,-16096,-172,-118,23,swipe_right,day4_me
1778751255045,-6468,-444,-16428,-60,213,-16,swipe_right,day4_me
1778751255060,-6584,-416,-16288,133,696,-197,swipe_right,day4_me
1778751255074,-6212,-440,-16208,237,784,-304,swipe_right,day4_me
1778751255089,-5972,-308,-16044,112,390,-132,swipe_right,day4_me
1778751255105,-6096,-328,-15996,22,20,-47,swipe_right,day4_me
1778751255105,-6360,-88,-16240,31,207,41,swipe_right,day4_me
1778751255120,-6196,32,-16252,120,242,70,swipe_right,day4_me
1778751255135,-6212,236,-16292,31,34,119,swipe_right,day4_me
1778751255150,-6380,712,-16304,125,-25,266,swipe_right,day4_me
1778751255150,-6428,868,-16444,307,30,375,swipe_right,day4_me
1778751255165,-6760,1836,-16728,497,130,860,swipe_right,day4_me
1778751255179,-6980,2144,-16892,917,253,1136,swipe_right,day4_me
1778751255195,-7264,2480,-17080,1342,457,1293,swipe_right,day4_me
1778751255210,-7520,2880,-17256,1550,924,1638,swipe_right,day4_me
1778751255213,-7892,3316,-17348,2071,1329,1986,swipe_right,day4_me
1778751255225,-8188,3508,-17016,2716,1808,2794,swipe_right,day4_me
1778751255240,-8372,4020,-17180,2196,1878,3196,swipe_right,day4_me
1778751255255,-8600,5096,-17496,1810,1798,3871,swipe_right,day4_me
1778751255270,-9028,6140,-17340,2226,1900,4565,swipe_right,day4_me
1778751255285,-9588,6984,-17116,4386,3201,5832,swipe_right,day4_me
1778751255285,-9572,6712,-16644,4591,3617,6404,swipe_right,day4_me
1778751255299,-9360,6528,-15724,4280,3055,6734,swipe_right,day4_me
1778751255314,-9256,7092,-15380,3207,3000,8200,swipe_right,day4_me
1778751255330,-10196,7596,-14648,5804,2985,11242,swipe_right,day4_me
1778751255345,-10408,6376,-14700,6478,2925,11761,swipe_right,day4_me
1778751255360,-10496,5900,-14740,5165,2744,13173,swipe_right,day4_me
1778751255374,-10972,6076,-14812,4761,2710,14011,swipe_right,day4_me
1778751255377,-10964,5528,-14348,5828,3383,15571,swipe_right,day4_me
1778751255389,-10684,5148,-14148,5675,3128,16428,swipe_right,day4_me
1778751255405,-10796,4756,-13864,5556,2926,17417,swipe_right,day4_me
1778751255419,-10700,4376,-13880,5338,2675,18175,swipe_right,day4_me
1778751255435,-10848,3956,-13632,5240,1756,19818,swipe_right,day4_me
1778751255435,-11044,3560,-13668,5236,1341,20542,swipe_right,day4_me
1778751255450,-11372,3048,-13732,5293,951,21335,swipe_right,day4_me
1778751255465,-11756,2524,-14144,5134,686,21952,swipe_right,day4_me
1778751255479,-12296,2084,-14484,5076,890,22774,swipe_right,day4_me
1778751255495,-12112,1972,-14272,5597,1139,23309,swipe_right,day4_me
1778751255510,-11996,1600,-14304,5904,1047,23425,swipe_right,day4_me
1778751255510,-11728,1352,-14008,6126,782,24128,swipe_right,day4_me
1778751255524,-11960,556,-13576,6718,338,24453,swipe_right,day4_me
1778751255539,-11828,-152,-13616,6434,279,24816,swipe_right,day4_me
