t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778751228945,-4708,-376,-16416,-366,-141,-1311,swipe_right,day4_me
1778751228945,-4920,-52,-16784,-31,-144,-1263,swipe_right,day4_me
1778751228945,-4996,-312,-16612,317,16,-1139,swipe_right,day4_me
1778751228946,-5036,-632,-16608,415,123,-1130,swipe_right,day4_me
1778751228946,-4900,-1184,-16400,408,215,-1094,swipe_right,day4_me
1778751229004,-4780,-1608,-16312,218,239,-1090,swipe_right,day4_me
1778751229005,-4512,-2496,-15976,-441,154,-1476,swipe_right,day4_me
1778751229005,-4372,-2660,-15992,-954,-108,-1661,swipe_right,day4_me
1778751229006,-4556,-2608,-16192,-1282,-313,-1995,swipe_right,day4_me
1778751229007,-4660,-2368,-16476,-1492,-280,-2233,swipe_right,day4_me
1778751229065,-4664,-1920,-16776,-1071,-164,-2673,swipe_right,day4_me
1778751229065,-4888,-2068,-16816,-366,34,-2954,swipe_right,day4_me
1778751229065,-4748,-2316,-16836,343,265,-3304,swipe_right,day4_me
1778751229066,-4652,-2912,-16660,1000,525,-3454,swipe_right,day4_me
1778751229066,-4184,-4672,-15892,2041,459,-3655,swipe_right,day4_me
1778751229126,-4072,-5860,-15592,2215,3,-3958,swipe_right,day4_me
1778751229127,-4224,-7440,-15368,1794,-240,-4204,swipe_right,day4_me
1778751229127,-4088,-8888,-14852,907,-313,-4650,swipe_right,day4_me
1778751229127,-4140,-11164,-14632,-2050,-1293,-6902,swipe_right,day4_me
1778751229127,-4352,-11428,-14604,-4551,-1498,-8521,swipe_right,day4_me
1778751234360,-5732,-1472,-16304,-14,-1,-259,swipe_right,day4_me
1778751234360,-5716,-1400,-16300,-103,36,-237,swipe_right,day4_me
1778751234375,-5664,-1340,-16236,38,164,-278,swipe_right,day4_me
1778751234389,-5688,-1340,-16312,-58,169,-203,swipe_right,day4_me
1778751234404,-5572,-1248,-16304,-177,77,-145,swipe_right,day4_me
1778751234420,-5592,-1200,-16284,-172,-3,-136,swipe_right,day4_me
1778751234422,-5640,-1200,-16364,-122,-4,-59,swipe_right,day4_me
1778751234435,-5744,-1280,-16448,8,188,-136,swipe_right,day4_me
1778751234450,-5580,-1292,-16232,76,251,-156,swipe_right,day4_me
1778751234465,-5576,-1348,-16368,-38,98,-84,swipe_right,day4_me
1778751234480,-5604,-1340,-16240,-177,-61,-16,swipe_right,day4_me
1778751234481,-5712,-1324,-16284,-191,-23,-15,swipe_right,day4_me
1778751234495,-5916,-1464,-16364,-152,196,-18,swipe_right,day4_me
1778751234510,-5816,-1472,-16360,-114,292,-109,swipe_right,day4_me
1778751234525,-5680,-1416,-16276,5,261,-148,swipe_right,day4_me
1778751234539,-5740,-1468,-16236,100,259,-166,swipe_right,day4_me
1778751234540,-5596,-1560,-16088,85,219,-195,swipe_right,day4_me
1778751234555,-5592,-1332,-16128,-307,-40,-61,swipe_right,day4_me
1778751234569,-5600,-1148,-16200,-264,3,-26,swipe_right,day4_me
1778751234585,-5692,-1088,-16216,-269,77,-80,swipe_right,day4_me
1778751234599,-5680,-876,-16028,-238,159,-54,swipe_right,day4_me
1778751234600,-5716,-876,-16044,-110,192,-78,swipe_right,day4_me
1778751234614,-5824,-692,-16016,9,472,-25,swipe_right,day4_me
1778751234629,-5888,-664,-16012,-15,450,84,swipe_right,day4_me
1778751234645,-6000,-516,-16168,-151,258,237,swipe_right,day4_me
1778751234660,-6084,-224,-16348,-374,49,325,swipe_right,day4_me
1778751234661,-6320,316,-16464,-520,-147,484,swipe_right,day4_me
1778751234674,-7008,1648,-17212,91,-233,960,swipe_right,day4_me
1778751234693,-7328,2132,-17356,714,-26,1355,swipe_right,day4_me
1778751234705,-7852,2272,-17468,1006,120,1762,swipe_right,day4_me
1778751234720,-8356,2700,-17316,995,406,2224,swipe_right,day4_me
1778751234722,-8604,3288,-17264,1072,945,2630,swipe_right,day4_me
1778751234735,-8692,4076,-16688,1418,1718,3480,swipe_right,day4_me
1778751234750,-8548,4524,-16632,895,1951,3717,swipe_right,day4_me
1778751234765,-8696,5208,-16528,156,2159,3730,swipe_right,day4_me
1778751234780,-8600,6716,-16012,309,2121,6040,swipe_right,day4_me
1778751234780,-8580,7592,-15852,1956,1633,7079,swipe_right,day4_me
1778751234795,-9544,6644,-15228,4637,1802,9002,swipe_right,day4_me
1778751234810,-9804,5876,-15148,3989,1661,10357,swipe_right,day4_me
1778751234825,-10092,5672,-15112,3227,1617,11442,swipe_right,day4_me
1778751234840,-10428,5708,-15124,2821,1557,12521,swipe_right,day4_me
1778751234854,-10956,5708,-15256,2564,1596,14320,swipe_right,day4_me
1778751234855,-10964,5864,-15068,2913,1666,15026,swipe_right,day4_me
1778751234870,-10880,6020,-14968,3468,1736,15748,swipe_right,day4_me
1778751234885,-10844,5704,-14720,4219,1669,16795,swipe_right,day4_me
1778751234900,-10804,4344,-14252,5032,1316,18451,swipe_right,day4_me
1778751234914,-10828,3560,-14220,4654,959,19403,swipe_right,day4_me
1778751234930,-10980,3240,-14336,3893,490,20096,swipe_right,day4_me
1778751234930,-11256,3080,-14692,3636,280,20904,swipe_right,day4_me
1778751234945,-11824,2600,-15088,4500,171,21858,swipe_right,day4_me
1778751234960,-11952,2124,-15348,4874,471,22244,swipe_right,day4_me
1778751234975,-11928,1640,-14840,5270,960,22713,swipe_right,day4_me
1778751234990,-11456,964,-14540,5559,731,23193,swipe_right,day4_me
1778751235004,-11400,-424,-14656,5699,-596,23763,swipe_right,day4_me
1778751235020,-11852,-572,-14908,4956,-450,23461,swipe_right,day4_me
1778751235020,-11952,176,-15000,4431,-41,23882,swipe_right,day4_me
1778751235034,-12052,616,-15036,5473,92,24024,swipe_right,day4_me
1778751235049,-12016,-708,-14760,7441,96,24486,swipe_right,day4_me
1778751235065,-12176,-1696,-15140,7064,-84,24964,swipe_right,day4_me
1778751235080,-12304,-1968,-15000,6541,43,25179,swipe_right,day4_me
