t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778751256245,-5376,-2024,-16380,-317,-162,-503,swipe_right,day4_me
1778751256365,-5616,-1340,-16628,-550,-240,-549,swipe_right,day4_me
1778751256365,-5736,-560,-16716,-187,86,-677,swipe_right,day4_me
1778751256365,-5528,-548,-16588,40,223,-699,swipe_right,day4_me
1778751256366,-5352,-768,-16468,220,311,-630,swipe_right,day4_me
1778751256366,-5112,-1028,-16352,90,319,-684,swipe_right,day4_me
1778751256367,-5132,-1112,-16332,-124,292,-714,swipe_right,day4_me
1778751256367,-5612,-700,-16676,-394,383,-749,swipe_right,day4_me
1778751256368,-6088,-460,-16904,-57,1073,-839,swipe_right,day4_me
1778751256368,-6124,-568,-16836,679,1731,-1161,swipe_right,day4_me
1778751256369,-5768,-892,-16656,983,1633,-1136,swipe_right,day4_me
1778751256369,-5684,-1572,-16936,507,185,-875,swipe_right,day4_me
1778751256370,-5988,-1564,-16968,132,316,-1034,swipe_right,day4_me
1778751256370,-5928,-1564,-16892,-190,481,-1073,swipe_right,day4_me
1778751256371,-5960,-1544,-16724,-296,168,-932,swipe_right,day4_me
1778751256371,-6220,-1664,-16632,-335,382,-1189,swipe_right,day4_me
1778751256372,-6128,-1740,-16668,-211,748,-1337,swipe_right,day4_me
1778751256373,-6000,-1892,-16448,-31,1090,-1594,swipe_right,day4_me
1778751256373,-5672,-2184,-16204,320,1296,-1816,swipe_right,day4_me
1778751256424,-4764,-6164,-15604,-1440,74,-3410,swipe_right,day4_me
1778751256486,-4908,-6632,-15828,-2069,11,-4124,swipe_right,day4_me
1778751256486,-5004,-6716,-15948,-2718,-2,-4909,swipe_right,day4_me
1778751256486,-5236,-6728,-16168,-2953,9,-5625,swipe_right,day4_me
1778751260910,-5832,-1496,-16236,99,251,-179,swipe_right,day4_me
1778751260925,-5660,-1436,-16116,-58,307,-199,swipe_right,day4_me
1778751260926,-5596,-1232,-16096,-115,296,-159,swipe_right,day4_me
1778751260940,-5548,-1108,-16032,-99,139,-47,swipe_right,day4_me
1778751260955,-5564,-1160,-16060,117,-52,2,swipe_right,day4_me
1778751260970,-5680,-1404,-16108,187,-192,21,swipe_right,day4_me
1778751260984,-5740,-1548,-16316,40,-265,82,swipe_right,day4_me
1778751261000,-5860,-1668,-16432,-218,-279,48,swipe_right,day4_me
1778751261000,-5988,-1564,-16572,-420,-121,10,swipe_right,day4_me
1778751261015,-6012,-1248,-16452,-138,135,-147,swipe_right,day4_me
1778751261030,-5932,-1300,-16396,16,189,-170,swipe_right,day4_me
1778751261045,-5888,-1164,-16212,5,370,-206,swipe_right,day4_me
1778751261059,-5544,-1216,-16068,-17,365,-191,swipe_right,day4_me
1778751261075,-5548,-1188,-16028,-58,-90,37,swipe_right,day4_me
1778751261075,-5668,-1188,-16228,-43,-169,118,swipe_right,day4_me
