t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778751262484,-4996,-1040,-16552,-506,-135,-537,swipe_right,day4_me
1778751262545,-5076,-1028,-16624,-819,-204,-616,swipe_right,day4_me
1778751262545,-5408,-428,-16864,-1161,-443,-745,swipe_right,day4_me
1778751262604,-5672,-256,-17000,-881,-414,-857,swipe_right,day4_me
1778751262665,-5900,-16,-17096,-693,2,-963,swipe_right,day4_me
1778751262665,-5772,-72,-17048,-384,340,-1039,swipe_right,day4_me
1778751262666,-5712,-36,-16756,-226,336,-1063,swipe_right,day4_me
1778751262666,-5696,8,-16732,-80,291,-1000,swipe_right,day4_me
1778751262666,-5832,-116,-16768,204,371,-973,swipe_right,day4_me
1778751262667,-5828,-372,-16708,113,505,-989,swipe_right,day4_me
1778751262668,-5888,-320,-16648,-412,593,-954,swipe_right,day4_me
1778751262668,-5820,348,-16732,-637,754,-922,swipe_right,day4_me
1778751262668,-5752,508,-16640,-160,921,-1019,swipe_right,day4_me
1778751262669,-5640,436,-16464,285,1059,-1013,swipe_right,day4_me
1778751262670,-5460,188,-16288,504,1011,-900,swipe_right,day4_me
1778751262725,-5244,-144,-16156,401,934,-788,swipe_right,day4_me
1778751262725,-5140,-132,-16196,-434,595,-840,swipe_right,day4_me
1778751262726,-5256,128,-16352,-407,468,-805,swipe_right,day4_me
1778751262728,-4980,-796,-16124,79,447,-590,swipe_right,day4_me
1778751262728,-5652,-4432,-16228,-890,-57,-1722,swipe_right,day4_me
1778751262728,-5956,-5168,-16396,-1235,-49,-2176,swipe_right,day4_me
1778751262728,-6024,-9136,-15348,-2126,983,-6176,swipe_right,day4_me
1778751267225,-6068,-1020,-16180,-178,101,-71,swipe_right,day4_me
1778751267240,-6048,-1004,-16192,-135,158,-101,swipe_right,day4_me
1778751267254,-5936,-1072,-16128,-116,48,-75,swipe_right,day4_me
1778751267270,-6116,-1076,-16088,-238,-22,-26,swipe_right,day4_me
1778751267270,-6212,-1000,-16348,-99,90,-88,swipe_right,day4_me
1778751267285,-6260,-1064,-16216,-209,209,-79,swipe_right,day4_me
1778751267300,-6240,-1000,-16120,-106,288,-153,swipe_right,day4_me
1778751267315,-6008,-996,-16092,-41,268,-138,swipe_right,day4_me
