t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778751222404,-5796,892,-16852,-1091,476,-2254,swipe_right,day4_me
1778751222405,-5840,1092,-17040,-1092,548,-2053,swipe_right,day4_me
1778751222405,-5800,1356,-16832,-934,608,-1894,swipe_right,day4_me
1778751222406,-5688,1528,-16848,-594,664,-1774,swipe_right,day4_me
1778751222406,-5592,1516,-16752,-184,791,-1669,swipe_right,day4_me
1778751222407,-5492,1168,-16524,224,661,-1277,swipe_right,day4_me
1778751222407,-5540,956,-16548,-59,484,-993,swipe_right,day4_me
1778751222408,-5568,940,-16584,-465,433,-907,swipe_right,day4_me
1778751222465,-5620,1128,-16552,-736,492,-769,swipe_right,day4_me
1778751222465,-5736,1312,-16704,-514,582,-658,swipe_right,day4_me
1778751222465,-5664,1132,-16500,433,867,-812,swipe_right,day4_me
1778751222466,-5532,964,-16488,555,724,-525,swipe_right,day4_me
1778751222466,-5636,628,-16520,392,629,-260,swipe_right,day4_me
1778751222526,-5788,276,-16556,354,825,-223,swipe_right,day4_me
1778751222526,-5712,-52,-16672,357,1049,-214,swipe_right,day4_me
1778751222527,-5072,-884,-16328,748,1134,-332,swipe_right,day4_me
1778751222527,-4928,-1516,-16172,881,914,-356,swipe_right,day4_me
1778751222527,-4796,-2216,-16204,861,665,-407,swipe_right,day4_me
1778751222585,-4864,-2904,-16296,719,418,-433,swipe_right,day4_me
1778751222586,-5028,-3664,-16364,453,322,-463,swipe_right,day4_me
1778751222586,-5348,-5480,-16912,-92,274,-1079,swipe_right,day4_me
1778751227506,-5452,-696,-16160,-134,-214,32,swipe_right,day4_me
1778751227520,-5548,-776,-16336,-80,-330,85,swipe_right,day4_me
1778751227536,-5936,-1044,-16732,-40,-153,-154,swipe_right,day4_me
1778751227536,-5984,-812,-16716,-72,346,-172,swipe_right,day4_me
1778751227550,-5660,-716,-16424,108,518,-214,swipe_right,day4_me
1778751227565,-5508,-868,-16364,74,297,-197,swipe_right,day4_me
