t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778655130001,-16612,-268,-3040,411,2949,-183,swipe_down,day2_me
1778655130015,-16660,-416,-2924,451,3237,-30,swipe_down,day2_me
1778655130031,-16692,-372,-2972,351,3716,13,swipe_down,day2_me
1778655130046,-16200,-248,-2828,-269,2868,315,swipe_down,day2_me
1778655130061,-16144,-256,-3004,-443,1904,367,swipe_down,day2_me
1778655130075,-16280,-216,-3008,-476,1263,435,swipe_down,day2_me
1778655130078,-16380,-108,-3400,-306,1066,479,swipe_down,day2_me
1778655130090,-16792,-668,-3644,-123,1563,68,swipe_down,day2_me
1778655130106,-16804,-540,-4132,-338,1646,-115,swipe_down,day2_me
1778655130151,-16924,-464,-4400,-44,2059,-397,swipe_down,day2_me
1778655130151,-17192,-508,-4520,315,3057,-690,swipe_down,day2_me
1778655130151,-16972,-420,-4812,405,5041,-575,swipe_down,day2_me
1778655130152,-16928,-444,-4932,276,5603,-263,swipe_down,day2_me
1778655130211,-17104,-440,-5412,424,6731,-150,swipe_down,day2_me
1778655130271,-17168,-588,-5908,412,8332,-54,swipe_down,day2_me
1778655130271,-17508,-940,-7068,198,13350,48,swipe_down,day2_me
1778655130271,-17460,-888,-7404,-91,16180,9,swipe_down,day2_me
1778655130271,-17248,-1004,-7376,-218,18749,-246,swipe_down,day2_me
1778655135146,-2704,1656,-17004,495,-435,-194,swipe_down,day2_me
1778655135161,-2756,1544,-16764,393,-496,-97,swipe_down,day2_me
1778655135176,-3000,1604,-17444,297,-100,-151,swipe_down,day2_me
1778655135191,-2944,1524,-17324,116,188,-230,swipe_down,day2_me
1778655135206,-2736,1736,-17264,-85,97,-242,swipe_down,day2_me
1778655135206,-2820,1892,-17336,-287,29,-40,swipe_down,day2_me
1778655135221,-2904,2160,-17296,167,303,-76,swipe_down,day2_me
1778655135235,-2688,2020,-17208,387,170,-84,swipe_down,day2_me
1778655135251,-2776,1632,-17080,362,-92,17,swipe_down,day2_me
1778655135266,-2828,1452,-17092,197,-76,11,swipe_down,day2_me
1778655135266,-2956,1364,-17028,131,100,-193,swipe_down,day2_me
1778655135280,-2836,1392,-17068,-13,255,-235,swipe_down,day2_me
1778655135296,-2652,1584,-17016,6,177,-271,swipe_down,day2_me
1778655135310,-2836,1580,-17312,-76,275,-147,swipe_down,day2_me
1778655135325,-2700,1716,-17316,-73,517,-100,swipe_down,day2_me
1778655135341,-2508,1692,-17220,-62,239,-117,swipe_down,day2_me
1778655135341,-2560,1772,-17232,-85,-47,-59,swipe_down,day2_me
1778655135356,-2776,1872,-17328,110,103,-14,swipe_down,day2_me
1778655135371,-2712,1592,-17256,399,162,-187,swipe_down,day2_me
1778655135386,-2604,1440,-17184,154,-7,-216,swipe_down,day2_me
1778655135400,-2712,1404,-17096,-287,-146,-213,swipe_down,day2_me
1778655135415,-2628,1588,-17172,-631,-258,-174,swipe_down,day2_me
1778655135416,-2684,1948,-17192,-165,-324,-185,swipe_down,day2_me
1778655135430,-2680,1816,-17244,148,-321,-119,swipe_down,day2_me
1778655135445,-2744,1688,-17032,345,-180,-201,swipe_down,day2_me
1778655135460,-2688,1580,-17064,485,-129,-363,swipe_down,day2_me
1778655135475,-2520,1340,-16896,-153,-692,-443,swipe_down,day2_me
1778655135491,-2608,1544,-17192,-389,-983,-526,swipe_down,day2_me
1778655135491,-2756,1680,-17372,-501,-1072,-575,swipe_down,day2_me
1778655135506,-2980,1968,-17436,-595,-851,-481,swipe_down,day2_me
1778655135520,-2160,2536,-17168,541,-1405,-197,swipe_down,day2_me
1778655135536,-1256,3528,-14420,1068,-2994,766,swipe_down,day2_me
1778655135551,904,3848,-12672,1783,-7995,1286,swipe_down,day2_me
1778655135566,1892,5260,-10056,4707,-15868,3036,swipe_down,day2_me
1778655135566,3884,1988,-1036,14637,-32768,3822,swipe_down,day2_me
1778655135580,3584,-1376,1944,14738,-32768,3538,swipe_down,day2_me
1778655135596,-1364,-4592,3824,13805,-32768,3294,swipe_down,day2_me
1778655135610,-9568,-8068,3900,6316,-32768,1732,swipe_down,day2_me
1778655135625,-21544,-2612,348,-6015,-32768,-5489,swipe_down,day2_me
1778655135641,-23104,1308,-840,-3779,-32768,-7854,swipe_down,day2_me
1778655135656,-22288,2564,-2292,1805,-32768,-7806,swipe_down,day2_me
1778655135656,-24288,100,-3376,9376,-32768,-4300,swipe_down,day2_me
1778655135671,-24372,-1756,-4628,8838,-32768,-2714,swipe_down,day2_me
1778655135730,-24556,-3592,-4796,7233,-32768,-3233,swipe_down,day2_me
1778655135745,-25860,-3996,-4540,4481,-32768,-4280,swipe_down,day2_me
1778655135746,-28152,-3024,-8420,-1509,-32768,-3858,swipe_down,day2_me
1778655135761,-29364,-1300,-10008,-1746,-32768,-4937,swipe_down,day2_me
1778655135762,-29112,84,-10580,-977,-32768,-5531,swipe_down,day2_me
1778655135776,-26108,-8,-7456,165,-14064,-4922,swipe_down,day2_me
1778655135776,-24084,-276,-4804,-1065,-5743,-4803,swipe_down,day2_me
1778655135792,-21352,-284,-1948,-1698,-365,-5179,swipe_down,day2_me
1778655135792,-18984,92,500,-1934,2464,-5354,swipe_down,day2_me
1778655135806,-16244,8,1996,-1141,2836,-4234,swipe_down,day2_me
1778655135821,-15872,-496,1904,-329,1840,-3712,swipe_down,day2_me
1778655135836,-15488,-996,1836,216,810,-3148,swipe_down,day2_me
1778655135850,-15516,-1164,1744,347,-275,-2232,swipe_down,day2_me
