t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778655136152,-15924,-1672,1996,22,1031,640,swipe_down,day2_me
1778655136153,-16264,-1848,2120,-271,1231,690,swipe_down,day2_me
1778655136153,-16236,-1484,2360,-624,1511,729,swipe_down,day2_me
1778655136196,-16328,-1884,2368,-637,1372,507,swipe_down,day2_me
1778655136211,-16340,-1936,2444,-711,1312,263,swipe_down,day2_me
1778655136226,-16208,-2020,2244,-845,1068,25,swipe_down,day2_me
1778655136256,-16264,-1900,1836,-573,988,-287,swipe_down,day2_me
1778655136271,-16468,-1948,1476,-212,1504,-505,swipe_down,day2_me
1778655136286,-16608,-2012,1140,-133,2024,-555,swipe_down,day2_me
1778655136286,-16680,-1976,1000,-628,2341,-335,swipe_down,day2_me
1778655136301,-17296,-1624,316,-1307,3550,-125,swipe_down,day2_me
1778655136316,-17528,-1528,-336,-1382,4467,-44,swipe_down,day2_me
1778655136331,-17916,-1488,-968,-1306,5714,9,swipe_down,day2_me
1778655136332,-18148,-1292,-1468,-1355,7449,30,swipe_down,day2_me
1778655136332,-18488,-988,-2348,-971,12389,35,swipe_down,day2_me
1778655136333,-18680,-1052,-3064,-1021,15170,368,swipe_down,day2_me
1778655136334,-18812,-1016,-3452,-1173,17778,550,swipe_down,day2_me
1778655141416,-4164,1312,-17100,-200,-12,-149,swipe_down,day2_me
1778655141416,-4160,1460,-17000,-115,-37,-134,swipe_down,day2_me
1778655141431,-4116,1412,-16936,-118,-106,-73,swipe_down,day2_me
1778655141446,-4132,1192,-16916,-77,-134,-127,swipe_down,day2_me
1778655141460,-4248,1212,-17060,-314,-41,-32,swipe_down,day2_me
1778655141461,-4228,1360,-17080,-167,-4,-27,swipe_down,day2_me
1778655141476,-4272,1388,-17092,-21,129,-15,swipe_down,day2_me
1778655141491,-4284,1152,-17064,-204,46,-53,swipe_down,day2_me
1778655141505,-4248,1348,-17032,-336,217,-53,swipe_down,day2_me
1778655141521,-4192,1504,-16856,-251,121,121,swipe_down,day2_me
1778655141536,-4080,1520,-16708,52,-115,131,swipe_down,day2_me
1778655141536,-4352,948,-17044,-282,-989,237,swipe_down,day2_me
1778655141551,-4784,1332,-17084,-628,45,12,swipe_down,day2_me
1778655141566,-4152,1556,-16964,-10,388,-279,swipe_down,day2_me
1778655141581,-3896,1312,-16812,11,-76,-97,swipe_down,day2_me
1778655141599,-4440,1496,-17236,105,459,-118,swipe_down,day2_me
1778655141612,-4104,1428,-17124,304,632,-215,swipe_down,day2_me
1778655141613,-3896,1284,-16752,112,339,-98,swipe_down,day2_me
1778655141626,-3972,1228,-16908,-189,18,-3,swipe_down,day2_me
1778655141641,-3988,1296,-16732,123,-110,-105,swipe_down,day2_me
1778655141656,-4052,1252,-16736,139,-246,-40,swipe_down,day2_me
1778655141671,-4436,1368,-17188,193,219,96,swipe_down,day2_me
1778655141686,-4516,1328,-17128,457,974,-95,swipe_down,day2_me
1778655141686,-3940,1164,-16636,17,1044,335,swipe_down,day2_me
1778655141701,-3996,1348,-16720,44,1224,94,swipe_down,day2_me
1778655141716,-3764,1644,-16440,175,1202,139,swipe_down,day2_me
1778655141746,-3572,1496,-16260,382,745,304,swipe_down,day2_me
1778655141746,-3768,1544,-16584,-118,572,251,swipe_down,day2_me
1778655141761,-3748,1636,-16620,-26,527,288,swipe_down,day2_me
1778655141763,-3700,1636,-16700,-65,97,447,swipe_down,day2_me
1778655141776,-3684,1504,-16844,-13,-522,475,swipe_down,day2_me
1778655141790,-3796,1920,-17184,77,-2143,901,swipe_down,day2_me
1778655141806,-3708,1968,-17372,517,-2913,979,swipe_down,day2_me
1778655141820,-3952,2640,-16908,680,-3422,891,swipe_down,day2_me
1778655141836,-2968,3412,-14520,848,-5882,1320,swipe_down,day2_me
1778655141850,2744,7208,-5612,8644,-23150,7161,swipe_down,day2_me
1778655141850,8728,7428,2704,14989,-32768,8360,swipe_down,day2_me
1778655141866,7244,1500,7948,22118,-32768,6081,swipe_down,day2_me
1778655141881,-4008,-8748,10184,16039,-32768,4443,swipe_down,day2_me
1778655141896,-22532,-8008,6104,-5110,-32768,-2856,swipe_down,day2_me
1778655141911,-24264,-3040,912,-9060,-32768,-5626,swipe_down,day2_me
1778655141934,-23424,2524,-1992,-7232,-32768,-6773,swipe_down,day2_me
1778655141986,-25584,1684,-4588,6887,-32768,-4893,swipe_down,day2_me
1778655142001,-26748,-1928,-4244,9568,-32768,-4822,swipe_down,day2_me
1778655142001,-27428,-4316,-2832,8196,-32768,-4853,swipe_down,day2_me
1778655142016,-27576,-3900,-2680,5268,-32768,-4488,swipe_down,day2_me
1778655142016,-29024,-3824,-6040,-43,-32768,-3637,swipe_down,day2_me
1778655142031,-29680,-3076,-8752,-2486,-32768,-3443,swipe_down,day2_me
1778655142046,-29452,-2084,-9460,-2725,-31963,-4255,swipe_down,day2_me
1778655142046,-25936,-536,-6804,-2423,-12556,-4825,swipe_down,day2_me
1778655142061,-23400,16,-4160,-2005,-4569,-5129,swipe_down,day2_me
1778655142072,-20568,212,-1404,-1068,918,-5682,swipe_down,day2_me
1778655142080,-17644,196,1588,-687,3467,-5519,swipe_down,day2_me
1778655142105,-13360,360,5644,-267,-901,-3518,swipe_down,day2_me
1778655142106,-12960,384,5240,11,-4024,-1567,swipe_down,day2_me
1778655142121,-14232,-552,4088,182,-6214,-8,swipe_down,day2_me
1778655142121,-15904,-596,2320,-358,-5875,1085,swipe_down,day2_me
1778655142136,-17712,-1072,800,149,-2245,1567,swipe_down,day2_me
1778655142136,-17696,-1340,1300,-337,-1221,1453,swipe_down,day2_me
1778655142151,-17392,-988,2300,-937,-956,1317,swipe_down,day2_me
1778655142166,-17384,-1056,2928,-1098,-733,1060,swipe_down,day2_me
1778655142166,-16604,-1164,4648,-1128,-205,-52,swipe_down,day2_me
1778655142181,-15876,-1184,5236,-764,-524,-290,swipe_down,day2_me
1778655142196,-15840,-1488,4856,-810,-1534,-72,swipe_down,day2_me
1778655142211,-16432,-1508,3936,-369,-2120,-116,swipe_down,day2_me
1778655142226,-17632,-2104,2600,-363,-8,-345,swipe_down,day2_me
1778655142241,-17264,-1508,2612,-777,996,-131,swipe_down,day2_me
1778655142256,-17080,-1472,2664,-685,1215,36,swipe_down,day2_me
1778655142256,-16852,-1396,2748,-965,1618,203,swipe_down,day2_me
1778655142271,-15676,-1164,3928,-1367,2004,430,swipe_down,day2_me
1778655142286,-15072,-1092,4588,-1177,1270,416,swipe_down,day2_me
1778655142301,-15152,-1308,4468,-949,683,264,swipe_down,day2_me
1778655142316,-15316,-1820,4124,-493,208,-138,swipe_down,day2_me
1778655142331,-16100,-1600,2884,93,589,-1030,swipe_down,day2_me
1778655142331,-16072,-1624,2892,-1,831,-1058,swipe_down,day2_me
1778655142346,-15768,-1568,3108,-641,647,-650,swipe_down,day2_me
1778655142360,-15556,-1532,3456,-1216,27,-212,swipe_down,day2_me
1778655142406,-15584,-1356,3980,-1849,-448,507,swipe_down,day2_me
