t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778669338384,3224,4384,-16660,789,-1398,-264,click,day3_me
1778669338385,3280,4244,-16372,716,-1493,-227,click,day3_me
1778669338385,3212,4120,-16560,482,-1437,-252,click,day3_me
1778669338386,2808,4212,-16520,404,29,164,click,day3_me
1778669338386,3272,3972,-16376,455,135,115,click,day3_me
1778669338444,3044,3920,-16452,122,361,142,click,day3_me
1778669338445,3328,3932,-16392,-92,326,116,click,day3_me
1778669338445,3628,3972,-16312,-119,-122,-115,click,day3_me
1778669338445,3292,4116,-16448,-308,-746,-252,click,day3_me
1778669338446,3128,4264,-16584,-388,-822,-286,click,day3_me
1778669338504,3080,4332,-16540,-179,-857,-276,click,day3_me
1778669338505,3016,4320,-16572,59,-968,-240,click,day3_me
1778669338505,2192,4340,-17260,201,-40,-40,click,day3_me
1778669338505,2084,4368,-17064,221,1021,392,click,day3_me
1778669338506,3048,4372,-16580,362,1002,101,click,day3_me
1778669338564,3356,4252,-16368,496,387,-66,click,day3_me
1778669338564,3348,4212,-16108,259,95,109,click,day3_me
1778669338565,3208,4212,-16320,-245,204,134,click,day3_me
1778669338565,3292,4404,-16156,-326,221,117,click,day3_me
1778669338566,3400,4476,-16316,-142,-157,249,click,day3_me
1778669343920,2504,4308,-16592,4,-210,-111,click,day3_me
1778669343935,2380,4384,-16688,-175,-241,-116,click,day3_me
1778669343949,2240,4548,-16696,-185,-93,-84,click,day3_me
1778669343964,2504,4384,-16592,57,-112,-118,click,day3_me
1778669343965,2408,4304,-16600,87,-89,-62,click,day3_me
1778669343979,2360,4172,-16592,-108,-117,-191,click,day3_me
1778669343994,2436,4368,-16492,-228,-116,-205,click,day3_me
1778669344009,2372,4640,-16504,18,205,-18,click,day3_me
1778669344024,2512,4468,-16468,280,118,-49,click,day3_me
1778669344039,2428,4264,-16576,125,107,6,click,day3_me
1778669344039,2456,4244,-16584,2,85,-4,click,day3_me
1778669344054,2436,4156,-16548,-129,-145,-63,click,day3_me
1778669344070,2016,4344,-16916,-84,150,-111,click,day3_me
1778669344084,2072,4412,-16728,-19,486,-38,click,day3_me
1778669344099,2152,4480,-16808,-57,1013,137,click,day3_me
1778669344099,2040,4440,-16668,-74,1586,433,click,day3_me
1778669344114,2640,4448,-16288,75,1310,256,click,day3_me
1778669344129,2752,4356,-16256,94,95,-55,click,day3_me
1778669344144,2600,4356,-16424,19,-109,-62,click,day3_me
1778669344159,2464,4504,-16680,-105,-103,-148,click,day3_me
1778669344160,1740,4612,-16856,-304,1014,293,click,day3_me
1778669344174,2192,4596,-16412,180,1528,650,click,day3_me
1778669344189,2452,4164,-16536,368,525,95,click,day3_me
1778669344204,2192,4128,-16784,-145,1271,368,click,day3_me
1778669344219,2496,4136,-16564,-254,1149,256,click,day3_me
1778669344220,3084,4380,-16192,-124,286,28,click,day3_me
