t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778669357554,2920,3952,-16348,203,-347,-11,click,day3_me
1778669357569,2580,3988,-16240,66,-614,-27,click,day3_me
1778669357584,2540,3924,-16260,343,-940,-34,click,day3_me
1778669357599,2432,3876,-16476,606,-1096,-137,click,day3_me
1778669357600,2088,3692,-16628,526,-494,8,click,day3_me
1778669357614,2656,3580,-16464,21,-446,-36,click,day3_me
1778669357644,2516,3648,-16564,-83,-685,-20,click,day3_me
1778669357645,2504,3788,-16576,1,-745,22,click,day3_me
1778669357705,2500,3708,-16784,239,-762,-12,click,day3_me
1778669357705,2496,3676,-16796,221,-971,-220,click,day3_me
1778669357705,2324,3744,-16940,145,-1583,-319,click,day3_me
1778669357705,2148,3768,-16928,200,-1898,-414,click,day3_me
1778669357706,1892,3904,-17068,156,-2119,-444,click,day3_me
1778669357764,1616,4092,-17256,140,-1841,-298,click,day3_me
1778669357765,1752,4160,-17004,483,-714,10,click,day3_me
1778669357765,1804,4012,-17112,561,-236,58,click,day3_me
1778669357765,1436,3896,-17148,328,941,380,click,day3_me
1778669357767,1840,3768,-16628,193,1580,560,click,day3_me
1778669362955,884,3736,-16968,32,-9,61,click,day3_me
1778669362969,928,3760,-17080,97,52,88,click,day3_me
1778669362985,976,3628,-17044,127,89,95,click,day3_me
1778669362999,900,3692,-17008,-48,124,-86,click,day3_me
1778669363014,924,3840,-16984,-42,151,-79,click,day3_me
1778669363029,980,3908,-16840,88,197,-37,click,day3_me
1778669363029,1000,3932,-16880,183,405,36,click,day3_me
1778669363044,1076,3908,-16752,301,656,117,click,day3_me
1778669363059,1292,3680,-16716,47,354,164,click,day3_me
1778669363074,1204,3744,-16744,-94,308,114,click,day3_me
1778669363089,1132,3796,-16780,-113,260,4,click,day3_me
1778669363090,1204,3804,-16796,-99,159,-7,click,day3_me
1778669363104,1120,3920,-16828,-58,78,-20,click,day3_me
1778669363119,1032,3840,-16860,-139,-241,-34,click,day3_me
1778669363134,956,3960,-16964,-302,-317,-129,click,day3_me
1778669363149,996,4036,-16972,-143,-256,-152,click,day3_me
1778669363151,852,4064,-17120,64,65,1,click,day3_me
1778669363164,752,3888,-17064,101,423,192,click,day3_me
1778669363179,1140,3848,-17028,74,456,125,click,day3_me
1778669363194,1152,3908,-16868,61,381,134,click,day3_me
1778669363209,1292,3816,-16792,129,199,66,click,day3_me
1778669363209,1304,3768,-16832,3,-10,-24,click,day3_me
1778669363224,1208,3796,-16788,-142,-120,-70,click,day3_me
1778669363239,1032,3856,-17016,-250,84,87,click,day3_me
1778669363254,1052,3860,-17064,-347,137,116,click,day3_me
1778669363270,992,4004,-17168,-450,177,120,click,day3_me
1778669363270,788,4176,-17220,-289,638,281,click,day3_me
1778669363284,824,4188,-17596,162,1386,345,click,day3_me
1778669363299,-240,4452,-17616,534,6879,2432,click,day3_me
1778669363315,1600,4320,-17420,1126,8584,1786,click,day3_me
1778669363329,40,4248,-17368,843,9851,3202,click,day3_me
1778669363330,1404,3968,-17704,956,11196,2900,click,day3_me
1778669363344,-368,3868,-19204,894,15262,3350,click,day3_me
1778669363359,-912,3500,-18816,-686,31757,7140,click,day3_me
1778669363374,1816,4512,-17100,-757,32767,9248,click,day3_me
1778669363389,5624,4512,-13344,2211,30967,8527,click,day3_me
1778669363390,9368,3524,-12556,4876,22389,5152,click,day3_me
1778669363404,7464,1376,-13740,1280,11934,2568,click,day3_me
1778669363419,7708,1768,-13620,-1129,8589,1464,click,day3_me
1778669363434,8392,2580,-13252,-1869,4611,1,click,day3_me
1778669363450,8756,3416,-13316,-1671,218,-915,click,day3_me
1778669363464,10936,640,-11752,-1043,-17731,-10783,click,day3_me
1778669363479,11700,-216,-7280,-2893,-32768,-18517,click,day3_me
1778669363480,14660,-164,-1756,-3968,-32768,-25684,click,day3_me
1778669363494,10984,652,-1164,200,-32768,-30301,click,day3_me
1778669363509,-10580,3040,-10064,5152,-32768,-18241,click,day3_me
1778669363524,-32232,17920,-32768,-13564,-32768,11199,click,day3_me
1778669363539,-25056,4384,-15904,3555,29256,8254,click,day3_me
1778669363554,8100,6476,-16288,2906,7059,-2451,click,day3_me
1778669363555,-648,5512,-15484,8753,-3037,-1480,click,day3_me
1778669363569,-5936,552,-15924,6509,991,-521,click,day3_me
1778669363599,-3324,-136,-16512,-378,336,650,click,day3_me
1778669363599,-6688,5408,-17948,-331,-769,299,click,day3_me
1778669363614,-7348,3416,-18532,801,-1025,-2316,click,day3_me
1778669363629,-7548,2800,-18196,-574,-572,-3684,click,day3_me
1778669363629,-8580,3164,-18512,-1589,284,-4326,click,day3_me
1778669363644,-6112,4668,-19488,-1072,16672,714,click,day3_me
1778669363659,-2204,4208,-19740,-1561,26657,4303,click,day3_me
1778669363674,-588,3112,-18096,-4031,32425,5305,click,day3_me
1778669363689,-608,4020,-17624,-8734,32767,6942,click,day3_me
1778669363704,-1256,6672,-14216,-5333,32767,13265,click,day3_me
1778669363704,1344,6584,-13128,2377,32767,13505,click,day3_me
1778669363719,4460,5056,-13040,7721,28444,10640,click,day3_me
1778669363734,4944,2560,-13244,8906,19033,7783,click,day3_me
1778669363749,4736,80,-14640,2404,5301,2395,click,day3_me
1778669363764,4432,840,-15236,-1900,709,578,click,day3_me
1778669363779,3916,2448,-15728,-3916,-2836,-533,click,day3_me
1778669363779,3776,3816,-15808,-3219,-6026,-1370,click,day3_me
1778669363794,1268,4440,-18464,-471,-5317,-1629,click,day3_me
1778669363809,-888,4208,-18856,-521,-496,-259,click,day3_me
