t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778655029237,13828,-332,-9792,-659,-2819,-1068,swipe_up,day2_me
1778655029291,13416,644,-10468,-77,-2814,-787,swipe_up,day2_me
1778655029291,13268,852,-10468,705,-2382,-689,swipe_up,day2_me
1778655029291,13416,788,-10312,1184,-2094,-416,swipe_up,day2_me
1778655029291,13616,688,-9988,1470,-2428,-69,swipe_up,day2_me
1778655029292,13412,332,-10100,739,-2800,799,swipe_up,day2_me
1778655029350,12948,392,-10232,1004,-2191,1229,swipe_up,day2_me
1778655029350,13448,-48,-10088,1001,-2432,1294,swipe_up,day2_me
1778655029351,13388,-360,-9680,995,-2902,1034,swipe_up,day2_me
1778655029351,13908,-380,-8144,1415,-4953,64,swipe_up,day2_me
1778655029352,14416,-596,-7480,1471,-7535,-363,swipe_up,day2_me
1778655029410,13476,-356,-8040,913,-9321,-488,swipe_up,day2_me
1778655029410,11320,808,-10008,708,-7023,310,swipe_up,day2_me
1778655029411,12228,1172,-10008,2852,-6008,1758,swipe_up,day2_me
1778655029411,12744,1144,-9420,3240,-7214,2585,swipe_up,day2_me
1778655029471,13072,740,-9208,3967,-9056,2974,swipe_up,day2_me
1778655029531,13736,-16,-8344,4227,-12054,3204,swipe_up,day2_me
1778655029531,14924,-1232,-6040,2165,-22477,3446,swipe_up,day2_me
1778655029531,15764,-1192,-3460,2497,-29745,1012,swipe_up,day2_me
1778655029532,15308,-1456,-1572,5155,-32768,-3164,swipe_up,day2_me
1778655034226,-3696,680,-16928,284,-151,-73,swipe_up,day2_me
1778655034226,-3632,512,-17032,194,-440,-113,swipe_up,day2_me
1778655034240,-3860,644,-16916,230,-384,-185,swipe_up,day2_me
1778655034255,-3572,656,-16548,384,-621,-198,swipe_up,day2_me
1778655034270,-4556,736,-17372,-212,-277,71,swipe_up,day2_me
1778655034270,-3784,1220,-17300,416,205,-58,swipe_up,day2_me
1778655034285,-3820,864,-17176,912,78,14,swipe_up,day2_me
1778655034300,-3960,624,-17096,559,309,171,swipe_up,day2_me
1778655034316,-3896,536,-16940,237,469,119,swipe_up,day2_me
1778655034331,-3804,516,-16976,200,181,75,swipe_up,day2_me
1778655034346,-3952,260,-17044,203,102,14,swipe_up,day2_me
1778655034348,-3860,280,-17004,61,69,-117,swipe_up,day2_me
1778655034360,-3668,332,-16832,-45,-277,-157,swipe_up,day2_me
1778655034375,-3812,580,-17244,-398,-726,-149,swipe_up,day2_me
1778655034390,-3988,760,-17608,-492,-641,-184,swipe_up,day2_me
1778655034406,-4140,1000,-17788,-310,-244,-160,swipe_up,day2_me
1778655034406,-4168,1108,-17800,-191,228,-55,swipe_up,day2_me
1778655034421,-3932,956,-17652,-243,468,294,swipe_up,day2_me
1778655034435,-3948,856,-17392,-179,455,320,swipe_up,day2_me
1778655034450,-3796,772,-17204,-97,299,263,swipe_up,day2_me
1778655034465,-3708,652,-17024,-80,43,162,swipe_up,day2_me
1778655034481,-3780,584,-16860,11,-84,17,swipe_up,day2_me
1778655034481,-3768,668,-17112,-202,-128,-14,swipe_up,day2_me
1778655034495,-3828,784,-17304,-318,-92,49,swipe_up,day2_me
1778655034510,-3948,780,-17324,-508,174,255,swipe_up,day2_me
1778655034525,-3844,692,-17320,-553,317,262,swipe_up,day2_me
1778655034540,-3692,740,-17044,-588,-14,108,swipe_up,day2_me
1778655034556,-3744,780,-17296,-488,-263,43,swipe_up,day2_me
1778655034556,-3792,736,-17360,-447,-324,-29,swipe_up,day2_me
1778655034570,-3776,880,-17352,-219,-215,-68,swipe_up,day2_me
1778655034585,-3788,932,-17240,45,-30,-83,swipe_up,day2_me
1778655034600,-3752,872,-17192,-20,116,-25,swipe_up,day2_me
1778655034616,-3624,728,-17340,-321,16,26,swipe_up,day2_me
1778655034616,-3968,784,-17536,-481,263,95,swipe_up,day2_me
1778655034630,-3832,904,-17552,-453,651,41,swipe_up,day2_me
1778655034645,-3628,684,-17764,-487,564,75,swipe_up,day2_me
1778655034660,-3616,980,-17640,-475,684,120,swipe_up,day2_me
1778655034675,-3400,952,-17644,-227,379,52,swipe_up,day2_me
1778655034675,-3568,740,-17596,-222,111,39,swipe_up,day2_me
1778655034690,-3728,472,-17844,-584,201,-121,swipe_up,day2_me
1778655034705,-3860,480,-17912,-750,-9,-106,swipe_up,day2_me
1778655034720,-3832,488,-17336,-544,-567,-153,swipe_up,day2_me
1778655034735,-3496,420,-17764,-402,-1238,-391,swipe_up,day2_me
1778655034751,-3788,856,-17844,-1183,-585,442,swipe_up,day2_me
1778655034765,-4016,1108,-18048,-1440,-566,1010,swipe_up,day2_me
