t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778655035410,14276,1228,-8972,1444,-1984,787,swipe_up,day2_me
1778655035413,14496,784,-8492,1479,-2319,1030,swipe_up,day2_me
1778655035413,14172,744,-8720,1424,-2630,1248,swipe_up,day2_me
1778655035471,14044,776,-8896,1481,-2753,1557,swipe_up,day2_me
1778655035471,13744,468,-8608,1329,-2793,1320,swipe_up,day2_me
1778655035471,14044,524,-8124,1116,-3252,1216,swipe_up,day2_me
1778655035471,13684,540,-7992,883,-3752,1202,swipe_up,day2_me
1778655035472,13176,140,-8384,-226,-3559,1728,swipe_up,day2_me
1778655035531,13584,696,-8100,1063,-4154,1381,swipe_up,day2_me
1778655035531,14124,864,-7604,1072,-5180,1570,swipe_up,day2_me
1778655035531,14420,720,-6936,1244,-6682,1625,swipe_up,day2_me
1778655035531,14440,564,-6752,924,-8663,1529,swipe_up,day2_me
1778655035532,14720,1552,-6260,3500,-12769,724,swipe_up,day2_me
1778655035591,15920,1800,-5108,5112,-16998,582,swipe_up,day2_me
1778655035591,14568,1216,-5024,5043,-20520,1922,swipe_up,day2_me
1778655035591,15876,1304,-3328,5874,-25486,1613,swipe_up,day2_me
1778655035591,13664,-4332,-2316,-1072,-32768,2591,swipe_up,day2_me
1778655035592,12388,-3988,-2880,-10075,-32768,3315,swipe_up,day2_me
1778655035651,11228,-1444,-3644,-13391,-32768,954,swipe_up,day2_me
1778655035651,10704,904,-4408,-10828,-32768,-3696,swipe_up,day2_me
1778655035651,8508,2692,-5944,-1071,-32768,-10332,swipe_up,day2_me
1778655035652,4984,3576,-7444,3515,-32768,-9754,swipe_up,day2_me
1778655040945,-4004,768,-16720,-214,-198,-140,swipe_up,day2_me
1778655040960,-4300,976,-17072,-614,-429,87,swipe_up,day2_me
1778655040961,-4372,1008,-17028,-315,-310,-5,swipe_up,day2_me
1778655040975,-4304,1176,-17160,-65,-77,80,swipe_up,day2_me
1778655040991,-4336,968,-17148,359,40,1,swipe_up,day2_me
1778655041005,-4280,692,-16876,63,-190,-74,swipe_up,day2_me
1778655041020,-4252,792,-16848,-29,-459,-63,swipe_up,day2_me
1778655041036,-4264,800,-16948,-212,-566,-106,swipe_up,day2_me
1778655041036,-4404,832,-17156,-448,-371,-19,swipe_up,day2_me
1778655041050,-4356,920,-17300,-341,-74,13,swipe_up,day2_me
1778655041065,-4304,868,-17252,-321,-55,4,swipe_up,day2_me
1778655041080,-4224,1036,-17308,-369,-108,16,swipe_up,day2_me
1778655041096,-4284,1004,-17264,-196,-190,-70,swipe_up,day2_me
1778655041110,-4356,900,-17244,-144,-367,-30,swipe_up,day2_me
1778655041111,-4364,984,-17228,-184,-441,-91,swipe_up,day2_me
1778655041125,-4276,928,-17068,-186,-674,-95,swipe_up,day2_me
1778655041140,-4308,936,-17220,-395,-797,-103,swipe_up,day2_me
1778655041155,-4444,1032,-17480,-596,-755,-15,swipe_up,day2_me
1778655041170,-4396,852,-17564,-850,-917,-45,swipe_up,day2_me
1778655041185,-4540,1000,-17860,-1206,-1130,-62,swipe_up,day2_me
1778655041185,-4424,1252,-17828,-1145,-1577,1,swipe_up,day2_me
1778655041201,-5140,1188,-18584,-1242,-1228,489,swipe_up,day2_me
1778655041215,-5344,1316,-19092,-916,-607,586,swipe_up,day2_me
1778655041230,-6012,1120,-19140,-1049,1474,1026,swipe_up,day2_me
1778655041245,-5620,1364,-18960,-2433,3085,2226,swipe_up,day2_me
1778655041261,-12608,3736,-26808,-5544,21266,7613,swipe_up,day2_me
1778655041275,-17504,5552,-32768,-4596,32767,9646,swipe_up,day2_me
1778655041276,-19764,6428,-32768,-876,32767,12092,swipe_up,day2_me
1778655041291,-5304,6368,-32080,-4248,32767,25417,swipe_up,day2_me
1778655041306,-1940,6736,-23496,-4756,32767,28441,swipe_up,day2_me
