t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778654997640,14360,1024,-8156,667,-337,-1095,swipe_up,day2_me
1778654997655,14848,1140,-7792,499,-484,-865,swipe_up,day2_me
1778654997670,14864,1080,-7636,725,-1379,-472,swipe_up,day2_me
1778654997686,14624,928,-7804,1138,-1668,-239,swipe_up,day2_me
1778654997686,14776,720,-7700,770,-2066,94,swipe_up,day2_me
1778654997700,14656,632,-7636,670,-2604,37,swipe_up,day2_me
1778654997716,14344,400,-7768,534,-1746,-475,swipe_up,day2_me
1778654997731,14692,508,-7688,264,-2182,-637,swipe_up,day2_me
1778654997791,14616,572,-7596,485,-2361,-974,swipe_up,day2_me
1778654997791,14540,656,-7740,630,-2493,-1293,swipe_up,day2_me
1778654997791,14460,840,-8056,571,-2509,-1102,swipe_up,day2_me
1778654997792,14396,1096,-7836,1327,-2820,-1254,swipe_up,day2_me
1778654997792,14460,860,-7628,2010,-3214,-1450,swipe_up,day2_me
1778655002935,-4496,2184,-16920,-162,-75,23,swipe_up,day2_me
1778655002950,-4472,2288,-16728,-17,28,-65,swipe_up,day2_me
1778655002965,-4496,2208,-16780,106,39,-3,swipe_up,day2_me
1778655002966,-4508,2100,-16716,66,113,-10,swipe_up,day2_me
1778655002980,-4424,2300,-16860,-208,320,85,swipe_up,day2_me
1778655002995,-4420,2196,-16720,-68,391,79,swipe_up,day2_me
1778655003010,-4420,2100,-16800,50,318,-91,swipe_up,day2_me
1778655003025,-4320,2152,-16636,-88,142,-94,swipe_up,day2_me
1778655003041,-4416,2264,-16840,85,-99,-148,swipe_up,day2_me
1778655003055,-4404,2380,-16832,47,5,-75,swipe_up,day2_me
1778655003056,-4388,2320,-16780,72,137,35,swipe_up,day2_me
1778655003070,-4268,2280,-16692,28,71,30,swipe_up,day2_me
1778655003087,-4328,2244,-16668,-105,-12,106,swipe_up,day2_me
1778655003100,-4332,2260,-16824,-139,63,22,swipe_up,day2_me
1778655003115,-4340,2200,-16812,17,-44,-37,swipe_up,day2_me
1778655003116,-4380,2076,-16824,-8,-266,-7,swipe_up,day2_me
1778655003130,-4464,2008,-16952,-126,-265,-92,swipe_up,day2_me
1778655003146,-4316,2076,-16856,-234,-210,-98,swipe_up,day2_me
1778655003160,-4440,2044,-16744,-335,-336,-43,swipe_up,day2_me
1778655003176,-4432,2208,-17020,-578,-357,-10,swipe_up,day2_me
1778655003191,-4340,2276,-16984,-509,-449,-43,swipe_up,day2_me
1778655003191,-4420,2400,-17040,-176,-360,-66,swipe_up,day2_me
1778655003205,-4396,2420,-17068,-132,-424,-86,swipe_up,day2_me
1778655003221,-4412,2404,-17212,-163,-557,-70,swipe_up,day2_me
1778655003235,-4472,2540,-17096,-139,-616,-37,swipe_up,day2_me
1778655003250,-4856,2556,-17616,-170,-210,210,swipe_up,day2_me
1778655003265,-4940,2884,-18212,99,297,511,swipe_up,day2_me
1778655003266,-5412,2796,-18212,-140,1793,1449,swipe_up,day2_me
1778655003281,-5128,3532,-17968,-270,3641,2909,swipe_up,day2_me
1778655003295,-7548,2812,-21284,-1972,15341,6042,swipe_up,day2_me
1778655003310,-9224,4348,-24184,-1196,27252,8531,swipe_up,day2_me
1778655003325,-8484,3828,-23640,787,32767,8383,swipe_up,day2_me
1778655003341,-4044,2492,-23084,1697,32767,9073,swipe_up,day2_me
1778655003356,-64,1340,-20700,-2356,32767,9558,swipe_up,day2_me
1778655003356,-2460,5992,-23572,19,32767,8012,swipe_up,day2_me
1778655003370,-7368,8732,-27740,7864,32767,9019,swipe_up,day2_me
1778655003386,-6212,5668,-27968,7669,32767,13104,swipe_up,day2_me
1778655003400,-3788,5232,-27016,-4597,32767,19676,swipe_up,day2_me
1778655003415,-4588,7256,-23852,-5,32767,18522,swipe_up,day2_me
1778655003415,-6224,5204,-21520,6619,32767,18082,swipe_up,day2_me
1778655003431,-928,628,-18140,5864,32767,16772,swipe_up,day2_me
1778655003446,452,-72,-8516,7032,32767,14736,swipe_up,day2_me
1778655003461,5556,-3716,-3088,6982,32767,11325,swipe_up,day2_me
1778655003476,7416,-5992,2156,3736,32767,8303,swipe_up,day2_me
1778655003491,15792,-5384,6380,935,32767,5469,swipe_up,day2_me
1778655003505,17172,-3108,7452,-1550,27312,3871,swipe_up,day2_me
1778655003506,16920,-1140,6360,930,19619,3473,swipe_up,day2_me
1778655003521,14856,-1564,4444,3262,14123,2834,swipe_up,day2_me
1778655003536,14348,-2764,1532,2256,9993,2835,swipe_up,day2_me
1778655003550,12336,-2604,-2816,2048,7223,-274,swipe_up,day2_me
1778655003565,13504,-3348,-2320,1545,6022,-2156,swipe_up,day2_me
1778655003565,15180,-3384,-1044,182,2908,-3962,swipe_up,day2_me
1778655003580,14920,-2120,-1628,-841,203,-5219,swipe_up,day2_me
1778655003595,15432,280,-3552,-2989,-2503,-5423,swipe_up,day2_me
1778655003610,16148,400,-3052,-3405,-4499,-4945,swipe_up,day2_me
1778655003625,15944,1216,-4444,-3985,-6512,-4110,swipe_up,day2_me
1778655003641,14236,2516,-7836,-3310,-6242,-2851,swipe_up,day2_me
1778655003641,14796,2300,-9656,1574,-5279,-759,swipe_up,day2_me
1778655003655,14896,1288,-9208,1809,-5815,-290,swipe_up,day2_me
1778655003670,13648,864,-9776,1939,-3288,-131,swipe_up,day2_me
1778655003685,14980,288,-9128,1859,-2421,-426,swipe_up,day2_me
1778655003700,15408,-160,-8244,-941,-1855,-1791,swipe_up,day2_me
1778655003715,14852,572,-8084,-1140,-1338,-2123,swipe_up,day2_me
1778655003715,15412,1060,-7624,-918,-1518,-2031,swipe_up,day2_me
1778655003730,15428,1256,-7132,-743,-2253,-1338,swipe_up,day2_me
1778655003745,15264,1324,-7388,5,-4379,-429,swipe_up,day2_me
1778655003760,14780,1424,-7964,795,-4773,207,swipe_up,day2_me
1778655003775,14720,1100,-8164,1425,-4788,589,swipe_up,day2_me
1778655003790,14508,824,-8544,1528,-4597,963,swipe_up,day2_me
1778655003790,14208,144,-9512,1126,-1265,1286,swipe_up,day2_me
1778655003805,14624,-92,-8688,1017,-1186,608,swipe_up,day2_me
1778655003820,14432,-316,-8512,762,-1346,-68,swipe_up,day2_me
1778655003835,14848,-52,-8236,629,-1761,-652,swipe_up,day2_me
1778655003850,14228,344,-8500,417,-1955,-698,swipe_up,day2_me
1778655003865,14020,652,-8708,278,-1962,79,swipe_up,day2_me
1778655003865,14260,800,-8804,471,-2133,393,swipe_up,day2_me
1778655003880,14008,692,-8952,1006,-2265,513,swipe_up,day2_me
1778655003895,13564,360,-9236,1311,-1600,486,swipe_up,day2_me
1778655003910,13812,-140,-9156,857,-1127,54,swipe_up,day2_me
1778655003925,13804,-196,-8936,453,-934,-506,swipe_up,day2_me
1778655003925,14060,12,-8732,89,-980,-970,swipe_up,day2_me
