t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1775463596136,1752,2420,-16784,-89,-1074,-165,double_click,day2_me
1775463596137,1296,3640,-17164,-2151,-2116,-293,double_click,day2_me
1775463596137,976,4324,-17072,-1635,-2223,-447,double_click,day2_me
1775463596137,640,4476,-17220,-533,-1980,-379,double_click,day2_me
1775463596138,524,4400,-17320,612,-1720,-289,double_click,day2_me
1775463596197,676,3856,-17120,1751,-1834,-229,double_click,day2_me
1775463596197,636,3892,-17616,1709,-1296,62,double_click,day2_me
1775463596198,-292,3664,-17860,1546,785,785,double_click,day2_me
1775463596198,60,3312,-17332,1565,3064,1494,double_click,day2_me
1775463596257,1956,2880,-16416,29,2398,587,double_click,day2_me
1775463596257,2088,3172,-16208,-942,1195,480,double_click,day2_me
1775463596257,1996,3540,-16240,-947,218,53,double_click,day2_me
1775463596257,1776,3716,-16336,-486,-390,-70,double_click,day2_me
1775463596258,1532,3764,-16324,291,-522,64,double_click,day2_me
1775463596316,1912,3592,-16292,657,-903,-72,double_click,day2_me
1775463596317,1876,3368,-16380,548,-1525,-261,double_click,day2_me
1775463596317,1356,3372,-16636,292,-1769,-134,double_click,day2_me
1775463596317,720,3336,-17068,390,-774,445,double_click,day2_me
1775463596318,840,3220,-17216,464,-643,254,double_click,day2_me
1775463596377,600,3084,-17176,217,-335,231,double_click,day2_me
1775463596377,608,3200,-17140,19,0,449,double_click,day2_me
1775463596377,620,3284,-17144,21,465,409,double_click,day2_me
1775463596377,652,3224,-17228,190,951,240,double_click,day2_me
1775463596379,724,3252,-17020,309,1041,243,double_click,day2_me
1775463601131,632,3352,-16856,-531,-86,-139,double_click,day2_me
1775463601147,908,3580,-16656,-322,-50,-110,double_click,day2_me
1775463601161,1008,3472,-16584,60,106,-102,double_click,day2_me
1775463601162,1260,3336,-16548,82,-9,-231,double_click,day2_me
1775463601177,1408,3344,-16628,-123,-202,-223,double_click,day2_me
1775463601192,1136,3436,-16732,-456,-352,-209,double_click,day2_me
1775463601207,836,3772,-16992,-496,-365,-186,double_click,day2_me
1775463601221,712,3808,-17104,-334,-348,-148,double_click,day2_me
1775463601236,668,3932,-17128,-96,-331,-144,double_click,day2_me
1775463601236,612,3712,-17200,39,-182,-107,double_click,day2_me
1775463601251,420,3652,-17260,-32,880,227,double_click,day2_me
1775463601266,1004,3640,-16840,256,907,249,double_click,day2_me
1775463601281,1400,3548,-16720,226,605,75,double_click,day2_me
1775463601296,628,3524,-17068,-59,1217,259,double_click,day2_me
1775463601311,648,3544,-17028,129,1813,382,double_click,day2_me
1775463601312,332,3384,-17200,-38,3610,829,double_click,day2_me
1775463601326,1080,3420,-16928,0,3644,994,double_click,day2_me
1775463601341,2004,3316,-16544,346,2322,344,double_click,day2_me
1775463601356,1744,3236,-16728,230,1181,-41,double_click,day2_me
1775463601372,1400,3424,-16856,-141,586,-303,double_click,day2_me
1775463601372,1196,3724,-17360,-310,825,-359,double_click,day2_me
1775463601386,96,3904,-17932,-238,2304,104,double_click,day2_me
1775463601416,-456,4024,-18148,2,5080,803,double_click,day2_me
1775463601417,1308,2832,-17740,1469,6880,630,double_click,day2_me
1775463601431,1172,2384,-17136,413,7951,-44,double_click,day2_me
1775463601446,1840,2776,-16980,-829,8382,509,double_click,day2_me
1775463601447,2500,3572,-16452,-1319,7434,36,double_click,day2_me
1775463601461,2024,3332,-16960,1720,6786,-1942,double_click,day2_me
1775463601476,524,2920,-18240,1087,9692,-1309,double_click,day2_me
1775463601491,1192,2572,-17360,426,13085,-919,double_click,day2_me
1775463601506,3116,2600,-16608,-16,13160,-1562,double_click,day2_me
1775463601522,4992,3044,-14600,-1016,7805,-1851,double_click,day2_me
1775463601536,5432,2792,-14464,-1127,4146,-3030,double_click,day2_me
1775463601537,6508,1660,-13656,-1148,-2577,-5808,double_click,day2_me
1775463601551,9516,1036,-10340,-2450,-19879,-12920,double_click,day2_me
1775463601566,7568,3652,-7772,4860,-32768,-25563,double_click,day2_me
1775463601581,3616,3268,-6720,12615,-32768,-32056,double_click,day2_me
1775463601596,-18248,18764,-32768,8312,-32768,-6418,double_click,day2_me
1775463601611,-5696,-508,-13384,9698,10664,2224,double_click,day2_me
1775463601626,9456,4924,-17112,-3477,1381,5023,double_click,day2_me
1775463601626,5104,8476,-18788,4216,-18986,-2014,double_click,day2_me
1775463601641,-7768,4992,-15700,9237,-15536,-3701,double_click,day2_me
1775463601656,-10264,580,-20452,533,2520,939,double_click,day2_me
1775463601672,-9888,4284,-20720,-406,6748,3861,double_click,day2_me
1775463601698,-11340,5496,-20992,1597,12246,3746,double_click,day2_me
1775463601710,-10672,4880,-19300,4025,18320,2707,double_click,day2_me
1775463601710,-3608,1000,-19916,8815,31301,-2254,double_click,day2_me
1775463601716,-944,360,-18276,-4389,32767,12603,double_click,day2_me
1775463601731,1824,-1524,-16768,-14894,32767,20725,double_click,day2_me
1775463601746,2724,28,-14772,-20443,32767,16183,double_click,day2_me
1775463601761,4476,5392,-11124,-12636,32767,9714,double_click,day2_me
1775463601777,6476,5388,-10116,-1044,29936,7099,double_click,day2_me
1775463601777,10152,1076,-11892,6924,14984,-1067,double_click,day2_me
1775463601792,7148,-2188,-13404,-10448,-13912,-14991,double_click,day2_me
1775463601807,10524,1780,-7712,-12566,-32768,-17682,double_click,day2_me
1775463601822,11492,7308,-6252,-5350,-32768,-19145,double_click,day2_me
1775463601836,5796,5360,-5884,19605,-32768,-30182,double_click,day2_me
1775463601851,-16688,20676,-32768,5257,-32768,-2393,double_click,day2_me
1775463601866,-21516,-2700,-11836,11470,6783,26788,double_click,day2_me
1775463601881,-10588,800,-14896,7422,14464,2727,double_click,day2_me
1775463601881,6452,9012,-19476,12277,-7529,-1391,double_click,day2_me
1775463601896,-4048,4172,-17228,14054,-10157,-2768,double_click,day2_me
1775463601911,-11136,748,-19744,11128,-329,2148,double_click,day2_me
1775463601927,-8796,2868,-18604,8952,16553,7235,double_click,day2_me
1775463601941,-4044,2100,-18628,9872,16109,4965,double_click,day2_me
1775463601957,-7724,528,-26608,6003,18419,2396,double_click,day2_me
1775463601957,-7456,-636,-17524,133,30456,3516,double_click,day2_me
1775463601971,1424,-1152,-14568,-6240,32767,15103,double_click,day2_me
1775463601986,7144,80,-13924,-8212,32767,7702,double_click,day2_me
1775463602001,9404,1468,-12636,-9865,28428,2451,double_click,day2_me
1775463602016,6304,2820,-11956,-7146,19515,758,double_click,day2_me
1775463602031,7112,3108,-13692,2782,4337,-993,double_click,day2_me
1775463602036,7324,2004,-13464,4673,-3744,-2002,double_click,day2_me
1775463602046,7744,1312,-13528,4606,-12870,-3691,double_click,day2_me
1775463602062,5704,1440,-15392,3178,-17877,-4943,double_click,day2_me
1775463602076,-996,1932,-19696,159,-10076,-1450,double_click,day2_me
1775463602091,-1348,2284,-20172,-1695,-3026,-337,double_click,day2_me
1775463602107,-224,2880,-19388,-3245,3102,183,double_click,day2_me
1775463602107,1224,3636,-17880,-3260,6054,971,double_click,day2_me
1775463602121,4112,3476,-15884,651,4739,509,double_click,day2_me
1775463602137,4368,2816,-15776,1197,2609,201,double_click,day2_me
1775463602151,4132,2616,-16120,854,1005,-26,double_click,day2_me
1775463602166,3736,2516,-16444,401,139,-157,double_click,day2_me
1775463602182,2732,2796,-17016,359,682,54,double_click,day2_me
1775463602182,2564,2712,-17276,539,1717,345,double_click,day2_me
1775463602196,2668,2604,-16912,706,2499,580,double_click,day2_me
1775463602211,3280,2452,-16596,806,2285,622,double_click,day2_me
1775463602226,3116,2272,-16440,557,1806,616,double_click,day2_me
1775463602241,3564,2196,-16344,597,1484,525,double_click,day2_me
1775463602257,3920,2048,-16128,564,532,32,double_click,day2_me
1775463602257,3968,2108,-16112,467,-622,-358,double_click,day2_me
1775463602272,3552,2168,-16252,150,-2110,-674,double_click,day2_me
1775463602287,3536,2252,-16152,346,-2556,-964,double_click,day2_me
1775463602301,3564,2208,-16128,296,-3281,-1133,double_click,day2_me
1775463602317,3440,2324,-16136,79,-4103,-1242,double_click,day2_me
1775463602331,2780,2444,-16436,318,-4504,-1142,double_click,day2_me
1775463602332,2568,2444,-17220,266,-3722,-1185,double_click,day2_me
