t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778672103501,-3796,-15932,-3504,-163,1079,623,swipe_left,day1_me
1778672103516,-3852,-15872,-3292,-308,1504,651,swipe_left,day1_me
1778672103516,-3680,-15636,-3392,-357,1777,775,swipe_left,day1_me
1778672103532,-3556,-15736,-3520,-184,1690,855,swipe_left,day1_me
1778672103546,-3676,-15964,-3320,-282,2072,550,swipe_left,day1_me
1778672103563,-3576,-15764,-3196,-217,2139,459,swipe_left,day1_me
1778672103577,-3500,-15776,-3216,-76,1932,360,swipe_left,day1_me
1778672103577,-3520,-15848,-3488,-117,1764,413,swipe_left,day1_me
1778672103592,-3628,-15908,-3476,235,2066,524,swipe_left,day1_me
1778672103607,-4092,-16060,-4216,-53,2812,572,swipe_left,day1_me
1778672103622,-4292,-15820,-4696,138,3883,727,swipe_left,day1_me
1778672103636,-4536,-16076,-5452,48,4848,921,swipe_left,day1_me
1778672103682,-5704,-16016,-6820,117,10293,898,swipe_left,day1_me
1778672103682,-5792,-15948,-7320,-7,13564,780,swipe_left,day1_me
1778672103682,-6100,-15960,-8156,-61,16973,1098,swipe_left,day1_me
1778672103683,-6912,-16128,-9624,-307,21114,1236,swipe_left,day1_me
1778672108785,-1280,-15568,-6076,-241,53,-127,swipe_left,day1_me
1778672108842,-1192,-15424,-6016,-244,363,-50,swipe_left,day1_me
1778672108842,-1072,-15596,-5940,218,513,-56,swipe_left,day1_me
1778672108842,-980,-15752,-5936,155,387,84,swipe_left,day1_me
1778672108843,-1008,-15572,-5824,141,68,98,swipe_left,day1_me
1778672108843,-1108,-15680,-5920,372,-164,72,swipe_left,day1_me
1778672108857,-1164,-15712,-5932,459,-119,-12,swipe_left,day1_me
1778672108872,-1036,-15652,-5880,165,24,-41,swipe_left,day1_me
1778672108872,-1276,-15548,-6032,103,325,-116,swipe_left,day1_me
1778672108887,-1180,-15596,-6080,15,684,-142,swipe_left,day1_me
1778672108901,-796,-15456,-5856,-152,683,-63,swipe_left,day1_me
1778672108916,-836,-15476,-5736,-253,-15,-8,swipe_left,day1_me
1778672108932,-988,-15376,-5676,1,-99,26,swipe_left,day1_me
1778672108947,-976,-15672,-5684,116,-231,52,swipe_left,day1_me
1778672108947,-1064,-15764,-5696,-29,-306,102,swipe_left,day1_me
1778672108964,-1224,-15744,-5736,-34,-140,144,swipe_left,day1_me
1778672108977,-1212,-15764,-5792,-66,199,1,swipe_left,day1_me
1778672108992,-1132,-15700,-5804,-79,463,-134,swipe_left,day1_me
1778672109007,-1012,-15632,-5816,-30,511,-117,swipe_left,day1_me
1778672109007,-880,-15640,-5764,65,220,-175,swipe_left,day1_me
1778672109022,-936,-15624,-5680,16,-20,-152,swipe_left,day1_me
1778672109037,-1020,-15580,-5752,30,8,-83,swipe_left,day1_me
1778672109052,-900,-15588,-5736,15,-138,-91,swipe_left,day1_me
1778672109067,-984,-15600,-5804,-42,-159,-33,swipe_left,day1_me
1778672109067,-1024,-15400,-5900,12,-118,2,swipe_left,day1_me
1778672109081,-884,-15396,-5836,84,-169,19,swipe_left,day1_me
1778672109097,-1060,-15664,-5972,-74,-34,-43,swipe_left,day1_me
1778672109112,-1020,-15812,-5872,-153,67,-62,swipe_left,day1_me
1778672109127,-940,-15820,-5776,-383,-17,-28,swipe_left,day1_me
1778672109127,-972,-15760,-5884,-304,-247,-58,swipe_left,day1_me
1778672109141,-1128,-15852,-5736,-234,-297,-112,swipe_left,day1_me
1778672109157,-1172,-15768,-5872,-243,-257,-162,swipe_left,day1_me
1778672109172,-1148,-15708,-5892,-145,-71,-223,swipe_left,day1_me
1778672109186,-1100,-15832,-5824,-150,-112,-236,swipe_left,day1_me
1778672109202,-980,-15712,-5776,-265,-555,-265,swipe_left,day1_me
1778672109202,-1224,-15772,-6028,-147,-356,-374,swipe_left,day1_me
1778672109217,-1200,-15668,-6192,104,-97,-390,swipe_left,day1_me
1778672109232,-1108,-15984,-5796,43,-190,-325,swipe_left,day1_me
1778672109247,-1100,-16244,-5708,-43,-948,-464,swipe_left,day1_me
1778672109262,-1040,-16112,-5276,-103,-967,-646,swipe_left,day1_me
1778672109276,-876,-16016,-5104,43,-1330,-663,swipe_left,day1_me
1778672109277,-672,-16060,-5084,67,-2062,-888,swipe_left,day1_me
1778672109292,-1476,-16020,-5104,585,-1804,-1756,swipe_left,day1_me
1778672109306,-220,-16000,-4524,670,-2781,-1474,swipe_left,day1_me
1778672109321,-228,-16060,-4808,-15,-4608,-1290,swipe_left,day1_me
1778672109337,-772,-15808,-4312,-426,-4933,-1266,swipe_left,day1_me
1778672109352,228,-15812,-2712,-408,-6958,-2169,swipe_left,day1_me
1778672109352,824,-16232,-1256,-942,-8745,-2258,swipe_left,day1_me
1778672109367,2260,-16004,728,-1040,-12801,-2594,swipe_left,day1_me
1778672109382,2508,-15648,1180,-744,-18610,-3115,swipe_left,day1_me
1778672109397,244,-14720,1784,3508,-29185,-4721,swipe_left,day1_me
1778672109412,-348,-15240,2684,6772,-32768,-6015,swipe_left,day1_me
1778672109426,-344,-15756,3212,8115,-32768,-6245,swipe_left,day1_me
1778672109427,308,-15108,4024,10409,-32768,-6683,swipe_left,day1_me
1778672109441,-5684,-16296,3620,16860,-32768,-9689,swipe_left,day1_me
1778672109456,-8124,-17572,2536,17464,-32768,-10675,swipe_left,day1_me
1778672109472,-8600,-18700,1324,15651,-32768,-10726,swipe_left,day1_me
1778672109487,-8244,-18980,304,11594,-32768,-8567,swipe_left,day1_me
1778672109501,-8276,-17884,-1960,2997,-32768,-3148,swipe_left,day1_me
1778672109516,-7988,-17660,-4144,-2234,-32768,9,swipe_left,day1_me
1778672109516,-7636,-16300,-5384,-5800,-32768,1620,swipe_left,day1_me
1778672109531,-7368,-15120,-6652,-7157,-31447,2974,swipe_left,day1_me
1778672109546,-7048,-12964,-9644,-6508,-23358,4274,swipe_left,day1_me
1778672109562,-7512,-13036,-10256,-4371,-18333,4507,swipe_left,day1_me
1778672109576,-7808,-13552,-10256,-3027,-12180,4755,swipe_left,day1_me
1778672109591,-6740,-14404,-9204,-1592,-2964,5573,swipe_left,day1_me
1778672109606,-6480,-14736,-8444,-1888,120,6162,swipe_left,day1_me
1778672109606,-6096,-14904,-7916,-2004,2618,6597,swipe_left,day1_me
1778672109622,-5908,-15376,-7036,-1843,4694,6583,swipe_left,day1_me
1778672109637,-5568,-16328,-5124,-1443,7900,5469,swipe_left,day1_me
1778672109652,-5428,-16592,-4500,-1056,8253,4173,swipe_left,day1_me
1778672109667,-5348,-17056,-3740,-707,8349,3036,swipe_left,day1_me
1778672109667,-5304,-17100,-2888,-602,8746,1870,swipe_left,day1_me
1778672109681,-4520,-16900,-2128,-40,7983,296,swipe_left,day1_me
1778672109696,-4124,-16744,-2144,238,6730,-121,swipe_left,day1_me
1778672109712,-3732,-16620,-2056,586,5333,-247,swipe_left,day1_me
1778672109727,-3548,-16608,-2052,774,4070,-121,swipe_left,day1_me
1778672109742,-3296,-16808,-1984,662,1828,413,swipe_left,day1_me
1778672109744,-3424,-16748,-1956,213,1654,512,swipe_left,day1_me
1778672109756,-3336,-16480,-2228,-165,1539,679,swipe_left,day1_me
1778672109771,-3312,-16384,-2312,-299,1164,686,swipe_left,day1_me
1778672109787,-3804,-16536,-2560,-342,646,311,swipe_left,day1_me
1778672109802,-3788,-16368,-2756,-528,550,153,swipe_left,day1_me
1778672109817,-3800,-16120,-3080,-399,278,-40,swipe_left,day1_me
1778672109817,-3832,-16020,-3136,-196,33,-25,swipe_left,day1_me
