t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778672097789,-3436,-15804,-4604,-1200,472,1134,swipe_left,day1_me
1778672097796,-3476,-15852,-4272,-1142,771,947,swipe_left,day1_me
1778672097801,-3400,-15636,-4108,-1175,896,785,swipe_left,day1_me
1778672097816,-3452,-15576,-4148,-1017,664,552,swipe_left,day1_me
1778672097831,-3512,-15424,-4280,-846,594,319,swipe_left,day1_me
1778672097846,-3384,-15232,-4340,-515,592,89,swipe_left,day1_me
1778672097861,-3328,-15092,-4524,-218,514,-20,swipe_left,day1_me
1778672097861,-3276,-14932,-4828,202,313,220,swipe_left,day1_me
1778672097877,-3348,-14920,-4868,289,682,299,swipe_left,day1_me
1778672097892,-3284,-14884,-5020,318,1093,500,swipe_left,day1_me
1778672097907,-3268,-14848,-4988,222,1378,810,swipe_left,day1_me
1778672097907,-3408,-14944,-5052,-16,1725,1232,swipe_left,day1_me
1778672097921,-3540,-15024,-5208,-435,2622,1966,swipe_left,day1_me
1778672097937,-3664,-15064,-5184,-504,2993,2191,swipe_left,day1_me
1778672097951,-3868,-15036,-5168,-407,3575,2421,swipe_left,day1_me
1778672097967,-3968,-14932,-5448,-297,4196,2721,swipe_left,day1_me
1778672097982,-3884,-14932,-5188,-542,4575,3263,swipe_left,day1_me
1778672102377,-1532,-15388,-6808,-340,321,-65,swipe_left,day1_me
1778672102392,-1388,-15256,-6800,-235,226,-67,swipe_left,day1_me
1778672102406,-1428,-15184,-6744,160,-4,-103,swipe_left,day1_me
1778672102422,-1396,-15176,-6724,328,-119,-111,swipe_left,day1_me
1778672102436,-1464,-15236,-6788,421,-192,-57,swipe_left,day1_me
1778672102437,-1576,-15148,-6964,454,-44,70,swipe_left,day1_me
1778672102452,-1492,-15420,-6836,194,370,34,swipe_left,day1_me
1778672102467,-1420,-15372,-6832,-89,341,-10,swipe_left,day1_me
1778672102482,-1328,-15236,-6704,-176,265,11,swipe_left,day1_me
1778672102497,-1352,-15272,-6708,-95,80,-55,swipe_left,day1_me
1778672102512,-1392,-15328,-6728,-63,-126,-188,swipe_left,day1_me
1778672102512,-1400,-15132,-6824,-68,-364,-172,swipe_left,day1_me
1778672102527,-1496,-15196,-7024,19,-293,-118,swipe_left,day1_me
1778672102542,-1568,-15204,-7016,-12,-161,-89,swipe_left,day1_me
1778672102557,-1600,-15228,-6980,45,-35,-52,swipe_left,day1_me
1778672102572,-1492,-15368,-6956,-131,-118,92,swipe_left,day1_me
1778672102572,-1600,-15188,-7036,-83,-23,16,swipe_left,day1_me
1778672102587,-1568,-15040,-6984,29,59,9,swipe_left,day1_me
1778672102601,-1548,-15036,-7000,125,93,-171,swipe_left,day1_me
1778672102617,-1516,-15088,-6896,85,116,-124,swipe_left,day1_me
1778672102631,-1492,-14900,-6872,21,36,-39,swipe_left,day1_me
1778672102632,-1580,-15016,-6796,2,287,-42,swipe_left,day1_me
1778672102647,-1364,-15200,-6676,2,313,-19,swipe_left,day1_me
1778672102662,-1316,-15300,-6796,-207,14,51,swipe_left,day1_me
1778672102677,-1448,-15304,-7008,-266,-195,53,swipe_left,day1_me
1778672102692,-1572,-15148,-7000,91,68,73,swipe_left,day1_me
1778672102692,-1576,-15292,-6968,-41,74,173,swipe_left,day1_me
1778672102707,-1524,-15236,-6976,-72,-75,162,swipe_left,day1_me
1778672102722,-1540,-15216,-6916,-93,-44,85,swipe_left,day1_me
1778672102737,-1572,-15176,-6968,12,154,76,swipe_left,day1_me
1778672102752,-1476,-15172,-6840,-75,11,38,swipe_left,day1_me
1778672102754,-1400,-15024,-6940,-102,-92,33,swipe_left,day1_me
1778672102767,-1660,-15012,-7068,27,241,79,swipe_left,day1_me
1778672102782,-1580,-15332,-6812,25,546,116,swipe_left,day1_me
1778672102797,-1348,-15468,-6740,-219,357,186,swipe_left,day1_me
1778672102811,-1444,-15236,-6816,-130,-60,181,swipe_left,day1_me
1778672102812,-1548,-15412,-6836,149,-13,21,swipe_left,day1_me
1778672102827,-1464,-15528,-6752,118,-42,-67,swipe_left,day1_me
1778672102842,-1488,-15472,-6840,-25,-189,-90,swipe_left,day1_me
1778672102857,-1488,-15208,-6800,-84,-220,-153,swipe_left,day1_me
1778672102872,-1532,-15160,-6816,-75,-208,-191,swipe_left,day1_me
1778672102887,-1340,-15152,-6872,-81,-350,-234,swipe_left,day1_me
1778672102887,-1468,-15160,-6852,24,-476,-214,swipe_left,day1_me
1778672102902,-1500,-15208,-6612,53,-412,-257,swipe_left,day1_me
1778672102917,-1380,-15084,-6396,247,-664,-361,swipe_left,day1_me
1778672102932,-1364,-15176,-6400,413,-963,-497,swipe_left,day1_me
1778672102947,-1336,-15216,-6388,581,-1178,-577,swipe_left,day1_me
1778672102961,-1248,-15000,-6356,2269,-2576,-1216,swipe_left,day1_me
1778672102977,-964,-15608,-4880,3351,-3108,-2111,swipe_left,day1_me
1778672102977,-528,-16972,-3028,4492,-4602,-4201,swipe_left,day1_me
1778672102992,-512,-17728,-2712,5189,-5867,-5928,swipe_left,day1_me
1778672103006,580,-16244,-3492,9835,-12118,-7958,swipe_left,day1_me
1778672103022,-8,-16484,-2524,10422,-16463,-7735,swipe_left,day1_me
1778672103037,-632,-17088,-2436,10391,-19088,-8012,swipe_left,day1_me
1778672103052,-1336,-17268,-2524,9853,-20529,-8629,swipe_left,day1_me
1778672103067,-576,-18252,488,8401,-23670,-9389,swipe_left,day1_me
1778672103067,780,-16780,2252,6123,-28417,-8871,swipe_left,day1_me
1778672103081,1164,-15380,3648,6693,-32768,-8404,swipe_left,day1_me
1778672103096,500,-15248,4956,7366,-32768,-7699,swipe_left,day1_me
1778672103113,544,-15412,9084,6994,-32768,-4660,swipe_left,day1_me
1778672103127,-1408,-15080,7976,8324,-32768,-3228,swipe_left,day1_me
1778672103127,-5256,-16988,5524,9853,-32768,-3483,swipe_left,day1_me
1778672103142,-8248,-18128,2836,9239,-32768,-3356,swipe_left,day1_me
1778672103157,-9948,-17072,-4632,5577,-32768,-2281,swipe_left,day1_me
1778672103172,-9720,-16744,-7544,2817,-32768,-358,swipe_left,day1_me
1778672103187,-9616,-16312,-9480,335,-32768,1564,swipe_left,day1_me
1778672103202,-9564,-15932,-10348,-1277,-32768,3654,swipe_left,day1_me
1778672103202,-9572,-16164,-10800,-2950,-17763,5566,swipe_left,day1_me
1778672103219,-9008,-16436,-10356,-3962,-10293,5772,swipe_left,day1_me
1778672103232,-8244,-16220,-10236,-5446,-4195,5847,swipe_left,day1_me
1778672103246,-7016,-15068,-9128,-5389,2836,5498,swipe_left,day1_me
1778672103262,-6500,-14800,-7940,-4624,6131,5180,swipe_left,day1_me
1778672103277,-5844,-14764,-6800,-3497,8701,4768,swipe_left,day1_me
1778672103277,-5120,-15136,-5700,-2332,10253,4153,swipe_left,day1_me
1778672103292,-4452,-15388,-3668,-1242,10795,2844,swipe_left,day1_me
1778672103307,-4204,-15444,-2812,-543,10309,2104,swipe_left,day1_me
1778672103322,-3920,-15780,-2476,31,9013,1404,swipe_left,day1_me
1778672103337,-3616,-15796,-2024,425,7350,723,swipe_left,day1_me
1778672103352,-3432,-15944,-2016,455,4096,141,swipe_left,day1_me
1778672103352,-3352,-15992,-2248,635,2815,130,swipe_left,day1_me
1778672103366,-3492,-16216,-2232,337,2117,200,swipe_left,day1_me
1778672103382,-3584,-16096,-2244,154,2013,265,swipe_left,day1_me
1778672103396,-3448,-16196,-2468,300,1734,188,swipe_left,day1_me
1778672103412,-3572,-16220,-2500,253,1542,297,swipe_left,day1_me
1778672103427,-3492,-16264,-2588,-43,1466,317,swipe_left,day1_me
1778672103427,-3556,-16100,-2628,-239,1315,335,swipe_left,day1_me
1778672103442,-3516,-15836,-2984,-296,1011,473,swipe_left,day1_me
1778672103457,-3624,-15832,-3012,-363,1018,532,swipe_left,day1_me
1778672103471,-3776,-15880,-3160,-358,1280,562,swipe_left,day1_me
1778672103487,-3712,-15848,-3164,-264,1359,557,swipe_left,day1_me
