t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778672218223,-3532,1492,-16060,232,617,-188,swipe_left,day2_me
1778672218224,-3432,1508,-15860,-297,306,192,swipe_left,day2_me
1778672218238,-3524,1460,-15928,-505,119,586,swipe_left,day2_me
1778672218252,-3384,1164,-16176,-314,213,1025,swipe_left,day2_me
1778672218267,-3176,896,-15956,-333,112,1225,swipe_left,day2_me
1778672218282,-3100,660,-15904,-445,-50,1493,swipe_left,day2_me
1778672218282,-3028,472,-15992,-691,-233,1601,swipe_left,day2_me
1778672218297,-2948,560,-15864,-1360,-268,1755,swipe_left,day2_me
1778672218313,-2912,776,-15836,-1381,-392,1898,swipe_left,day2_me
1778672218327,-2896,856,-15852,-1133,-694,2049,swipe_left,day2_me
1778672218342,-3128,860,-15904,-790,-703,2196,swipe_left,day2_me
1778672218402,-3312,620,-16164,38,-692,2288,swipe_left,day2_me
1778672218404,-3564,612,-16152,550,-624,2255,swipe_left,day2_me
1778672218404,-3624,472,-16212,957,-637,2225,swipe_left,day2_me
1778672218404,-3888,328,-16412,1120,-411,2222,swipe_left,day2_me
1778672218404,-4252,716,-17036,964,668,2333,swipe_left,day2_me
1778672218463,-4496,860,-17836,1144,1544,2474,swipe_left,day2_me
1778672218463,-5060,1528,-17960,1555,3189,2532,swipe_left,day2_me
1778672218463,-4588,2124,-17664,2657,4247,2414,swipe_left,day2_me
1778672218463,-3832,1688,-15768,4797,4535,3878,swipe_left,day2_me
1778672218465,-3220,1108,-15172,3807,4698,4681,swipe_left,day2_me
1778672227088,-2840,416,-17128,-407,-407,41,swipe_left,day2_me
1778672227088,-3116,372,-17432,-75,-219,-14,swipe_left,day2_me
1778672227103,-3120,452,-17340,-35,-175,40,swipe_left,day2_me
1778672227118,-3124,460,-17596,93,63,13,swipe_left,day2_me
1778672227133,-3108,468,-17444,260,230,11,swipe_left,day2_me
1778672227133,-2960,312,-17348,316,252,-56,swipe_left,day2_me
1778672227148,-2852,208,-16992,124,197,-59,swipe_left,day2_me
1778672227164,-2804,176,-16888,-2,107,32,swipe_left,day2_me
1778672227177,-2864,56,-16976,-83,-94,-40,swipe_left,day2_me
1778672227192,-2952,24,-16940,-295,-201,-54,swipe_left,day2_me
1778672227208,-3116,124,-16964,-458,-219,-91,swipe_left,day2_me
1778672227208,-3080,416,-17172,-274,88,-253,swipe_left,day2_me
1778672227223,-2992,500,-17136,-102,85,-268,swipe_left,day2_me
1778672227238,-3012,544,-17112,9,13,-166,swipe_left,day2_me
1778672227253,-2968,528,-17244,-2,28,-158,swipe_left,day2_me
1778672227253,-3036,548,-17164,78,169,-114,swipe_left,day2_me
1778672227267,-2740,368,-16956,335,337,-89,swipe_left,day2_me
1778672227283,-2776,192,-16852,125,69,-102,swipe_left,day2_me
1778672227298,-2788,240,-16892,-307,-114,-53,swipe_left,day2_me
1778672227313,-3000,384,-17132,-581,-39,-93,swipe_left,day2_me
1778672227327,-2952,732,-17136,-432,13,-167,swipe_left,day2_me
1778672227328,-2912,780,-17280,401,-95,34,swipe_left,day2_me
1778672227343,-2964,488,-17372,665,-7,220,swipe_left,day2_me
1778672227358,-2936,48,-17304,751,99,162,swipe_left,day2_me
1778672227373,-2896,-296,-17252,565,293,287,swipe_left,day2_me
1778672227373,-2780,-804,-16764,363,341,281,swipe_left,day2_me
1778672227387,-2268,-1324,-16704,-530,-1100,1409,swipe_left,day2_me
1778672227402,-3380,-2308,-17468,-372,-1178,1643,swipe_left,day2_me
1778672227418,-3908,-3404,-17868,376,-786,966,swipe_left,day2_me
1778672227433,-3888,-4304,-18064,868,-292,259,swipe_left,day2_me
1778672227448,-4136,-5544,-18044,458,705,-723,swipe_left,day2_me
1778672227463,-4620,-5940,-18260,658,1679,-1150,swipe_left,day2_me
1778672227463,-4600,-6692,-18072,927,2508,-1830,swipe_left,day2_me
1778672227477,-4280,-7740,-17728,501,2199,-2242,swipe_left,day2_me
1778672227493,-5436,-9152,-17912,-1304,2250,-3291,swipe_left,day2_me
1778672227507,-5600,-9620,-17756,-1316,2059,-5161,swipe_left,day2_me
