t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778672275282,-6132,-2200,-16120,-259,670,1749,swipe_left,day2_me
1778672275282,-6392,-2108,-16352,97,595,1582,swipe_left,day2_me
1778672275283,-6572,-1960,-16596,333,967,1495,swipe_left,day2_me
1778672275284,-6628,-1600,-16352,500,1540,1512,swipe_left,day2_me
1778672275284,-6148,-1352,-16016,847,1882,1847,swipe_left,day2_me
1778672275285,-6096,-1308,-15948,608,1806,2083,swipe_left,day2_me
1778672275285,-6100,-1060,-15992,300,1779,2482,swipe_left,day2_me
1778672275286,-6172,-892,-16260,170,1846,2695,swipe_left,day2_me
1778672275286,-6172,-248,-16456,371,1981,3083,swipe_left,day2_me
1778672275287,-6328,292,-16720,1078,2015,3174,swipe_left,day2_me
1778672275343,-6512,564,-16808,1925,2123,3140,swipe_left,day2_me
1778672275344,-6548,1012,-17012,2386,2286,3395,swipe_left,day2_me
1778672275344,-6912,2096,-17516,2705,3098,4426,swipe_left,day2_me
1778672275344,-6912,2596,-17488,3035,3865,4742,swipe_left,day2_me
1778672275403,-6716,3052,-17336,2992,4482,5171,swipe_left,day2_me
1778672275403,-6508,3720,-17100,2688,4675,5896,swipe_left,day2_me
1778672275403,-5860,5656,-16632,3064,3825,8198,swipe_left,day2_me
1778672275404,-6020,6132,-16668,3556,3773,9326,swipe_left,day2_me
1778672275404,-6164,6428,-16568,3979,4119,10575,swipe_left,day2_me
1778672280967,-6540,-1544,-16056,-77,-49,-86,swipe_left,day2_me
1778672280982,-6596,-1412,-16172,8,122,-89,swipe_left,day2_me
1778672280982,-6520,-1448,-16076,77,174,-96,swipe_left,day2_me
1778672281000,-6496,-1572,-16012,61,23,-35,swipe_left,day2_me
1778672281013,-6540,-1580,-15884,50,183,-7,swipe_left,day2_me
1778672281027,-6472,-1628,-15860,75,159,-28,swipe_left,day2_me
1778672281028,-6440,-1780,-15804,-3,107,-46,swipe_left,day2_me
1778672281043,-6504,-1740,-15816,-82,156,-85,swipe_left,day2_me
1778672281057,-6452,-1680,-15796,-160,118,-104,swipe_left,day2_me
1778672281072,-6504,-1448,-15848,-211,-157,-22,swipe_left,day2_me
1778672281087,-6600,-1528,-16088,-264,-2,17,swipe_left,day2_me
1778672281102,-6640,-1436,-16104,-184,146,19,swipe_left,day2_me
1778672281103,-6500,-1556,-16072,-2,144,-39,swipe_left,day2_me
1778672281117,-6560,-1604,-15804,91,116,-44,swipe_left,day2_me
1778672281134,-6508,-1632,-15704,84,120,-56,swipe_left,day2_me
1778672281147,-6328,-1800,-15636,29,-90,-59,swipe_left,day2_me
1778672281162,-6372,-1872,-15480,-63,-289,-6,swipe_left,day2_me
1778672281162,-6528,-1964,-15452,-90,-317,-49,swipe_left,day2_me
1778672281177,-6448,-2232,-15388,-111,-103,-140,swipe_left,day2_me
1778672281192,-6216,-2604,-15364,-145,-175,-148,swipe_left,day2_me
1778672281207,-6340,-3072,-15356,-217,-112,-339,swipe_left,day2_me
1778672281222,-6200,-3572,-15372,-568,-213,-459,swipe_left,day2_me
1778672281237,-6496,-4224,-15712,-1593,-919,-437,swipe_left,day2_me
1778672281238,-7044,-4304,-16240,-1669,-1269,-338,swipe_left,day2_me
1778672281253,-7588,-4848,-16692,-1495,-1132,-726,swipe_left,day2_me
1778672281267,-8028,-6108,-16708,-958,-671,-1197,swipe_left,day2_me
1778672281296,-8104,-7896,-16428,-2839,310,-2433,swipe_left,day2_me
1778672281297,-8188,-8112,-16100,-3219,872,-3313,swipe_left,day2_me
1778672281312,-7892,-8712,-15464,-3288,1155,-4070,swipe_left,day2_me
1778672281314,-7524,-9152,-15208,-4258,737,-4853,swipe_left,day2_me
1778672281327,-8176,-8976,-14792,-4877,4,-6839,swipe_left,day2_me
1778672281342,-7860,-8388,-14344,-4751,-828,-6635,swipe_left,day2_me
1778672281357,-8316,-9548,-14368,-3766,-1495,-9605,swipe_left,day2_me
1778672281373,-9076,-9964,-13304,-4668,-840,-10312,swipe_left,day2_me
1778672281387,-8228,-9852,-12292,-5465,-2027,-13164,swipe_left,day2_me
1778672281388,-8672,-9940,-12544,-5760,-3189,-15255,swipe_left,day2_me
1778672281402,-9380,-9440,-13100,-6845,-3584,-16634,swipe_left,day2_me
1778672281417,-10280,-7096,-13812,-6048,-3612,-19008,swipe_left,day2_me
1778672281432,-10840,-7444,-13656,-5343,-3491,-19988,swipe_left,day2_me
1778672281447,-10920,-7600,-13356,-5413,-3368,-21178,swipe_left,day2_me
1778672281469,-10996,-7248,-12888,-5754,-3281,-22212,swipe_left,day2_me
1778672281477,-10856,-5408,-13292,-4398,-4032,-24603,swipe_left,day2_me
1778672281493,-11148,-5144,-13868,-4130,-4549,-25329,swipe_left,day2_me
1778672281508,-11300,-4792,-14292,-4550,-4874,-25781,swipe_left,day2_me
1778672281508,-11584,-3572,-14152,-6347,-3877,-25765,swipe_left,day2_me
1778672281522,-11488,-2716,-15704,-7363,-4635,-24969,swipe_left,day2_me
1778672281537,-11584,-896,-15308,-6264,-4943,-24395,swipe_left,day2_me
1778672281553,-11948,-716,-15060,-3787,-4193,-24369,swipe_left,day2_me
1778672281567,-10648,-1552,-14128,-3967,-3705,-23544,swipe_left,day2_me
1778672281582,-10384,-1112,-13868,-5092,-4097,-23187,swipe_left,day2_me
1778672281583,-10160,-260,-13936,-5572,-4407,-22817,swipe_left,day2_me
1778672281598,-10316,820,-14356,-6906,-3984,-21596,swipe_left,day2_me
1778672281612,-10076,1572,-14736,-7554,-4026,-20813,swipe_left,day2_me
1778672281627,-10460,2280,-15104,-7334,-3780,-19943,swipe_left,day2_me
1778672281642,-10616,2296,-15320,-7474,-3103,-18980,swipe_left,day2_me
1778672281657,-9988,3132,-15840,-8353,-3041,-17067,swipe_left,day2_me
1778672281658,-9972,3908,-15596,-7666,-2641,-16275,swipe_left,day2_me
1778672281673,-9724,4084,-15316,-6262,-2471,-15256,swipe_left,day2_me
1778672281687,-9124,2756,-14992,-4479,-2235,-13631,swipe_left,day2_me
1778672281702,-9076,2468,-15472,-4821,-2471,-12919,swipe_left,day2_me
1778672281717,-9048,2532,-15380,-5010,-2267,-12204,swipe_left,day2_me
1778672281732,-9072,2812,-15696,-5237,-1762,-11541,swipe_left,day2_me
1778672281747,-8996,3240,-16368,-4326,-1342,-9881,swipe_left,day2_me
1778672281750,-9184,3116,-16568,-3690,-800,-9058,swipe_left,day2_me
1778672281768,-8984,2936,-16400,-2899,-629,-7865,swipe_left,day2_me
1778672281777,-8700,2252,-16640,-2147,-972,-7379,swipe_left,day2_me
1778672281792,-8596,1420,-16248,-1955,-489,-6455,swipe_left,day2_me
1778672281807,-8072,1668,-16056,-2296,27,-5834,swipe_left,day2_me
1778672281822,-7620,1880,-15880,-2160,-198,-5050,swipe_left,day2_me
1778672281822,-7428,1992,-15720,-1541,-632,-4152,swipe_left,day2_me
1778672281837,-7712,796,-16012,-710,-796,-2709,swipe_left,day2_me
1778672281853,-7716,500,-16012,-802,-658,-1811,swipe_left,day2_me
1778672281867,-7552,92,-15836,-590,-659,-1354,swipe_left,day2_me
1778672281882,-7544,-372,-16212,-576,-678,-920,swipe_left,day2_me
1778672281897,-7772,-940,-15972,435,252,-546,swipe_left,day2_me
1778672281919,-7572,-1416,-15824,681,540,-398,swipe_left,day2_me
1778672281919,-7288,-2000,-15812,614,125,-22,swipe_left,day2_me
1778672281927,-7448,-2476,-15592,405,-98,318,swipe_left,day2_me
1778672281942,-7708,-3056,-15868,-214,411,731,swipe_left,day2_me
1778672281958,-7516,-3336,-15708,-457,582,822,swipe_left,day2_me
1778672281972,-7168,-3384,-15608,-526,420,782,swipe_left,day2_me
1778672281973,-7100,-3504,-15716,-584,350,778,swipe_left,day2_me
1778672281988,-7024,-3844,-15432,-490,493,655,swipe_left,day2_me
1778672282002,-6776,-3872,-15216,-761,416,722,swipe_left,day2_me
1778672282017,-6744,-3880,-15376,-1045,306,801,swipe_left,day2_me
1778672282033,-6732,-3800,-15216,-1367,273,864,swipe_left,day2_me
1778672282048,-6592,-3628,-15252,-1816,34,1181,swipe_left,day2_me
1778672282053,-6612,-3548,-15292,-1943,-14,1160,swipe_left,day2_me
1778672282062,-6736,-3468,-15312,-1932,29,1162,swipe_left,day2_me
1778672282077,-6820,-3300,-15528,-1727,184,1137,swipe_left,day2_me
1778672282093,-6896,-3252,-15576,-950,987,1018,swipe_left,day2_me
1778672282107,-6772,-3472,-15392,-619,1011,891,swipe_left,day2_me
1778672282122,-6788,-3672,-15432,-701,859,924,swipe_left,day2_me
1778672282122,-6876,-3580,-15424,-813,1036,842,swipe_left,day2_me
