t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778672234423,-6176,-2356,-16352,-715,626,3664,swipe_left,day2_me
1778672234423,-6304,-2304,-16536,-105,833,3356,swipe_left,day2_me
1778672234483,-5832,-2352,-16064,645,1096,2785,swipe_left,day2_me
1778672234483,-5924,-2284,-16036,772,1122,2628,swipe_left,day2_me
1778672234483,-5768,-2276,-15952,589,1189,2597,swipe_left,day2_me
1778672234483,-5844,-2204,-15820,119,1267,2684,swipe_left,day2_me
1778672234484,-5728,-1244,-16192,-772,1336,2924,swipe_left,day2_me
1778672234484,-5860,-632,-16232,-898,1566,3169,swipe_left,day2_me
1778672234485,-5884,-152,-16116,-763,1961,3471,swipe_left,day2_me
1778672234485,-5916,156,-16204,-616,2406,3698,swipe_left,day2_me
1778672234543,-5808,1060,-16076,-427,2949,4312,swipe_left,day2_me
1778672234603,-5836,1560,-16060,-71,2745,4667,swipe_left,day2_me
1778672234603,-5852,2132,-16188,428,2288,5048,swipe_left,day2_me
1778672234603,-5984,2804,-16468,1001,2032,5482,swipe_left,day2_me
1778672234603,-6024,4404,-16256,2105,2765,6473,swipe_left,day2_me
1778672234604,-5660,5396,-15824,2640,2659,7496,swipe_left,day2_me
1778672234604,-5496,6128,-15720,3201,2363,8691,swipe_left,day2_me
1778672234605,-5480,6780,-15452,3665,2092,9955,swipe_left,day2_me
1778672234606,-5888,7696,-15348,4588,3076,12967,swipe_left,day2_me
1778672240017,-5772,-1536,-16072,-356,79,89,swipe_left,day2_me
1778672240033,-5716,-1280,-16084,-312,-54,92,swipe_left,day2_me
1778672240033,-5972,-1372,-16280,-161,-21,93,swipe_left,day2_me
1778672240048,-5848,-1224,-16420,-3,157,4,swipe_left,day2_me
1778672240062,-5876,-1216,-16300,-26,55,21,swipe_left,day2_me
1778672240078,-5940,-1164,-16300,-19,95,124,swipe_left,day2_me
1778672240092,-5900,-1364,-16172,104,253,136,swipe_left,day2_me
1778672240107,-5764,-1428,-16100,81,327,160,swipe_left,day2_me
1778672240108,-5672,-1512,-16048,65,148,143,swipe_left,day2_me
1778672240122,-5780,-1516,-16224,-103,102,109,swipe_left,day2_me
1778672240138,-5736,-1512,-16180,-190,-8,134,swipe_left,day2_me
1778672240153,-5936,-1488,-16516,-111,-28,113,swipe_left,day2_me
1778672240168,-5936,-1516,-16512,181,405,37,swipe_left,day2_me
1778672240168,-5948,-1584,-16340,228,450,61,swipe_left,day2_me
1778672240182,-5848,-1592,-16168,263,459,43,swipe_left,day2_me
1778672240197,-5664,-1812,-16000,207,344,21,swipe_left,day2_me
1778672240212,-5460,-2028,-15700,9,31,-66,swipe_left,day2_me
1778672240227,-5468,-2368,-15760,-224,-385,63,swipe_left,day2_me
1778672240242,-5692,-2672,-15824,-393,-351,-41,swipe_left,day2_me
1778672240243,-5556,-2392,-15616,-650,-95,10,swipe_left,day2_me
1778672240258,-6016,-3652,-16408,-535,-726,-115,swipe_left,day2_me
