t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1771228751710,-2256,-3380,-16352,-473,-512,432,idle,day2_me
1771228751719,-2336,-3492,-16596,-402,-667,293,idle,day2_me
1771228751730,-2856,-3608,-17268,-196,-54,115,idle,day2_me
1771228751792,-2740,-3792,-17208,-214,172,17,idle,day2_me
1771228751851,-2644,-3908,-17276,-607,-38,67,idle,day2_me
1771228751851,-2796,-3828,-17452,-842,-204,121,idle,day2_me
1771228751851,-2872,-3604,-17488,-946,25,-151,idle,day2_me
1771228751852,-2864,-3412,-17312,-930,132,-253,idle,day2_me
1771228751852,-2824,-3244,-17172,-756,189,-377,idle,day2_me
1771228751853,-2704,-3080,-17016,-654,171,-417,idle,day2_me
1771228751853,-2396,-3108,-16512,-806,-273,-87,idle,day2_me
1771228751854,-2444,-3176,-16452,-1173,-784,61,idle,day2_me
1771228751854,-2512,-3180,-16572,-1455,-1109,173,idle,day2_me
1771228751911,-2564,-2908,-16636,-1540,-1217,147,idle,day2_me
1771228751911,-2544,-2936,-16452,-1215,-975,167,idle,day2_me
1771228751912,-2332,-3136,-16332,-1394,-984,151,idle,day2_me
1771228751912,-2444,-2952,-16248,-1606,-969,108,idle,day2_me
1771228751912,-2472,-2824,-16248,-1561,-862,54,idle,day2_me
1771228756891,-3628,-2384,-16744,31,209,175,idle,day2_me
1771228756892,-3556,-2356,-16748,38,275,144,idle,day2_me
1771228756892,-3520,-2352,-16764,96,324,102,idle,day2_me
1771228756892,-3488,-2296,-16556,72,284,103,idle,day2_me
1771228756893,-3468,-2448,-16344,-34,156,43,idle,day2_me
1771228756951,-3496,-2248,-16576,-11,162,-66,idle,day2_me
1771228756953,-3452,-2012,-16496,163,223,-106,idle,day2_me
1771228756954,-3328,-2112,-16440,216,230,-72,idle,day2_me
1771228756954,-3348,-2144,-16404,88,90,15,idle,day2_me
1771228756965,-3568,-2276,-16684,-243,-304,346,idle,day2_me
1771228756965,-3748,-2304,-16968,-270,-172,308,idle,day2_me
1771228756981,-3820,-2320,-16948,-156,68,235,idle,day2_me
1771228756996,-3732,-2320,-16884,90,257,102,idle,day2_me
1771228757011,-3420,-2292,-16532,333,178,-52,idle,day2_me
1771228757026,-3452,-2328,-16416,263,157,-79,idle,day2_me
1771228757026,-3516,-2312,-16564,129,135,95,idle,day2_me
1771228757041,-3520,-2356,-16452,87,80,55,idle,day2_me
1771228757056,-3532,-2288,-16568,56,44,30,idle,day2_me
1771228757071,-3484,-2268,-16692,194,-28,26,idle,day2_me
1771228757085,-3536,-2324,-16652,134,103,-28,idle,day2_me
1771228757086,-3508,-2252,-16636,102,75,-18,idle,day2_me
1771228757100,-3412,-2240,-16548,84,95,-17,idle,day2_me
1771228757115,-3444,-2288,-16608,99,27,48,idle,day2_me
1771228757130,-3512,-2272,-16568,190,31,-99,idle,day2_me
1771228757145,-3484,-2424,-16396,278,115,-105,idle,day2_me
1771228757145,-3436,-2624,-16400,297,-12,-78,idle,day2_me
1771228757160,-3468,-2680,-16300,232,-50,-159,idle,day2_me
1771228757175,-3472,-2640,-16404,58,-235,-129,idle,day2_me
1771228757191,-3508,-2604,-16384,-17,-308,-205,idle,day2_me
1771228757205,-3512,-2504,-16532,20,-342,-290,idle,day2_me
1771228757221,-3608,-2468,-16608,87,-357,-278,idle,day2_me
1771228757236,-3688,-2288,-16772,181,-170,-320,idle,day2_me
1771228757236,-3736,-2264,-16784,189,-46,-289,idle,day2_me
1771228757251,-3648,-2332,-16724,251,-5,-307,idle,day2_me
1771228757265,-3568,-2336,-16744,244,-113,-280,idle,day2_me
1771228757281,-3728,-2332,-16760,329,-157,-247,idle,day2_me
1771228757296,-3688,-2396,-16852,254,-207,-285,idle,day2_me
1771228757311,-3728,-2520,-16936,170,-161,-224,idle,day2_me
1771228757311,-3776,-2440,-16960,1,-96,-227,idle,day2_me
1771228757325,-3688,-2224,-16964,-36,-50,-190,idle,day2_me
1771228757341,-3740,-2052,-17012,-30,94,-209,idle,day2_me
1771228757356,-3768,-2016,-16756,22,181,-118,idle,day2_me
1771228757371,-3740,-2172,-16768,21,189,-87,idle,day2_me
1771228757371,-3576,-2112,-16708,3,140,-56,idle,day2_me
1771228757385,-3728,-2272,-16808,-193,-133,62,idle,day2_me
1771228757401,-3860,-2220,-16752,-222,-69,64,idle,day2_me
1771228757416,-3848,-2324,-16800,-186,-51,106,idle,day2_me
1771228757430,-3884,-2204,-16792,-207,97,32,idle,day2_me
1771228757446,-3740,-2244,-16600,-186,115,135,idle,day2_me
1771228757446,-3748,-2276,-16760,-163,236,129,idle,day2_me
1771228757461,-3652,-2212,-16588,-186,180,148,idle,day2_me
1771228757476,-3584,-2276,-16472,-160,52,186,idle,day2_me
1771228757490,-3712,-2348,-16660,-171,17,179,idle,day2_me
