t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1771228739613,-5468,-1608,-15604,-1,133,-60,idle,day1_me
1771228739620,-5552,-1768,-15668,-166,-338,73,idle,day1_me
1771228739621,-5712,-1896,-15800,-273,-441,89,idle,day1_me
1771228739621,-5880,-1872,-15960,-280,-389,9,idle,day1_me
1771228739622,-5916,-1732,-16056,-131,-323,-72,idle,day1_me
1771228739670,-6056,-1644,-16176,-5,-236,-160,idle,day1_me
1771228739670,-6112,-1592,-16096,15,-200,-172,idle,day1_me
1771228739671,-6116,-1624,-16172,42,-84,-99,idle,day1_me
1771228739672,-6012,-1560,-16052,25,37,-61,idle,day1_me
1771228739672,-5908,-1676,-15964,82,43,-109,idle,day1_me
1771228739731,-5852,-1484,-15932,105,-43,-149,idle,day1_me
1771228739731,-5956,-1348,-15876,216,97,-199,idle,day1_me
1771228739731,-5884,-1216,-15792,342,205,-251,idle,day1_me
1771228739732,-5936,-1148,-15824,440,283,-205,idle,day1_me
1771228739791,-5712,-1072,-15456,549,438,-114,idle,day1_me
1771228739792,-5612,-1032,-15272,602,454,-34,idle,day1_me
1771228739792,-5396,-1008,-15076,693,429,54,idle,day1_me
1771228739792,-5168,-968,-14880,806,296,19,idle,day1_me
1771228739792,-5208,-920,-14956,881,240,59,idle,day1_me
1771228739793,-5488,-756,-15556,1460,2210,-132,idle,day1_me
1771228739851,-5168,-788,-15204,1998,3494,-401,idle,day1_me
1771228739851,-4364,-860,-14480,2162,3338,-459,idle,day1_me
1771228739851,-3724,-1088,-14496,2058,1620,-18,idle,day1_me
1771228739852,-5864,-1032,-16468,2181,3411,-85,idle,day1_me
1771228739911,-5840,-744,-16396,2914,5711,-811,idle,day1_me
1771228739911,-4752,-900,-15524,3635,5495,-813,idle,day1_me
1771228750561,-2776,-3964,-16924,317,504,112,idle,day2_me
1771228750576,-2396,-4180,-16632,294,421,71,idle,day2_me
1771228750576,-2380,-4308,-16656,-104,193,203,idle,day2_me
1771228750591,-2456,-4268,-16568,-285,134,149,idle,day2_me
1771228750606,-2512,-4196,-16588,-580,442,-143,idle,day2_me
1771228750621,-2420,-4048,-16496,-541,497,-336,idle,day2_me
1771228750635,-2396,-3756,-16388,-327,634,-482,idle,day2_me
1771228750653,-2388,-3676,-16452,-136,749,-516,idle,day2_me
1771228750666,-2320,-3900,-16276,-26,713,-643,idle,day2_me
1771228750666,-2248,-3804,-16236,-229,479,-615,idle,day2_me
