t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1771228765771,-4528,-1936,-16304,-66,235,-4,idle,day2_me
1771228765772,-4440,-1876,-16308,-26,140,-43,idle,day2_me
1771228765772,-4396,-1832,-16200,26,18,-23,idle,day2_me
1771228765773,-4380,-1928,-16320,121,-20,-59,idle,day2_me
1771228765773,-4556,-2008,-16520,45,-272,71,idle,day2_me
1771228765831,-4760,-2048,-16632,-55,-290,76,idle,day2_me
1771228765831,-4904,-1888,-16892,-41,-140,120,idle,day2_me
1771228765831,-5056,-1836,-16840,60,169,45,idle,day2_me
1771228765831,-4880,-1828,-16628,153,441,-80,idle,day2_me
1771228765833,-4364,-1740,-16140,167,454,-117,idle,day2_me
1771228765891,-4208,-1792,-15980,130,319,-34,idle,day2_me
1771228765891,-4072,-1836,-15948,23,23,16,idle,day2_me
1771228765891,-4148,-1872,-16020,-95,-189,133,idle,day2_me
1771228765891,-4412,-2016,-16420,-174,-466,136,idle,day2_me
1771228765892,-4576,-1960,-16380,-183,-398,83,idle,day2_me
1771228765951,-4772,-1916,-16576,-151,-206,31,idle,day2_me
1771228765951,-4772,-1856,-16496,-10,-145,7,idle,day2_me
1771228765951,-4640,-2064,-16328,-40,-320,13,idle,day2_me
1771228765952,-4628,-1984,-16264,-19,-241,12,idle,day2_me
1771228765952,-4624,-2020,-16312,91,-153,-21,idle,day2_me
1771228771170,-5196,-2220,-16272,-129,-61,-157,idle,day2_me
1771228771186,-5304,-1992,-16348,16,243,-328,idle,day2_me
1771228771201,-5188,-1936,-16164,153,316,-343,idle,day2_me
1771228771216,-5104,-1996,-16228,237,132,-373,idle,day2_me
1771228771234,-5060,-2012,-16288,103,14,-313,idle,day2_me
1771228771246,-5252,-1956,-16412,-9,137,-216,idle,day2_me
1771228771246,-5236,-2008,-16260,-72,217,-240,idle,day2_me
1771228771261,-5160,-1948,-16248,-63,158,-277,idle,day2_me
1771228771276,-5100,-1844,-16332,31,112,-328,idle,day2_me
1771228771290,-5156,-1816,-16160,129,102,-347,idle,day2_me
1771228771306,-5184,-1724,-16248,4,47,-225,idle,day2_me
1771228771306,-5156,-1652,-16180,-128,61,-113,idle,day2_me
1771228771320,-5144,-1752,-16220,-113,27,-11,idle,day2_me
1771228771335,-5192,-1756,-16196,-67,28,5,idle,day2_me
1771228771350,-5180,-1904,-16264,-109,69,8,idle,day2_me
1771228771366,-5184,-1976,-16300,-6,192,1,idle,day2_me
1771228771381,-5120,-1968,-16236,33,149,-51,idle,day2_me
1771228771381,-5092,-2096,-16216,65,-22,-73,idle,day2_me
1771228771396,-5140,-2132,-16252,-79,-151,-19,idle,day2_me
1771228771411,-5268,-1980,-16424,-165,-27,-79,idle,day2_me
1771228771426,-5284,-1944,-16312,-136,76,-78,idle,day2_me
1771228771426,-5224,-2024,-16316,-106,120,-104,idle,day2_me
1771228771440,-5144,-1884,-16212,-115,-12,-109,idle,day2_me
1771228771455,-5164,-1764,-16204,-81,-49,-47,idle,day2_me
1771228771471,-5112,-1716,-16196,-113,-77,4,idle,day2_me
1771228771486,-5180,-1788,-16256,-115,-106,-5,idle,day2_me
1771228771501,-5264,-1832,-16348,-117,-78,39,idle,day2_me
1771228771501,-5304,-1804,-16312,-98,-99,108,idle,day2_me
1771228771516,-5400,-1988,-16408,-145,-29,176,idle,day2_me
1771228771531,-5392,-1924,-16560,-115,124,160,idle,day2_me
1771228771545,-5408,-1960,-16332,-19,265,54,idle,day2_me
1771228771561,-5304,-2000,-16280,17,244,1,idle,day2_me
1771228771576,-5184,-2024,-16124,-68,247,-4,idle,day2_me
1771228771576,-5112,-2076,-16092,-76,155,-31,idle,day2_me
1771228771591,-5100,-2028,-16144,-101,56,-66,idle,day2_me
1771228771606,-5128,-1892,-16108,-137,40,-60,idle,day2_me
1771228771620,-5008,-1836,-15964,-19,-32,-90,idle,day2_me
1771228771635,-5104,-1852,-16076,-129,-194,14,idle,day2_me
1771228771635,-5136,-1824,-16200,-170,-306,46,idle,day2_me
1771228771650,-5224,-1764,-16164,-148,-353,59,idle,day2_me
1771228771665,-5352,-1784,-16396,-95,-139,-12,idle,day2_me
1771228771680,-5160,-1772,-16268,139,99,-52,idle,day2_me
1771228771695,-5104,-1832,-16272,68,66,-37,idle,day2_me
1771228771695,-5092,-1916,-16316,-55,-124,100,idle,day2_me
1771228771710,-5136,-1916,-16268,-150,-194,121,idle,day2_me
1771228771725,-5192,-1824,-16388,-268,-154,172,idle,day2_me
1771228771740,-5348,-1844,-16524,-99,-43,124,idle,day2_me
1771228771755,-5260,-2008,-16380,-32,57,83,idle,day2_me
1771228771755,-5300,-2032,-16420,-64,100,75,idle,day2_me
1771228771770,-5284,-1952,-16320,-122,153,107,idle,day2_me
1771228771785,-5192,-1972,-16284,-120,62,110,idle,day2_me
1771228771800,-5236,-1964,-16316,-84,82,28,idle,day2_me
1771228771816,-5172,-1908,-16372,8,126,23,idle,day2_me
1771228771831,-5256,-2076,-16372,-8,83,-57,idle,day2_me
1771228771831,-5212,-1924,-16380,-76,126,-82,idle,day2_me
1771228771846,-5280,-1728,-16384,-215,234,-22,idle,day2_me
1771228771861,-5192,-1696,-16264,-195,370,58,idle,day2_me
1771228771875,-5044,-1640,-16248,-128,397,80,idle,day2_me
