t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1771228682056,-3192,-584,-17144,7,20,-75,idle,day1_me
1771228682070,-3164,-620,-17148,167,114,-324,idle,day1_me
1771228682071,-3088,-504,-16960,314,167,-425,idle,day1_me
1771228682086,-3104,-496,-16880,361,31,-374,idle,day1_me
1771228682088,-3160,-564,-17088,-12,-44,-259,idle,day1_me
1771228682100,-3208,-380,-17020,-235,-45,-193,idle,day1_me
1771228682116,-3116,-300,-17020,-258,38,-89,idle,day1_me
1771228682131,-3084,-364,-16956,-237,-84,-49,idle,day1_me
1771228682146,-3072,-236,-16872,-222,-71,-154,idle,day1_me
1771228682161,-3036,-232,-16816,129,-82,-237,idle,day1_me
1771228682161,-3180,-344,-16836,179,-22,-329,idle,day1_me
1771228682176,-3208,-252,-16884,250,65,-379,idle,day1_me
1771228682191,-3180,-292,-16764,282,83,-325,idle,day1_me
1771228682206,-2964,-340,-16624,179,180,-174,idle,day1_me
1771228682206,-2832,-396,-16436,107,86,-91,idle,day1_me
1771228682220,-2876,-352,-16572,-174,-85,-70,idle,day1_me
1771228682266,-2904,-204,-16668,-320,-269,43,idle,day1_me
1771228682266,-3116,-240,-16924,-142,-304,199,idle,day1_me
1771228682266,-3152,-308,-16888,-9,-195,124,idle,day1_me
1771228682280,-3336,-352,-16856,12,15,8,idle,day1_me
1771228682281,-3084,-264,-16780,164,212,-48,idle,day1_me
1771228682295,-3052,-332,-16676,459,271,0,idle,day1_me
1771228682310,-2968,-548,-16736,299,104,41,idle,day1_me
1771228682326,-2924,-544,-16580,256,154,20,idle,day1_me
1771228682341,-2804,-428,-16604,290,82,6,idle,day1_me
1771228682341,-2888,-496,-16728,304,-67,26,idle,day1_me
1771228682356,-2828,-576,-16716,362,-223,28,idle,day1_me
1771228682371,-3272,-764,-17100,168,-155,49,idle,day1_me
1771228682386,-3288,-688,-17044,204,148,-42,idle,day1_me
1771228682401,-3248,-732,-16940,233,294,-14,idle,day1_me
1771228682415,-3160,-800,-16876,107,194,-5,idle,day1_me
1771228682415,-3016,-752,-16844,6,21,-28,idle,day1_me
1771228682431,-3052,-640,-16804,63,-243,-7,idle,day1_me
1771228682446,-3140,-752,-16808,141,-288,-31,idle,day1_me
1771228682461,-3220,-864,-17060,111,-334,-78,idle,day1_me
