t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1771228703495,-4944,-1392,-16576,-171,299,39,idle,day1_me
1771228703550,-4708,-1316,-16396,-27,334,-81,idle,day1_me
1771228703611,-4620,-1260,-16212,-10,54,-24,idle,day1_me
1771228703611,-4748,-1244,-16280,-20,-182,24,idle,day1_me
1771228703611,-4832,-1320,-16400,109,-283,25,idle,day1_me
1771228703611,-4900,-1340,-16332,-83,-178,175,idle,day1_me
1771228703612,-4888,-1372,-16300,-126,-143,120,idle,day1_me
1771228703613,-4764,-1380,-16176,-138,-60,77,idle,day1_me
1771228703613,-4692,-1416,-16156,-49,-110,90,idle,day1_me
1771228703614,-4760,-1360,-16136,-39,-519,46,idle,day1_me
1771228703615,-4808,-1320,-16412,-52,-710,55,idle,day1_me
1771228703671,-5028,-1308,-16632,-81,-571,96,idle,day1_me
1771228703671,-5176,-1252,-16816,-198,-359,106,idle,day1_me
1771228703671,-5100,-1076,-16700,-206,207,72,idle,day1_me
1771228703672,-4856,-924,-16636,-18,401,103,idle,day1_me
1771228703672,-4752,-1076,-16460,57,403,167,idle,day1_me
1771228703731,-4512,-1236,-16316,-66,290,270,idle,day1_me
1771228703731,-4452,-1372,-16268,-112,102,214,idle,day1_me
1771228703732,-4448,-1276,-16228,-202,-192,305,idle,day1_me
1771228703732,-4412,-1332,-16356,-81,-347,348,idle,day1_me
1771228703733,-4444,-1468,-16452,-3,-380,361,idle,day1_me
1771228709055,-5324,-1128,-16104,4,198,0,idle,day1_me
1771228709070,-5244,-928,-15972,76,143,40,idle,day1_me
1771228709070,-5172,-1080,-15956,82,85,67,idle,day1_me
1771228709085,-5152,-1064,-16024,-32,-14,146,idle,day1_me
1771228709100,-5292,-940,-16216,-123,-88,148,idle,day1_me
1771228709115,-5260,-1020,-16064,130,-20,137,idle,day1_me
1771228709130,-5320,-1180,-16144,143,-145,119,idle,day1_me
1771228709131,-5344,-1292,-16316,69,-175,78,idle,day1_me
1771228709145,-5404,-1324,-16300,33,-118,85,idle,day1_me
1771228709160,-5580,-1236,-16440,-116,-44,88,idle,day1_me
1771228709175,-5580,-1280,-16352,-58,46,68,idle,day1_me
1771228709190,-5512,-1196,-16484,19,104,-19,idle,day1_me
1771228709190,-5412,-1260,-16344,112,178,-91,idle,day1_me
1771228709205,-5372,-1140,-16368,111,256,-105,idle,day1_me
1771228709220,-5292,-1120,-16120,36,68,-88,idle,day1_me
1771228709235,-5348,-1128,-16236,-28,-8,1,idle,day1_me
1771228709250,-5356,-1080,-16196,-70,-42,-4,idle,day1_me
1771228709250,-5524,-992,-16344,-86,71,-49,idle,day1_me
1771228709265,-5496,-1084,-16400,49,216,-21,idle,day1_me
1771228709281,-5348,-1228,-16216,90,221,-89,idle,day1_me
1771228709295,-5356,-1168,-16184,-41,170,-81,idle,day1_me
1771228709310,-5352,-1184,-16068,-53,103,-26,idle,day1_me
1771228709310,-5344,-1208,-16180,-65,75,-75,idle,day1_me
1771228709325,-5380,-1072,-16244,-148,8,-71,idle,day1_me
1771228709340,-5364,-856,-16132,25,187,-65,idle,day1_me
1771228709355,-5228,-900,-16128,59,98,-9,idle,day1_me
1771228709370,-5252,-1048,-16040,-18,5,80,idle,day1_me
1771228709371,-5268,-1012,-16272,-145,-109,95,idle,day1_me
1771228709386,-5372,-1108,-16224,-248,-114,85,idle,day1_me
1771228709400,-5472,-908,-16236,27,-40,29,idle,day1_me
1771228709416,-5464,-932,-16220,189,85,-63,idle,day1_me
1771228709430,-5476,-1128,-16228,233,134,-87,idle,day1_me
1771228709431,-5248,-1168,-16124,199,129,-46,idle,day1_me
1771228709446,-5236,-1068,-16116,154,218,-71,idle,day1_me
1771228709460,-5476,-1064,-16252,320,914,-212,idle,day1_me
1771228709475,-5208,-1140,-16084,383,707,-213,idle,day1_me
1771228709490,-5108,-1240,-16040,225,257,-84,idle,day1_me
1771228709490,-5272,-1160,-16072,29,-72,95,idle,day1_me
1771228709505,-5300,-1268,-16236,-118,-96,89,idle,day1_me
1771228709520,-5296,-1088,-16152,-232,-273,13,idle,day1_me
1771228709535,-5320,-1096,-16284,-55,-391,-6,idle,day1_me
1771228709550,-5424,-1120,-16324,57,-453,-67,idle,day1_me
1771228709551,-5552,-1152,-16404,93,-350,-67,idle,day1_me
1771228709565,-5460,-1172,-16212,-101,-171,-4,idle,day1_me
1771228709580,-5432,-1052,-16184,-183,-175,54,idle,day1_me
1771228709595,-5312,-1012,-16132,-156,-182,11,idle,day1_me
1771228709610,-5232,-1008,-16108,-158,-277,45,idle,day1_me
1771228709625,-5460,-1044,-16388,-35,-398,31,idle,day1_me
1771228709626,-5724,-972,-16280,-27,-221,-9,idle,day1_me
1771228709640,-5684,-880,-16228,120,56,21,idle,day1_me
1771228709655,-5520,-1020,-16132,262,157,56,idle,day1_me
1771228709670,-5328,-1136,-16088,152,16,80,idle,day1_me
1771228709685,-5400,-972,-16092,-93,-207,33,idle,day1_me
1771228709685,-5536,-936,-16276,76,-26,-5,idle,day1_me
1771228709700,-5508,-972,-16184,255,167,3,idle,day1_me
1771228709715,-5496,-1120,-16332,214,148,-21,idle,day1_me
1771228709730,-5624,-1168,-16300,77,203,30,idle,day1_me
1771228709745,-5788,-1004,-16472,261,1336,-140,idle,day1_me
1771228709745,-5616,-1068,-16288,398,1667,-183,idle,day1_me
1771228709761,-5036,-1124,-15832,407,1140,-133,idle,day1_me
1771228709775,-4880,-1144,-15848,101,319,-97,idle,day1_me
1771228709790,-5316,-988,-16048,187,-27,46,idle,day1_me
1771228709805,-5276,-1036,-16160,110,-286,126,idle,day1_me
1771228709820,-5360,-1168,-16264,7,-390,231,idle,day1_me
1771228709821,-5456,-1144,-16260,31,-401,226,idle,day1_me
1771228709835,-5548,-1304,-16192,124,-316,190,idle,day1_me
1771228709850,-5460,-1372,-16156,-82,-420,95,idle,day1_me
1771228709865,-5508,-1332,-16136,-86,-451,84,idle,day1_me
1771228709880,-5420,-1224,-16248,13,-381,66,idle,day1_me
1771228709880,-5508,-1256,-16364,5,-114,35,idle,day1_me
1771228709895,-5580,-1248,-16344,29,327,-43,idle,day1_me
1771228709910,-5140,-1192,-16040,20,125,7,idle,day1_me
1771228709925,-5312,-1256,-16108,-12,-110,59,idle,day1_me
1771228709940,-5404,-1300,-16252,-46,3,-46,idle,day1_me
1771228709941,-5400,-1232,-16120,12,-38,-86,idle,day1_me
1771228709955,-5392,-1052,-16116,8,-95,-15,idle,day1_me
1771228709970,-5564,-1168,-16356,-50,-207,-20,idle,day1_me
1771228709985,-5536,-1152,-16228,-131,-212,66,idle,day1_me
1771228710002,-5556,-1176,-16308,-182,-251,108,idle,day1_me
1771228710002,-5744,-1224,-16496,-94,41,28,idle,day1_me
1771228710016,-5476,-1148,-16120,139,382,-65,idle,day1_me
1771228710030,-5300,-1232,-16148,58,173,-20,idle,day1_me
1771228710045,-5452,-1128,-16172,-80,43,-49,idle,day1_me
1771228710060,-5472,-1024,-16264,-46,40,23,idle,day1_me
1771228710061,-5312,-1072,-16244,-53,-9,71,idle,day1_me
1771228710076,-5376,-1144,-16164,-97,-137,118,idle,day1_me
1771228710090,-5444,-1176,-16172,-116,-185,124,idle,day1_me
1771228710105,-5536,-1128,-16320,-77,-76,45,idle,day1_me
1771228710127,-5548,-1104,-16248,-6,82,63,idle,day1_me
1771228710127,-5360,-1088,-16160,77,79,102,idle,day1_me
1771228710135,-5384,-1308,-16120,-50,-20,128,idle,day1_me
1771228710150,-5432,-1204,-16204,-88,-61,99,idle,day1_me
1771228710165,-5544,-1244,-16232,-51,4,54,idle,day1_me
1771228710181,-5380,-1268,-16100,19,43,-7,idle,day1_me
1771228710181,-5380,-1276,-16044,62,55,-44,idle,day1_me
1771228710195,-5232,-1208,-16056,-27,-114,-22,idle,day1_me
1771228710210,-5336,-1180,-16092,-131,-195,16,idle,day1_me
1771228710225,-5320,-1076,-16240,-144,-216,55,idle,day1_me
1771228710240,-5400,-1108,-16336,-64,-171,-4,idle,day1_me
1771228710255,-5464,-1128,-16276,10,-161,-10,idle,day1_me
1771228710256,-5460,-1108,-16204,-12,-147,-25,idle,day1_me
1771228710270,-5468,-1132,-16156,42,-80,-33,idle,day1_me
1771228710285,-5368,-1176,-16188,44,20,-38,idle,day1_me
1771228710330,-5428,-1180,-16248,-109,-134,-116,idle,day1_me
1771228710331,-5524,-1144,-16400,-48,40,-128,idle,day1_me
1771228710332,-5640,-1132,-16324,96,227,-145,idle,day1_me
