t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778655104321,-16588,-1188,1164,-459,2444,-426,swipe_down,day1_me
1778655104335,-16284,-1252,1308,-76,2047,372,swipe_down,day1_me
1778655104351,-16024,-1204,1316,-51,1631,771,swipe_down,day1_me
1778655104366,-15928,-1456,1376,132,1149,1035,swipe_down,day1_me
1778655104366,-16120,-1696,1012,212,858,1043,swipe_down,day1_me
1778655104411,-16580,-2344,652,-186,1092,187,swipe_down,day1_me
1778655104411,-16684,-2124,560,-331,1696,-386,swipe_down,day1_me
1778655104412,-16880,-2096,396,-406,2144,-687,swipe_down,day1_me
1778655104471,-17008,-1880,212,-646,2714,-1060,swipe_down,day1_me
1778655104531,-16932,-1332,456,-1573,3561,-863,swipe_down,day1_me
1778655104531,-16760,-828,368,-1523,3646,-380,swipe_down,day1_me
1778655104591,-16656,-784,372,-1013,3489,-30,swipe_down,day1_me
1778655104591,-16512,-972,256,-809,3387,340,swipe_down,day1_me
1778655104592,-16648,-1496,-452,-238,3783,256,swipe_down,day1_me
1778655104592,-16628,-1476,-384,-132,4515,128,swipe_down,day1_me
1778655104593,-16476,-1488,-620,-246,5094,119,swipe_down,day1_me
1778655104593,-16440,-1240,-572,33,5841,127,swipe_down,day1_me
1778655104594,-16448,-1256,-580,503,7351,386,swipe_down,day1_me
1778655104595,-16368,-1472,-516,-9,7133,454,swipe_down,day1_me
1778655109421,-3400,2068,-17236,-464,-444,43,swipe_down,day1_me
1778655109436,-3604,2176,-17252,-199,-301,-55,swipe_down,day1_me
1778655109450,-3676,2288,-17576,0,132,-30,swipe_down,day1_me
1778655109466,-3452,2168,-17236,509,695,-16,swipe_down,day1_me
1778655109480,-3392,2048,-17020,508,744,-34,swipe_down,day1_me
1778655109480,-3232,2032,-17008,431,786,-27,swipe_down,day1_me
1778655109495,-3172,1860,-16768,315,642,-42,swipe_down,day1_me
1778655109511,-3200,1676,-16880,97,165,-100,swipe_down,day1_me
1778655109525,-3252,1812,-17000,-157,-157,-87,swipe_down,day1_me
1778655109541,-3268,1896,-16996,-249,-297,-70,swipe_down,day1_me
1778655109556,-3380,1928,-17180,-261,-292,48,swipe_down,day1_me
1778655109571,-3500,1888,-17160,-130,113,-19,swipe_down,day1_me
1778655109571,-3436,1872,-16932,-269,33,-66,swipe_down,day1_me
1778655109585,-3272,1952,-17072,-379,-153,-43,swipe_down,day1_me
1778655109601,-3340,2160,-17084,-351,-75,-129,swipe_down,day1_me
1778655109617,-3236,2184,-16972,-154,-259,-135,swipe_down,day1_me
1778655109631,-3236,2216,-16864,-280,-287,-29,swipe_down,day1_me
1778655109646,-3204,2216,-16844,-345,-281,15,swipe_down,day1_me
1778655109646,-3396,2400,-16944,-314,-1,133,swipe_down,day1_me
1778655109660,-3452,2336,-17344,135,624,484,swipe_down,day1_me
1778655109676,-3468,2256,-17132,394,900,320,swipe_down,day1_me
1778655109691,-3180,2056,-16972,353,558,295,swipe_down,day1_me
1778655109706,-3144,2116,-16888,275,83,258,swipe_down,day1_me
1778655109721,-3128,1760,-16556,115,-313,42,swipe_down,day1_me
1778655109721,-3108,1812,-16676,-255,-721,181,swipe_down,day1_me
1778655109735,-3244,1940,-16768,-487,-1156,319,swipe_down,day1_me
1778655109751,-3292,1984,-17004,-450,-1436,233,swipe_down,day1_me
1778655109766,-3264,2152,-16988,-349,-1591,152,swipe_down,day1_me
1778655109781,-3128,2664,-16484,-448,-1857,260,swipe_down,day1_me
1778655109796,-3080,2932,-15636,-297,-2310,572,swipe_down,day1_me
1778655109796,-2500,3100,-13580,578,-3101,584,swipe_down,day1_me
1778655109811,1612,5352,-7936,3343,-15457,1380,swipe_down,day1_me
1778655109826,960,5108,-4480,8176,-26055,1974,swipe_down,day1_me
1778655109841,-336,2620,-3556,11774,-32768,1851,swipe_down,day1_me
1778655109871,-2480,-24,-3124,11347,-32768,2384,swipe_down,day1_me
1778655109871,-7876,-1580,-1284,7909,-32768,2239,swipe_down,day1_me
1778655109872,-12144,-1304,2440,8464,-32768,248,swipe_down,day1_me
1778655109885,-12552,-2184,4976,7427,-32768,-1870,swipe_down,day1_me
1778655109914,-15360,-720,6008,6219,-32768,-1267,swipe_down,day1_me
1778655109921,-22248,-2244,2660,6546,-32768,-978,swipe_down,day1_me
1778655109930,-25648,-3992,-88,1751,-32768,161,swipe_down,day1_me
1778655109946,-28460,-3692,-4652,-2339,-32768,-1081,swipe_down,day1_me
1778655109946,-30632,-3680,-9296,-4778,-32768,-2299,swipe_down,day1_me
1778655109960,-32768,-2072,-15456,-4091,-32768,-6513,swipe_down,day1_me
1778655109976,-32768,-1340,-14496,-3863,-32768,-8163,swipe_down,day1_me
1778655109990,-31824,-232,-11412,-4556,-25394,-9489,swipe_down,day1_me
1778655110005,-23072,3020,-708,-5160,-6864,-8230,swipe_down,day1_me
1778655110021,-17988,4536,3220,-4654,-5759,-6463,swipe_down,day1_me
1778655110036,-14864,4348,4628,-2912,-8395,-3852,swipe_down,day1_me
1778655110036,-15324,2812,3904,-657,-10298,-2219,swipe_down,day1_me
1778655110051,-17964,-1256,-184,-1071,-8526,-813,swipe_down,day1_me
1778655110065,-18968,-1240,-1556,-845,-5475,-1347,swipe_down,day1_me
1778655110080,-19400,-1608,-1448,225,-1232,-2667,swipe_down,day1_me
1778655110095,-18524,-1988,76,-420,2132,-3115,swipe_down,day1_me
1778655110110,-16840,760,3020,-2512,4252,-2179,swipe_down,day1_me
1778655110110,-16200,1448,3920,-1169,3708,-1210,swipe_down,day1_me
1778655110125,-16176,1028,4192,17,2381,-81,swipe_down,day1_me
1778655110141,-16524,248,3932,734,807,658,swipe_down,day1_me
1778655110156,-17824,-1492,2400,1842,-455,1356,swipe_down,day1_me
1778655110171,-18260,-2520,1844,1322,680,1325,swipe_down,day1_me
1778655110186,-18140,-2664,1492,407,2132,1204,swipe_down,day1_me
1778655110186,-17980,-2544,1300,20,3760,777,swipe_down,day1_me
1778655110201,-16736,-1884,2544,-836,6018,42,swipe_down,day1_me
1778655110215,-15784,-1392,3164,-1226,5522,-205,swipe_down,day1_me
1778655110230,-15200,-952,3704,-992,4805,-535,swipe_down,day1_me
1778655110246,-14740,-556,3780,-701,3234,-558,swipe_down,day1_me
1778655110261,-15168,-404,2956,-488,-139,-129,swipe_down,day1_me
1778655110261,-15492,-432,2424,136,-1268,6,swipe_down,day1_me
1778655110276,-15996,-768,1684,273,-904,175,swipe_down,day1_me
1778655110290,-16292,-1004,1108,-49,-231,460,swipe_down,day1_me
1778655110305,-16696,-792,1072,190,1744,580,swipe_down,day1_me
1778655110320,-16292,-1012,1476,95,2412,622,swipe_down,day1_me
1778655110320,-15960,-972,2292,-228,2628,437,swipe_down,day1_me
1778655110335,-15488,-820,2916,-350,2315,548,swipe_down,day1_me
1778655110350,-15576,-1056,3208,-518,52,738,swipe_down,day1_me
1778655110365,-15844,-988,3040,-263,-865,701,swipe_down,day1_me
1778655110380,-16380,-1556,2648,-155,-1044,498,swipe_down,day1_me
1778655110395,-16592,-1656,2320,-585,-821,278,swipe_down,day1_me
1778655110410,-16988,-1172,1440,-832,435,-214,swipe_down,day1_me
1778655110410,-16848,-776,1632,-734,1296,-421,swipe_down,day1_me
1778655110425,-16520,-568,1728,-583,1473,-310,swipe_down,day1_me
1778655110440,-16428,-424,2136,-387,1496,-24,swipe_down,day1_me
1778655110455,-16428,-816,2172,-8,497,341,swipe_down,day1_me
