t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778655084685,-16380,-252,-1088,616,3900,746,swipe_down,day1_me
1778655084731,-16388,-292,-1144,674,4128,915,swipe_down,day1_me
1778655084732,-16456,-536,-940,678,4236,945,swipe_down,day1_me
1778655084733,-16240,-312,-988,537,3922,1136,swipe_down,day1_me
1778655084734,-16112,24,-872,1217,4269,1026,swipe_down,day1_me
1778655084790,-15824,16,-1016,1986,4375,1027,swipe_down,day1_me
1778655084791,-15996,-80,-1400,2471,4493,1179,swipe_down,day1_me
1778655084792,-16284,-568,-2308,3370,5482,879,swipe_down,day1_me
1778655084792,-16568,-860,-3084,3282,6283,707,swipe_down,day1_me
1778655084793,-16920,-988,-3472,3046,7293,233,swipe_down,day1_me
1778655084850,-17068,-864,-3704,2703,8598,41,swipe_down,day1_me
1778655084852,-17432,-600,-4044,1424,11201,66,swipe_down,day1_me
1778655084852,-17456,-388,-4208,1013,12387,-169,swipe_down,day1_me
1778655084853,-17256,-292,-4348,896,12896,-653,swipe_down,day1_me
1778655089756,-2376,2424,-17388,-94,-318,-166,swipe_down,day1_me
1778655089770,-2604,2536,-17280,96,47,-27,swipe_down,day1_me
1778655089785,-2452,2288,-17280,336,10,-61,swipe_down,day1_me
1778655089800,-2536,2024,-17048,114,-101,67,swipe_down,day1_me
1778655089816,-2568,2000,-17136,-10,-123,37,swipe_down,day1_me
1778655089817,-2640,2204,-17244,-15,-58,98,swipe_down,day1_me
1778655089830,-2496,2192,-17204,348,90,-15,swipe_down,day1_me
1778655089845,-2472,2068,-17180,421,122,-50,swipe_down,day1_me
1778655089860,-2360,1956,-17128,262,58,-128,swipe_down,day1_me
1778655089875,-2348,2084,-17084,-167,-103,-24,swipe_down,day1_me
1778655089890,-2708,2360,-17352,-200,-49,38,swipe_down,day1_me
1778655089906,-2696,2328,-17376,31,179,-126,swipe_down,day1_me
1778655089907,-2448,2340,-17352,186,188,-179,swipe_down,day1_me
1778655089920,-2492,2224,-17240,233,50,-148,swipe_down,day1_me
1778655089935,-2460,2156,-17136,315,153,-235,swipe_down,day1_me
1778655089950,-2340,2104,-16888,194,69,-142,swipe_down,day1_me
1778655089965,-2284,2132,-16968,-28,-110,34,swipe_down,day1_me
1778655089966,-2448,2340,-17056,-77,-181,116,swipe_down,day1_me
1778655089980,-2448,2352,-17168,-155,-387,131,swipe_down,day1_me
1778655089995,-2628,2472,-17224,146,-95,-40,swipe_down,day1_me
1778655090010,-2428,2460,-17144,645,-77,-113,swipe_down,day1_me
1778655090025,-2460,2224,-17020,641,-174,-94,swipe_down,day1_me
1778655090040,-2396,2304,-16988,257,-375,-142,swipe_down,day1_me
1778655090041,-2400,2312,-17148,120,-576,-40,swipe_down,day1_me
1778655090055,-2532,2292,-17272,26,-772,2,swipe_down,day1_me
1778655090073,-2628,2352,-17248,62,-749,0,swipe_down,day1_me
1778655090085,-2696,2432,-17200,525,-564,69,swipe_down,day1_me
1778655090100,-2636,2060,-17088,376,-835,39,swipe_down,day1_me
1778655090115,-2616,2056,-17104,260,-1097,97,swipe_down,day1_me
1778655090115,-2968,2080,-17252,239,-1110,-252,swipe_down,day1_me
1778655090130,-2844,2340,-16912,1470,-1321,-319,swipe_down,day1_me
1778655090145,-2472,1968,-16472,2326,-2244,-482,swipe_down,day1_me
1778655090160,-1492,2276,-14412,2255,-5057,-387,swipe_down,day1_me
1778655090175,-100,2396,-12196,1894,-10724,646,swipe_down,day1_me
1778655090190,1284,2468,-4476,7110,-28371,-44,swipe_down,day1_me
1778655090190,1492,2020,180,9899,-32768,-374,swipe_down,day1_me
1778655090205,-500,-712,-64,9453,-32768,-271,swipe_down,day1_me
1778655090220,-5164,-1388,-512,9431,-32768,-2547,swipe_down,day1_me
1778655090235,-11672,-1808,-3272,7149,-32768,-6324,swipe_down,day1_me
1778655090250,-13400,-984,-3128,7908,-32768,-6712,swipe_down,day1_me
1778655090265,-16920,-2040,-3476,7995,-32768,-5404,swipe_down,day1_me
1778655090266,-20080,-2120,-4720,5830,-32768,-4091,swipe_down,day1_me
1778655090280,-22156,-2200,-5216,2955,-32768,-2936,swipe_down,day1_me
1778655090295,-23396,-1764,-5120,164,-32768,-2038,swipe_down,day1_me
1778655090310,-23348,-732,-5756,-2299,-32768,-777,swipe_down,day1_me
1778655090325,-24408,1312,-7968,423,-32768,-526,swipe_down,day1_me
1778655090340,-24632,764,-8344,1901,-32768,-85,swipe_down,day1_me
1778655090355,-24528,28,-8048,2436,-32768,-26,swipe_down,day1_me
1778655090356,-24300,-1060,-7516,1141,-30952,-1096,swipe_down,day1_me
1778655090370,-23940,-1448,-6216,-2436,-21707,-4092,swipe_down,day1_me
1778655090385,-23664,212,-5076,-3299,-15683,-4660,swipe_down,day1_me
1778655090400,-22280,916,-3816,-2555,-10539,-4632,swipe_down,day1_me
1778655090417,-20948,1020,-2396,-1769,-6041,-4639,swipe_down,day1_me
1778655090430,-19832,88,-1396,-1597,-378,-2971,swipe_down,day1_me
1778655090430,-19496,228,-1008,-1870,2148,-2615,swipe_down,day1_me
1778655090445,-19020,532,-816,-1108,4181,-2029,swipe_down,day1_me
1778655090461,-18580,912,-184,230,5116,-1587,swipe_down,day1_me
1778655090475,-16968,144,1368,1052,2682,-282,swipe_down,day1_me
1778655090490,-16964,-344,1616,1040,781,255,swipe_down,day1_me
1778655090505,-17136,-1144,1268,1189,305,557,swipe_down,day1_me
1778655090505,-17376,-1728,904,966,380,389,swipe_down,day1_me
1778655090520,-17800,-2276,768,312,1165,-111,swipe_down,day1_me
1778655090535,-17828,-2412,848,87,1656,-605,swipe_down,day1_me
1778655090551,-17568,-1884,644,-721,1755,-702,swipe_down,day1_me
1778655090565,-17396,-1356,396,-768,1820,-777,swipe_down,day1_me
1778655090580,-16580,-732,916,-861,1986,-331,swipe_down,day1_me
1778655090581,-16096,-224,1132,-420,1225,242,swipe_down,day1_me
1778655090596,-15620,-348,1304,-65,581,514,swipe_down,day1_me
1778655090610,-15604,-884,1124,-427,-255,1090,swipe_down,day1_me
1778655090626,-16392,-1252,112,-720,-225,781,swipe_down,day1_me
1778655090640,-16752,-1332,-628,-785,-54,437,swipe_down,day1_me
1778655090658,-17000,-1368,-736,-754,975,-182,swipe_down,day1_me
1778655090659,-16880,-1272,-776,-806,2213,-711,swipe_down,day1_me
1778655090674,-16156,-1232,656,-1834,2872,-1180,swipe_down,day1_me
1778655090685,-15524,-440,1300,-1979,1724,-863,swipe_down,day1_me
1778655090700,-15316,92,1800,-1323,-118,-444,swipe_down,day1_me
1778655090715,-15280,156,1756,-810,-1466,-98,swipe_down,day1_me
1778655090730,-15592,-544,956,-464,-2387,991,swipe_down,day1_me
1778655090730,-16164,-804,276,-401,-2166,1146,swipe_down,day1_me
1778655090755,-16828,-828,-488,471,-976,1033,swipe_down,day1_me
1778655090761,-17108,-1300,-884,1065,333,530,swipe_down,day1_me
1778655090775,-17172,-1648,-232,-176,2135,-265,swipe_down,day1_me
1778655090790,-16868,-1072,448,-880,2056,-410,swipe_down,day1_me
1778655090805,-16480,-868,992,-1200,1611,-412,swipe_down,day1_me
1778655090806,-16200,-628,1136,-1212,1066,-292,swipe_down,day1_me
