t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778655047834,13636,312,-8684,2196,-4468,582,swipe_up,day2_me
1778655047842,13424,348,-8932,2960,-4613,820,swipe_up,day2_me
1778655047842,13884,336,-8684,3727,-5390,1048,swipe_up,day2_me
1778655047891,13844,112,-8664,4458,-6492,1082,swipe_up,day2_me
1778655047951,12432,-1016,-10556,2391,-7380,1355,swipe_up,day2_me
1778655047951,10608,-1232,-12552,1747,-5602,1204,swipe_up,day2_me
1778655047951,10564,-1436,-13552,1356,-2652,508,swipe_up,day2_me
1778655047952,11856,-1968,-13032,780,-1570,-290,swipe_up,day2_me
1778655047952,13576,-1412,-10960,-55,-2554,-1943,swipe_up,day2_me
1778655047953,13608,-748,-10712,44,-3464,-2009,swipe_up,day2_me
1778655047953,14384,-160,-10228,328,-5520,-1748,swipe_up,day2_me
1778655047954,14628,408,-9072,1061,-8649,-1214,swipe_up,day2_me
1778655047954,10508,712,-11760,1793,-7197,409,swipe_up,day2_me
1778655048010,9140,424,-14144,1103,-1130,1709,swipe_up,day2_me
1778655048011,10816,508,-14036,1189,1569,2207,swipe_up,day2_me
1778655048012,12560,-528,-12176,1623,1406,1733,swipe_up,day2_me
1778655048013,13280,-1280,-10960,309,-1647,-320,swipe_up,day2_me
1778655065485,-372,2872,-17336,152,562,-219,swipe_down,day1_me
1778655065500,-468,2712,-17140,188,221,-216,swipe_down,day1_me
1778655065516,-596,2636,-17304,100,181,-217,swipe_down,day1_me
1778655065531,-500,2580,-17248,-302,-255,-80,swipe_down,day1_me
1778655065531,-552,2580,-17276,-413,-274,-34,swipe_down,day1_me
1778655065546,-500,2560,-17148,-476,-304,-143,swipe_down,day1_me
1778655065560,-384,2544,-17088,-563,-458,-155,swipe_down,day1_me
1778655065576,-604,2968,-17440,-342,-322,-170,swipe_down,day1_me
1778655065591,-968,3116,-17732,-91,561,-166,swipe_down,day1_me
1778655065606,-448,2980,-17632,28,766,-10,swipe_down,day1_me
1778655065620,-368,2920,-17144,38,383,-9,swipe_down,day1_me
1778655065621,-624,2940,-17532,-237,-142,236,swipe_down,day1_me
1778655065636,-740,2936,-17624,-40,60,149,swipe_down,day1_me
1778655065651,-576,2720,-17472,243,70,-16,swipe_down,day1_me
1778655065666,-600,2616,-17460,265,23,-14,swipe_down,day1_me
1778655065666,-904,2712,-17816,164,611,-43,swipe_down,day1_me
1778655065681,-496,2608,-17072,174,978,-115,swipe_down,day1_me
1778655065696,-140,2440,-17104,-271,395,4,swipe_down,day1_me
1778655065711,-352,2520,-16996,-619,100,-25,swipe_down,day1_me
1778655065726,-416,2608,-16928,-565,-52,-143,swipe_down,day1_me
1778655065741,-440,2668,-17344,-332,-585,-32,swipe_down,day1_me
1778655065741,-748,2672,-17828,-268,32,-60,swipe_down,day1_me
1778655065756,-804,2824,-17808,-193,670,-136,swipe_down,day1_me
1778655065771,-280,2852,-17244,-33,476,-154,swipe_down,day1_me
1778655065785,-500,2700,-17180,-259,-23,-72,swipe_down,day1_me
1778655065801,-576,2760,-17352,-313,137,-97,swipe_down,day1_me
1778655065816,-664,2736,-17344,-302,535,-126,swipe_down,day1_me
1778655065816,-352,2520,-17088,-231,364,-182,swipe_down,day1_me
1778655065831,-708,2636,-17392,-428,536,-82,swipe_down,day1_me
1778655065846,-292,2724,-17208,-243,516,-266,swipe_down,day1_me
1778655065861,-204,2776,-17076,-262,123,-299,swipe_down,day1_me
1778655065876,-272,2820,-17148,-414,-232,-85,swipe_down,day1_me
1778655065891,-508,2796,-17592,-199,-347,-220,swipe_down,day1_me
1778655065891,-416,2764,-17500,-437,-336,-289,swipe_down,day1_me
1778655065906,-392,3016,-17436,-435,-502,-276,swipe_down,day1_me
1778655065921,-448,3136,-17660,-236,-670,-366,swipe_down,day1_me
1778655065935,-724,2756,-17268,-4,-778,-361,swipe_down,day1_me
1778655065951,-656,2332,-17724,-322,-763,-882,swipe_down,day1_me
1778655065966,-200,2220,-16860,-1297,-1734,-1390,swipe_down,day1_me
1778655065966,1248,2868,-13708,-2223,-4268,-1728,swipe_down,day1_me
1778655065981,1192,2480,-10708,-1676,-14745,246,swipe_down,day1_me
1778655065995,1324,1640,-7532,-1615,-20846,-609,swipe_down,day1_me
