t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1775463512496,-1680,4496,-17016,-44,-369,-190,double_click,day1_me
1775463512497,-1820,4600,-16960,-302,-417,3,double_click,day1_me
1775463512497,-1892,4636,-17124,-275,-543,-70,double_click,day1_me
1775463512498,-2152,4716,-17144,-57,-390,-52,double_click,day1_me
1775463512498,-2216,4784,-16856,902,217,453,double_click,day1_me
1775463512556,-1936,4496,-16776,1617,166,389,double_click,day1_me
1775463512562,-2028,4184,-16796,1670,363,500,double_click,day1_me
1775463512562,-1936,3872,-16912,1425,585,691,double_click,day1_me
1775463512565,-2192,3928,-17196,138,1890,592,double_click,day1_me
1775463512565,-2280,4068,-16676,184,2854,1129,double_click,day1_me
1775463512618,-1468,4044,-16304,861,2561,1033,double_click,day1_me
1775463512619,-800,3896,-16272,1159,1337,471,double_click,day1_me
1775463512619,-964,3540,-16088,257,-568,103,double_click,day1_me
1775463512619,-980,3732,-16184,-59,-1215,-193,double_click,day1_me
1775463512619,-1076,3880,-16336,-158,-1729,-396,double_click,day1_me
1775463512676,-1184,3996,-16236,112,-2077,-414,double_click,day1_me
1775463512676,-948,3824,-16064,831,-3155,-668,double_click,day1_me
1775463512677,-876,3668,-15900,924,-4232,-813,double_click,day1_me
1775463512677,-920,3700,-15880,971,-5436,-1021,double_click,day1_me
1775463517851,-2464,2336,-16576,-390,-49,29,double_click,day1_me
1775463517866,-2892,2632,-16896,-796,-809,-180,double_click,day1_me
1775463517881,-2992,2876,-17032,-596,-716,-164,double_click,day1_me
1775463517896,-3000,2976,-16932,-291,-742,-189,double_click,day1_me
1775463517912,-3064,2984,-17112,-51,-538,-72,double_click,day1_me
1775463517912,-3596,2704,-17404,40,969,411,double_click,day1_me
1775463517926,-3120,2556,-17060,141,1106,502,double_click,day1_me
1775463517941,-2684,2388,-17124,79,663,321,double_click,day1_me
1775463517956,-2904,2416,-17124,-193,409,246,double_click,day1_me
1775463517971,-2944,2412,-17092,98,142,-38,double_click,day1_me
1775463517986,-2804,2332,-17116,153,-147,-197,double_click,day1_me
1775463517987,-2848,2384,-17028,91,-296,-208,double_click,day1_me
1775463518001,-2880,2388,-16972,37,-279,-163,double_click,day1_me
1775463518017,-2792,2480,-17284,-355,-332,-61,double_click,day1_me
1775463518031,-3248,2656,-17628,-836,474,59,double_click,day1_me
1775463518046,-4012,3024,-18184,-1173,2360,556,double_click,day1_me
1775463518062,-4560,3248,-18504,-1027,5238,1314,double_click,day1_me
1775463518062,-2692,3140,-17408,836,6924,2015,double_click,day1_me
1775463518076,-2180,2244,-17764,1055,6803,1013,double_click,day1_me
1775463518092,-2628,1668,-17160,-680,7173,813,double_click,day1_me
1775463518106,-1292,2140,-16368,-1943,6242,1355,double_click,day1_me
1775463518121,-764,3072,-16000,-689,703,-449,double_click,day1_me
1775463518136,-1120,3032,-16524,337,-837,-537,double_click,day1_me
1775463518136,-1712,2556,-16944,453,-1353,-690,double_click,day1_me
1775463518152,-2144,2292,-17144,-246,-1466,-560,double_click,day1_me
1775463518166,-2028,2836,-17360,-1165,-1347,-457,double_click,day1_me
1775463518181,-2872,3108,-17516,-1181,16,-23,double_click,day1_me
1775463518196,-3016,3280,-17280,-551,1328,421,double_click,day1_me
1775463518211,-2064,3156,-17124,351,1496,173,double_click,day1_me
1775463518212,-2160,2528,-16964,115,1349,139,double_click,day1_me
1775463518226,-2108,2496,-17152,31,1477,89,double_click,day1_me
1775463518241,-2112,2444,-17088,-77,1641,24,double_click,day1_me
1775463518256,-2092,2372,-16928,1,1718,-35,double_click,day1_me
1775463518272,-3104,2576,-17716,-339,4178,343,double_click,day1_me
1775463518286,-2552,2600,-17716,33,5884,584,double_click,day1_me
1775463518286,-2836,2740,-18188,-298,8177,969,double_click,day1_me
1775463518301,-2920,2472,-17620,-305,10486,1664,double_click,day1_me
1775463518316,-2536,2520,-17556,-706,15333,2464,double_click,day1_me
1775463518332,-1216,2356,-16628,-276,16402,2550,double_click,day1_me
1775463518347,992,2272,-15836,-406,14571,1673,double_click,day1_me
1775463518361,1788,2296,-15364,-867,11255,993,double_click,day1_me
1775463518362,1764,2780,-15532,-825,6026,-39,double_click,day1_me
1775463518377,1164,2932,-16060,-706,4986,-38,double_click,day1_me
1775463518391,396,3328,-17236,-1309,5302,165,double_click,day1_me
1775463518407,-220,3580,-17156,-952,6824,846,double_click,day1_me
1775463518421,2280,3092,-15948,558,5810,485,double_click,day1_me
1775463518436,3060,2908,-15332,81,4219,181,double_click,day1_me
1775463518436,3244,2856,-15160,-235,2625,-152,double_click,day1_me
1775463518451,3160,3080,-15372,-477,1370,-149,double_click,day1_me
1775463518467,2936,2904,-15412,-342,-1703,-807,double_click,day1_me
1775463518481,2516,2800,-15124,227,-4217,-1424,double_click,day1_me
1775463518496,2988,2820,-13240,1364,-9859,-1566,double_click,day1_me
1775463518511,6716,3448,-9704,6938,-27104,-3327,double_click,day1_me
1775463518512,5104,-2156,-2792,20051,-32768,-23260,double_click,day1_me
