t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1775463539426,-596,1236,-16496,1227,972,784,double_click,day1_me
1775463539438,-512,1684,-16412,-245,-2587,-416,double_click,day1_me
1775463539451,-996,1940,-16416,-391,-3601,-661,double_click,day1_me
1775463539467,-1308,2088,-16384,-224,-4314,-737,double_click,day1_me
1775463539482,-1116,2116,-16208,239,-5293,-982,double_click,day1_me
1775463539482,-312,2092,-15408,1367,-10435,-1913,double_click,day1_me
1775463539496,-160,1908,-15204,1926,-14056,-2663,double_click,day1_me
1775463539511,-1036,1776,-15832,1670,-16846,-3455,double_click,day1_me
1775463539527,-3028,1780,-17056,540,-16586,-3440,double_click,day1_me
1775463539542,-5856,2176,-18168,-1254,-7850,-1358,double_click,day1_me
1775463539556,-6088,2484,-18564,-1401,-3041,-492,double_click,day1_me
1775463539557,-5968,2908,-18268,-1035,969,537,double_click,day1_me
1775463539571,-4984,2864,-17312,74,3215,1036,double_click,day1_me
1775463539586,-2544,2500,-16392,971,1079,690,double_click,day1_me
1775463539601,-2400,2272,-16268,946,-862,376,double_click,day1_me
1775463539616,-2484,2228,-16016,940,-1880,158,double_click,day1_me
1775463539632,-2584,2104,-15960,894,-2158,182,double_click,day1_me
1775463539632,-2052,1976,-15520,362,-2675,368,double_click,day1_me
1775463544056,-6764,2044,-16120,-244,-345,-135,double_click,day1_me
1775463544071,-6940,2396,-16280,-336,401,98,double_click,day1_me
1775463544086,-6816,2508,-16284,123,723,65,double_click,day1_me
1775463544101,-7000,2512,-16532,145,1166,89,double_click,day1_me
1775463544102,-7148,2312,-16572,57,2060,375,double_click,day1_me
1775463544116,-6364,2172,-15904,230,2749,916,double_click,day1_me
1775463544132,-5704,1948,-15736,517,1675,617,double_click,day1_me
1775463544147,-5704,1768,-15808,435,434,160,double_click,day1_me
1775463544162,-5984,1628,-15840,105,-126,-96,double_click,day1_me
1775463544162,-6156,1904,-15884,-108,-161,-224,double_click,day1_me
1775463544176,-6076,2008,-15936,-151,-369,-287,double_click,day1_me
1775463544191,-6288,2120,-16004,-271,-471,-123,double_click,day1_me
1775463544206,-6388,2132,-16048,-388,-254,-120,double_click,day1_me
1775463544221,-6920,2332,-16164,-486,1065,387,double_click,day1_me
1775463544237,-6508,2324,-16016,-64,1463,388,double_click,day1_me
1775463544237,-6100,2288,-16040,237,1262,238,double_click,day1_me
1775463544251,-6004,2228,-15956,346,795,164,double_click,day1_me
1775463544267,-5912,2032,-15732,34,258,38,double_click,day1_me
1775463544281,-5812,2068,-15804,-84,-164,-16,double_click,day1_me
1775463544297,-5872,2176,-15876,-75,-505,-119,double_click,day1_me
1775463544311,-6016,2128,-15948,-74,-612,-180,double_click,day1_me
1775463544312,-6168,2156,-16004,-157,-518,39,double_click,day1_me
1775463544326,-6628,2224,-16436,-427,135,95,double_click,day1_me
1775463544341,-6936,2296,-16488,-376,885,404,double_click,day1_me
1775463544356,-6472,2388,-16280,186,1208,202,double_click,day1_me
1775463544371,-6072,2004,-16220,480,517,6,double_click,day1_me
1775463544386,-6076,1792,-16228,193,558,31,double_click,day1_me
1775463544387,-6572,2032,-16796,-572,1328,196,double_click,day1_me
1775463544401,-6856,2348,-16724,-734,2799,688,double_click,day1_me
1775463544417,-7800,2772,-18000,-508,7659,1528,double_click,day1_me
1775463544431,-8072,2564,-18184,-45,12166,2440,double_click,day1_me
1775463544446,-8472,2404,-19176,-609,17933,3858,double_click,day1_me
1775463544461,-9784,2356,-20404,-2125,26467,5283,double_click,day1_me
1775463544461,-6328,2304,-17036,-1554,32767,7591,double_click,day1_me
1775463544476,-1572,2556,-15380,-515,32767,7065,double_click,day1_me
1775463544491,748,2840,-14272,810,25639,5536,double_click,day1_me
1775463544506,980,2752,-14956,2128,19579,4459,double_click,day1_me
1775463544521,-4852,1720,-18688,3319,24545,7000,double_click,day1_me
1775463544536,-1892,1296,-18316,2232,26203,6733,double_click,day1_me
1775463544537,356,1608,-17072,914,24846,5831,double_click,day1_me
1775463544551,1644,2128,-15844,1278,22020,5387,double_click,day1_me
1775463544566,5052,-1484,-14384,1996,10119,-2257,double_click,day1_me
1775463544581,8656,-3756,-13488,-903,-5789,-14623,double_click,day1_me
1775463544596,9536,-2168,-10596,-6001,-28403,-22998,double_click,day1_me
1775463544611,10384,2288,-4716,-8249,-32768,-23439,double_click,day1_me
1775463544612,-1876,2944,-7924,14835,-32768,-30082,double_click,day1_me
1775463544626,-6144,696,-6216,21001,-32768,-28289,double_click,day1_me
1775463544641,-18144,6440,-30572,10544,-32768,-10891,double_click,day1_me
1775463544656,-6892,-2472,-12044,9906,15727,2148,double_click,day1_me
1775463544671,3196,2576,-13304,-1366,6140,1286,double_click,day1_me
1775463544686,1860,4988,-15664,2995,-8192,-1938,double_click,day1_me
1775463544701,-8140,4040,-15304,6958,-8901,-2006,double_click,day1_me
1775463544702,-14424,-44,-19516,1879,9036,1057,double_click,day1_me
1775463544716,-14896,444,-19784,-1126,16941,3688,double_click,day1_me
1775463544731,-14564,516,-19416,-3085,24319,3351,double_click,day1_me
1775463544746,-15920,544,-23092,-3325,32767,2723,double_click,day1_me
1775463544761,-7476,712,-13408,-8532,32767,23537,double_click,day1_me
1775463544776,-1528,-540,-10416,-6166,32767,18778,double_click,day1_me
1775463544776,4592,-152,-10352,-5302,32767,13422,double_click,day1_me
1775463544791,10360,828,-14304,-7177,27006,5894,double_click,day1_me
1775463544806,-996,-528,-13560,-5814,10983,-2635,double_click,day1_me
1775463544821,1380,-1004,-15804,-5382,2675,-7739,double_click,day1_me
1775463544836,3872,-272,-13580,-9264,-9875,-12356,double_click,day1_me
1775463544851,11768,5764,-1768,2557,-32768,-20676,double_click,day1_me
1775463544867,10608,5608,-2880,12641,-32768,-31768,double_click,day1_me
1775463544867,492,1480,-908,17072,-32768,-32768,double_click,day1_me
1775463544881,-32152,-1544,-7516,25858,14559,23712,double_click,day1_me
1775463544896,-11820,-3836,-12180,13317,20345,-1678,double_click,day1_me
