t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778748213781,-16180,-2768,-3644,-1637,1776,444,swipe_down,day3_me
1778748213796,-16200,-2648,-3808,-1430,1864,244,swipe_down,day3_me
1778748213799,-16256,-2536,-3844,-1050,2001,-52,swipe_down,day3_me
1778748213811,-15988,-2484,-3808,-576,2252,-343,swipe_down,day3_me
1778748213856,-16000,-2468,-3800,-431,2350,-396,swipe_down,day3_me
1778748213856,-15960,-2560,-3808,-319,2369,-407,swipe_down,day3_me
1778748213857,-16084,-2712,-3780,-394,2553,-318,swipe_down,day3_me
1778748213917,-15844,-2864,-4072,-1092,2367,-65,swipe_down,day3_me
1778748213918,-15972,-2868,-4420,-1400,2150,131,swipe_down,day3_me
1778748213918,-16332,-2740,-4820,-1423,2194,147,swipe_down,day3_me
1778748213919,-16580,-2744,-5348,-1354,2598,-63,swipe_down,day3_me
1778748213919,-17008,-2728,-6112,-1625,2790,-2,swipe_down,day3_me
1778748213977,-17284,-2828,-6568,-1969,2546,74,swipe_down,day3_me
1778748213977,-17868,-2616,-7160,-2131,2776,42,swipe_down,day3_me
1778748213977,-18384,-2308,-8068,-2078,3642,19,swipe_down,day3_me
1778748213977,-18416,-2032,-8608,-1481,5495,-371,swipe_down,day3_me
1778748213978,-18180,-2068,-8888,-1409,5919,-452,swipe_down,day3_me
1778748218957,-916,1348,-17052,20,260,-87,swipe_down,day3_me
1778748218971,-688,1368,-16920,146,206,-83,swipe_down,day3_me
1778748218986,-624,1248,-17036,172,92,-169,swipe_down,day3_me
1778748218987,-636,1356,-16996,29,25,-193,swipe_down,day3_me
1778748219001,-672,1488,-17092,-59,-8,48,swipe_down,day3_me
1778748219016,-720,1508,-17088,-39,-127,152,swipe_down,day3_me
1778748219031,-884,1352,-17212,-146,-106,156,swipe_down,day3_me
1778748219050,-892,1276,-17264,-203,-155,132,swipe_down,day3_me
1778748219050,-928,1340,-17428,-176,-188,66,swipe_down,day3_me
1778748219061,-1012,1336,-17408,-25,63,-125,swipe_down,day3_me
