t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1778748220069,-14912,-2276,-7768,-253,2387,354,swipe_down,day3_me
1778748220081,-14752,-2380,-7820,-130,2288,146,swipe_down,day3_me
1778748220081,-14660,-2292,-7880,241,1766,-243,swipe_down,day3_me
1778748220097,-14664,-2480,-7808,278,1737,-344,swipe_down,day3_me
1778748220111,-14724,-2492,-7912,72,1804,-407,swipe_down,day3_me
1778748220127,-14672,-2360,-7884,-149,1798,-307,swipe_down,day3_me
1778748220142,-14508,-2244,-8268,-496,1640,-82,swipe_down,day3_me
1778748220142,-14568,-2256,-8476,-640,1680,47,swipe_down,day3_me
1778748220156,-14672,-2180,-8624,-608,1793,77,swipe_down,day3_me
1778748220171,-14572,-2188,-8524,-389,1836,-74,swipe_down,day3_me
1778748220187,-14548,-2244,-8688,-424,1732,-224,swipe_down,day3_me
1778748220201,-14620,-1996,-9012,-437,1766,-306,swipe_down,day3_me
1778748220216,-14712,-1844,-9152,-290,1971,-348,swipe_down,day3_me
1778748220217,-14680,-1832,-9100,-127,2114,-226,swipe_down,day3_me
1778748220231,-14760,-1828,-9368,-790,2180,338,swipe_down,day3_me
1778748220277,-14924,-1656,-9652,-1033,2326,750,swipe_down,day3_me
1778748220277,-15052,-1500,-9884,-781,2593,597,swipe_down,day3_me
1778748225196,-4724,516,-16636,147,475,-78,swipe_down,day3_me
1778748225212,-4672,396,-16476,57,242,-62,swipe_down,day3_me
1778748225226,-4620,348,-16324,-104,73,0,swipe_down,day3_me
1778748225227,-4672,448,-16396,-67,-109,38,swipe_down,day3_me
1778748225241,-4956,268,-16656,-62,-123,-8,swipe_down,day3_me
1778748225256,-5040,196,-16760,-158,57,12,swipe_down,day3_me
1778748225272,-4928,328,-16652,-204,99,-64,swipe_down,day3_me
1778748225287,-4836,424,-16588,-43,35,-58,swipe_down,day3_me
1778748225287,-4924,420,-16780,-21,215,66,swipe_down,day3_me
1778748225301,-4700,224,-16324,232,346,-158,swipe_down,day3_me
1778748225316,-4544,232,-16504,-109,6,-75,swipe_down,day3_me
1778748225331,-4672,300,-16460,-158,-158,-60,swipe_down,day3_me
1778748225346,-4920,336,-16780,-138,41,-22,swipe_down,day3_me
1778748225346,-5176,520,-16832,-146,620,-140,swipe_down,day3_me
1778748225361,-4832,348,-16800,61,795,-255,swipe_down,day3_me
1778748225376,-4716,584,-16520,-173,431,-141,swipe_down,day3_me
1778748225391,-4748,648,-16500,60,56,-105,swipe_down,day3_me
1778748225406,-4764,568,-16488,37,-110,-4,swipe_down,day3_me
1778748225409,-4820,484,-16232,-72,-104,43,swipe_down,day3_me
1778748225422,-4736,584,-16112,79,-49,30,swipe_down,day3_me
1778748225436,-4888,600,-16104,408,222,64,swipe_down,day3_me
1778748225451,-4768,500,-15852,787,517,-130,swipe_down,day3_me
1778748225466,-4384,188,-15364,788,368,-103,swipe_down,day3_me
1778748225467,-4156,280,-15128,237,-289,82,swipe_down,day3_me
1778748225481,-4504,852,-14744,98,-1060,416,swipe_down,day3_me
1778748225496,-4572,868,-14600,483,-1158,381,swipe_down,day3_me
1778748225511,-4600,1080,-14268,857,-1443,366,swipe_down,day3_me
1778748225526,-4520,1288,-13880,1288,-1842,552,swipe_down,day3_me
1778748225541,-4748,984,-12876,2042,-2774,990,swipe_down,day3_me
1778748225542,-4848,764,-12216,2535,-3374,1170,swipe_down,day3_me
1778748225556,-4936,420,-11676,2824,-4099,1416,swipe_down,day3_me
1778748225571,-4892,404,-10744,3171,-4580,1512,swipe_down,day3_me
1778748225586,-3988,548,-8772,6103,-6411,2181,swipe_down,day3_me
1778748225602,-3644,424,-6612,6664,-7207,1959,swipe_down,day3_me
1778748225616,-2388,972,-4076,8890,-7649,1772,swipe_down,day3_me
1778748225617,-1040,76,-3312,10846,-10871,1443,swipe_down,day3_me
1778748225631,-424,364,-360,10406,-19216,4679,swipe_down,day3_me
1778748225647,-1472,-704,292,11114,-24588,6096,swipe_down,day3_me
1778748225661,-3600,-2988,-264,9464,-30221,7832,swipe_down,day3_me
1778748225677,-6392,-4416,-56,6684,-32768,8871,swipe_down,day3_me
1778748225691,-10312,-6224,-24,1422,-32768,8347,swipe_down,day3_me
1778748225692,-12244,-6860,-1100,-1597,-32768,7674,swipe_down,day3_me
1778748225707,-14108,-6240,-1484,-4120,-32768,6018,swipe_down,day3_me
1778748225722,-15508,-5480,-2180,-7416,-32768,4554,swipe_down,day3_me
1778748225736,-17728,-2204,-3452,-7007,-32768,909,swipe_down,day3_me
1778748225751,-18832,-944,-3680,-6394,-32768,-715,swipe_down,day3_me
1778748225766,-19668,-20,-3640,-4507,-32768,-1936,swipe_down,day3_me
1778748225766,-20876,552,-3308,-2548,-32768,-2953,swipe_down,day3_me
1778748225781,-23900,644,-2624,-967,-32768,-2517,swipe_down,day3_me
1778748225796,-25440,-108,-3312,-2349,-32768,-1693,swipe_down,day3_me
1778748225811,-27204,-572,-4680,-4903,-32768,-840,swipe_down,day3_me
1778748225826,-28288,-56,-6084,-6429,-32768,-846,swipe_down,day3_me
1778748225841,-29760,1200,-8164,-4751,-32768,-1025,swipe_down,day3_me
1778748225841,-29752,1256,-8384,-2852,-32768,-973,swipe_down,day3_me
1778748225856,-29572,652,-8356,-1185,-27772,-591,swipe_down,day3_me
1778748225871,-29200,20,-7748,-384,-20624,-813,swipe_down,day3_me
1778748225887,-27764,-360,-4912,-1223,-6664,-528,swipe_down,day3_me
1778748225901,-26268,-52,-3812,-2185,-2718,80,swipe_down,day3_me
1778748225916,-24884,40,-2876,-2324,-1099,512,swipe_down,day3_me
1778748225916,-24104,-144,-1968,-2265,-15,628,swipe_down,day3_me
1778748225931,-22544,-200,-964,-2258,992,-947,swipe_down,day3_me
1778748225946,-21832,296,-908,-2011,347,-1773,swipe_down,day3_me
1778748225961,-21080,864,-1116,-1098,-763,-3068,swipe_down,day3_me
1778748225976,-20656,1404,-1532,600,-1802,-4241,swipe_down,day3_me
1778748225991,-19948,1424,-1912,4269,-2664,-5687,swipe_down,day3_me
1778748225992,-19744,820,-2040,5285,-2391,-5765,swipe_down,day3_me
1778748226006,-19460,156,-1752,5540,-1655,-5548,swipe_down,day3_me
1778748226022,-19256,-344,-1540,5122,-599,-4903,swipe_down,day3_me
1778748226036,-18508,-904,-920,3628,1072,-3113,swipe_down,day3_me
1778748226051,-18256,-1076,-704,2686,1782,-1675,swipe_down,day3_me
1778748226066,-17928,-1404,-484,1734,2215,-760,swipe_down,day3_me
1778748226067,-17772,-1564,-252,884,2516,-83,swipe_down,day3_me
